position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
16	-1.029749881	-1.028439581	30.41477334	-0.960549703	-0.958354741	29.53065401	0.41285093	0.40981018	0.24509263	0.24254688
58	-1.374674763	-1.374610574	38.80492923	-1.320945304	-1.320636319	39.88906453	0.17151607	0.17131714	0.14590528	0.14605428
64	-1.638344195	-1.63863928	42.83943174	-1.573788505	-1.575493321	43.22708682	0.20297547	0.20489079	0.26117499	0.26302623
103	-1.341198491	-1.340732748	35.08629740	-1.441256024	-1.441087877	34.70955460	0.32294947	0.32295673	0.30881058	0.30815244
116	-1.773382155	-1.773394974	37.34033920	-1.719828445	-1.719077395	38.15780062	0.05260317	0.05344416	0.03228595	0.03278150
181	-0.85750273	-0.857348283	36.69335382	-0.98759907	-0.986420596	37.02763548	0.67508300	0.67419066	0.51346141	0.51320211
247	-1.380458962	-1.379726448	37.07360341	-1.532282301	-1.533078204	38.39589965	0.21883672	0.21982515	0.15741730	0.15852762
413	-1.109364969	-1.109698092	38.62691482	-1.116411479	-1.116757198	37.17018803	0.05810624	0.06105329	0.08532003	0.08758132
471	-0.995316401	-0.996254324	45.77261175	-1.005748946	-1.006515422	44.50182850	0.24975063	0.25117249	0.19352374	0.19507273
551	-1.097144996	-1.09667332	41.15451217	-1.043340519	-1.042312996	39.48622177	0.20128250	0.20007933	0.15508803	0.15407164
692	-1.230812841	-1.229545521	36.27137264	-1.20716155	-1.205894633	35.09958617	0.39029021	0.38842323	0.38744171	0.38617451
748	-1.152058995	-1.149594598	36.08208694	-1.126257599	-1.123494638	36.46948791	0.36454426	0.36086709	0.34119642	0.33821277
