position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
69	0.12640048	0.12631812	39.91495046	0.12708449	0.12713808	39.13399731
133	0.12919415	0.12908142	38.96161239	0.13139755	0.13149152	39.27268460
166	0.12973882	0.12973121	38.06450733	0.12308338	0.12318780	37.76659936
236	0.12838334	0.12831123	42.50766649	0.12709387	0.12704630	41.27827354
263	0.12178877	0.12184297	42.81571530	0.11648086	0.11642128	43.40244765
353	0.11432316	0.11428003	46.39626893	0.11763210	0.11767931	45.59495426
494	0.11369797	0.11363939	43.16620007	0.11956583	0.11959674	43.05143813
608	0.11439412	0.11434349	38.31030490	0.11585701	0.11586673	38.57496701
741	0.13669974	0.13663444	37.89482313	0.13149339	0.13140780	38.63947495
779	0.11940172	0.11939752	40.86011428	0.11731978	0.11728580	39.70987159
944	0.13203769	0.13200908	39.47025670	0.12945639	0.12933749	39.24625308
1020	0.14936540	0.14930790	36.15442536	0.13890700	0.13873819	37.06209734
1048	0.11840026	0.11838646	42.62488594	0.12539872	0.12544978	41.21859757
1175	0.13645686	0.13648031	38.50991338	0.12861302	0.12865222	38.04172912
1201	0.11643913	0.11637869	37.45487280	0.12612311	0.12625205	37.50474353
1267	0.12901776	0.12891952	38.42203135	0.13626383	0.13615755	38.54666170
1331	0.13111732	0.13121122	37.11318524	0.13257855	0.13249673	37.10285664
1645	0.12341054	0.12325905	40.75506963	0.11401981	0.11407914	38.51917839
1771	0.13817476	0.13815419	36.56266635	0.13775417	0.13773948	36.97710456
1788	0.14037734	0.14038242	34.00175894	0.13569111	0.13573039	33.73834730
1877	0.14267922	0.14259724	40.93856743	0.12744884	0.12744126	40.19399027
1956	0.13959318	0.13957567	37.17676300	0.13503478	0.13509068	37.23732999
2076	0.12734353	0.12732206	43.27716244	0.11914222	0.11912666	44.01282139
2131	0.12978196	0.12971882	38.99024206	0.11545635	0.11535902	37.33040466
2180	0.13487656	0.13482164	41.45026109	0.12320099	0.12319868	40.60096121
2181	0.13572751	0.13578621	36.91360131	0.12617533	0.12610191	35.78081909
2208	0.13805261	0.13804196	39.91784081	0.12282706	0.12282992	38.87767508
2246	0.14207161	0.14204285	36.60985495	0.13136744	0.13144514	34.33670168
2307	0.12728207	0.12735712	41.88200655	0.12429988	0.12427242	41.85667684
2316	0.12595963	0.12594862	37.43478501	0.11687668	0.11690484	37.91842868
2375	0.12465225	0.12463875	41.17925746	0.12365205	0.12356263	41.93004448
2430	0.14109692	0.14116803	37.95554869	0.13356116	0.13360306	37.17782650
2449	0.13026992	0.13035485	33.97281021	0.13574243	0.13565509	34.71349494
2457	0.14284003	0.14274101	34.08560529	0.12657422	0.12657231	34.06864114
2479	0.12760213	0.12758067	36.33814744	0.12724402	0.12718423	36.69475598
2540	0.13007585	0.13000998	39.66475038	0.11602171	0.11591290	41.36799102
2577	0.13474922	0.13467580	36.54953183	0.13982386	0.13989442	36.98263210
2606	0.14603810	0.14605378	34.84599944	0.14001559	0.14007063	34.25077077
2684	0.12131180	0.12130158	42.02315938	0.12625492	0.12622268	42.05737462
2842	0.13534546	0.13543260	37.19798677	0.12227472	0.12221705	36.70745092
2901	0.12793460	0.12789284	39.77844140	0.13001121	0.12994922	37.32208138
2904	0.14949317	0.14941219	31.96793028	0.13901135	0.13904507	33.31639820
2995	0.14125830	0.14121167	35.24536310	0.13675578	0.13675818	35.46181215
2997	0.13096024	0.13102847	35.30478007	0.12498176	0.12499752	34.79320925
3004	0.14025018	0.14032409	35.20587788	0.13613108	0.13622845	34.09171099
3173	0.12688563	0.12683374	36.18578128	0.12695198	0.12700355	35.15596575
3271	0.15144456	0.15105230	35.23649009	0.13912914	0.13905320	35.84577613
3283	0.11725771	0.11723329	51.69935456	0.10887566	0.10880155	51.84710324
3486	0.13719086	0.13713522	33.55345629	0.12756665	0.12760106	33.23206374
3555	0.12307149	0.12308656	45.19530677	0.12276980	0.12280966	43.06721898
3582	0.13062774	0.13068030	36.99558560	0.14074392	0.14080613	37.12760870
3636	0.13438640	0.13433270	36.20103305	0.12664317	0.12651977	36.37225988
3671	0.12567632	0.12564573	36.31475029	0.12707657	0.12706065	35.68290116
3690	0.12999948	0.12994636	35.36752546	0.14974399	0.14975511	35.25012712
3708	0.12856326	0.12851828	38.66273796	0.13366527	0.13358850	37.89760377
3774	0.13022572	0.13031444	41.11341562	0.12476336	0.12473233	40.26449698
3789	0.12762368	0.12770512	42.38236648	0.12148153	0.12132653	40.83537274
3808	0.12582035	0.12589551	37.26109376	0.12866502	0.12863624	37.08959254
3908	0.13580575	0.13593454	35.47328748	0.12987604	0.12979393	35.58578159
3988	0.12300304	0.12298611	40.67367346	0.12570233	0.12562101	39.14558510
3994	0.11088558	0.11087372	47.70945965	0.10920755	0.10921343	44.84873335
4043	0.13870035	0.13848924	41.00078964	0.12088745	0.12083246	40.15566083
4104	0.12713351	0.12712729	43.38558328	0.11431612	0.11424323	43.33451873
4140	0.13032425	0.13040529	39.39841579	0.13343441	0.13346673	39.71103466
4300	0.14004888	0.13996898	35.49985022	0.14452123	0.14442240	34.52882602
4403	0.15162829	0.15149189	36.12892019	0.12409507	0.12399256	36.30802404
4407	0.14204535	0.14203478	35.30140136	0.14111161	0.14102201	34.19989119
4428	0.13072169	0.13082710	39.99093345	0.13772770	0.13769520	40.13158692
4479	0.13210386	0.13231443	38.35521853	0.12006746	0.12009180	37.05378557
4511	0.13125479	0.13128640	39.69145868	0.12820792	0.12818242	40.37136071
4514	0.14498113	0.14505638	36.23796512	0.14480732	0.14481699	34.04284430
4555	0.12591211	0.12591601	41.26821821	0.13065732	0.13068797	40.12502785
4565	0.14229368	0.14225830	38.25307871	0.12390221	0.12393639	38.42043059
4614	0.14909464	0.14915140	35.20319592	0.13664882	0.13651235	34.45404705
4668	0.13153187	0.13159138	36.72115004	0.13544983	0.13552090	37.40034093
4752	0.13596709	0.13585825	37.61151353	0.11644304	0.11639535	35.67727496
4755	0.12739370	0.12730059	36.93891281	0.13408958	0.13402328	36.95423644
4770	0.13783514	0.13773073	39.65038040	0.13439015	0.13433368	37.37028159
4777	0.13717684	0.13712992	37.82590072	0.12418203	0.12416935	35.41209581
4793	0.13688296	0.13695133	40.02355091	0.12374622	0.12361616	39.65741886
5025	0.13311924	0.13310100	39.74505427	0.12314473	0.12306163	38.89271136
5073	0.13488227	0.13482636	36.60855305	0.12853872	0.12838699	34.33945551
5206	0.13075793	0.13078322	40.97456770	0.12427896	0.12433033	41.88237432
5246	0.12778366	0.12784746	43.97218595	0.12503778	0.12498642	44.01105005
5293	0.13436488	0.13445228	42.70503085	0.12225113	0.12223528	41.73744586
5294	0.13219963	0.13222706	38.77758382	0.13907190	0.13904080	38.11739515
5330	0.13350635	0.13346423	38.95088602	0.12618847	0.12620370	38.52916179
5356	0.13942040	0.13942744	36.74513873	0.14244173	0.14242758	37.18360223
5382	0.13142971	0.13135820	37.66813112	0.13635051	0.13633344	36.47717450
5469	0.14041462	0.14042139	38.07333475	0.13295070	0.13298725	37.83507875
5614	0.12181202	0.12172943	42.68716913	0.11771975	0.11767098	43.60446646
5849	0.13153829	0.13151481	44.20652077	0.12597499	0.12590569	44.24770350
6053	0.12827408	0.12822659	41.79215408	0.11125670	0.11123564	40.46868303
6165	0.12562205	0.12550944	39.13278697	0.11998834	0.11989792	39.70802841
6220	0.13922724	0.13930033	34.21506181	0.13815451	0.13812837	34.26392200
6322	0.14087493	0.14096649	37.59129002	0.14071550	0.14065990	37.31137127
6346	0.14309560	0.14300910	35.64281504	0.13284284	0.13279440	34.73124242
6537	0.12596041	0.12585328	45.26310259	0.12556681	0.12554496	42.41004599
6575	0.12109643	0.12108267	42.39484260	0.12422213	0.12414368	41.58185268
6856	0.13496939	0.13495516	36.14628629	0.13137675	0.13132993	35.31326344
6869	0.14185186	0.14183708	34.05324449	0.13768425	0.13773217	34.10267107
6933	0.14101424	0.14098669	36.65422990	0.11778027	0.11782666	36.88543279
6937	0.10986972	0.10989621	49.28114513	0.10889273	0.10888127	49.82952508
7115	0.13242453	0.13240724	36.15369192	0.14329113	0.14316516	35.40418191
7204	0.14563712	0.14571581	36.10924530	0.13524329	0.13526518	34.91835615
7458	0.12739586	0.12746857	43.66145553	0.11796156	0.11786521	43.15441335
7562	0.14187097	0.14181660	36.35194163	0.13731785	0.13723317	34.85287144
7589	0.13680903	0.13675558	35.02611715	0.13107510	0.13111366	33.69012791
7616	0.14189734	0.14201039	36.81838781	0.13145296	0.13134731	35.78301645
7634	0.13673510	0.13673510	35.42560622	0.13969219	0.13966606	34.46728925
7776	0.13419093	0.13416387	35.73713904	0.13740901	0.13740298	35.47471605
7844	0.13454602	0.13457351	34.31335619	0.13562172	0.13551505	34.81530424
7857	0.12959757	0.12967923	42.41360983	0.12101034	0.12097987	40.22160528
7888	0.12571006	0.12568061	36.41159661	0.13117770	0.13120615	35.32329100
8000	0.14102657	0.14108574	34.36898890	0.14206748	0.14206898	34.06712581
8082	0.12904978	0.12906719	36.24076887	0.13391198	0.13385108	36.45648202
8089	0.14045352	0.14042857	33.41818794	0.13832830	0.13835814	33.13465390
8131	0.13614024	0.13611582	35.83832286	0.12780970	0.12781913	34.31175593
8157	0.13871183	0.13869124	37.02321356	0.13800288	0.13810971	35.68981004
8259	0.14095959	0.14092718	37.05371694	0.13930731	0.13917312	35.04970633
8275	0.13800589	0.13800395	36.73354835	0.12859289	0.12860708	37.14247427
8434	0.13110734	0.13102659	39.24452799	0.12831789	0.12848010	37.89752655
8476	0.13821840	0.13815296	37.80511930	0.12678149	0.12684696	36.51908164
8543	0.13188234	0.13191256	37.02330736	0.13435079	0.13444517	37.37921498
8648	0.13070733	0.13075067	37.72569356	0.13863583	0.13862891	37.00836249
8663	0.12646299	0.12640677	41.18178366	0.12811435	0.12811390	40.32142204
8670	0.13967381	0.13958336	36.21898772	0.13534201	0.13535511	36.57616198
8791	0.12568905	0.12576766	40.75695743	0.12139341	0.12135867	39.34650396
8841	0.13674878	0.13670570	33.30810597	0.12102686	0.12099439	33.39995754
8875	0.13304994	0.13293116	37.63372264	0.12609480	0.12619725	37.84611812
8894	0.14619593	0.14619770	34.75223039	0.13927519	0.13913589	34.75694995
9148	0.12152962	0.12151443	38.26265054	0.12625253	0.12617802	37.00413891
9169	0.14432656	0.14436738	37.82233662	0.13289705	0.13281365	37.66231914
9193	0.12179560	0.12177763	42.18758219	0.12840493	0.12842641	41.03774287
9195	0.13051046	0.13052083	35.68651365	0.14167268	0.14168744	36.21450194
9313	0.12710815	0.12715401	39.63182073	0.11693394	0.11693478	40.45117213
9341	0.12290058	0.12288565	41.52406485	0.11953187	0.11941478	41.66027833
9397	0.13424685	0.13423226	43.20623797	0.12012590	0.12015377	41.63732187
9463	0.13147098	0.13148682	38.76794172	0.12540879	0.12528752	37.91638985
9496	0.13495307	0.13498380	35.43131549	0.13798184	0.13788704	35.00481056
9535	0.13307975	0.13295588	37.71724950	0.12200841	0.12203784	37.24290583
9548	0.12847199	0.12847417	43.39742781	0.12095566	0.12097279	42.74006871
9626	0.12503222	0.12502140	42.37644503	0.12733641	0.12734597	42.12649126
9688	0.12840315	0.12831754	37.44183822	0.11727206	0.11731082	38.74166056
9701	0.12846337	0.12836286	41.79104243	0.11984295	0.11982412	41.38085672
9735	0.14571139	0.14558608	35.93603010	0.13298664	0.13296020	33.99057582
9744	0.13711361	0.13730826	37.65274549	0.12386420	0.12393805	37.27870938
9780	0.14242932	0.14237955	31.37883769	0.13920459	0.13928055	31.87776801
9873	0.12598202	0.12608549	41.94784157	0.11777658	0.11781034	41.36827063
9876	0.14513342	0.14514740	32.40803266	0.14841464	0.14846769	32.34775656
9882	0.13958058	0.13952275	36.93864209	0.12995727	0.12986048	36.92345131
9918	0.12592001	0.12603610	42.99489470	0.11997152	0.12004454	40.66889496
9961	0.13592889	0.13583565	40.11149805	0.12494266	0.12508618	40.19624506
9963	0.12559803	0.12562175	35.99409532	0.12708901	0.12700401	35.36924207
9986	0.13763040	0.13752161	36.40964731	0.12476364	0.12474603	35.96675295
10045	0.13914892	0.13907855	38.78292563	0.12760458	0.12761780	37.95217567
10124	0.12816324	0.12812279	41.07115640	0.12538864	0.12542355	40.10889111
10141	0.13718602	0.13717171	39.45158507	0.13015341	0.13004861	39.69311560
10155	0.13735376	0.13737212	37.87171701	0.12462828	0.12447612	36.99379333
10291	0.13603536	0.13613026	37.42303029	0.11617430	0.11619241	38.19672187
10348	0.13837748	0.13833864	38.13110166	0.12958487	0.12967043	39.44714426
10437	0.14136391	0.14140615	36.14258044	0.11980738	0.11981440	35.59011461
10440	0.12331017	0.12336925	39.35448471	0.12323136	0.12316980	37.99144674
10467	0.12184041	0.12184943	36.47836367	0.11768289	0.11768034	36.23217715
