position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
48	0.13324257	0.13325580	39.73916655	0.14471693	0.14475840	39.08532574
199	0.13003233	0.13013200	40.50297141	0.11825667	0.11821251	40.08999478
277	0.14046555	0.14050336	35.78584580	0.13161662	0.13158085	35.49001034
363	0.12314649	0.12322743	44.18010729	0.10824210	0.10833044	44.55426318
532	0.13400016	0.13413848	37.83567003	0.13077871	0.13078863	37.75631520
585	0.13766757	0.13784927	36.35247880	0.12778267	0.12787959	35.78618052
603	0.12010964	0.12010843	37.89830418	0.12326648	0.12328400	37.94462885
614	0.13873531	0.13891721	37.28991687	0.12833250	0.12846296	35.32409821
632	0.13591067	0.13601030	37.00792220	0.15080199	0.15087562	36.14030332
714	0.13384340	0.13384420	36.19361947	0.12982866	0.12983785	36.69307280
867	0.13204466	0.13212068	37.01971393	0.12999232	0.13005528	36.93634752
1019	0.12591032	0.12576131	48.18950254	0.11506786	0.11494651	46.98734705
1029	0.13478489	0.13476635	38.77024651	0.12159711	0.12158538	37.59004320
1099	0.12279756	0.12286326	42.94555517	0.11618795	0.11622876	41.94414002
1156	0.13971446	0.13950712	37.11469194	0.14448252	0.14462214	37.09132819
1205	0.12183544	0.12197828	40.41995254	0.12805815	0.12813809	41.18043469
1354	0.13011677	0.13018273	36.24255821	0.13416154	0.13430568	34.73028008
1396	0.13499926	0.13523581	34.93878941	0.12571746	0.12575062	34.41459139
1427	0.14316943	0.14315345	35.00327891	0.12989447	0.13002277	34.26504843
1432	0.13428567	0.13439025	35.31641538	0.13145819	0.13146441	35.12874628
1435	0.14326839	0.14339585	34.41244089	0.12617007	0.12624056	34.51493329
1524	0.14519915	0.14519274	37.09606066	0.13455178	0.13487349	35.30811663
1540	0.13691543	0.13684853	39.34205399	0.13158640	0.13178340	40.56358068
1664	0.13953753	0.13955914	39.47515948	0.13130579	0.13130522	38.53496691
1687	0.13651896	0.13664237	34.56226227	0.13397814	0.13409923	35.39098853
1841	0.13791341	0.13808310	37.79104256	0.13169223	0.13171461	36.56492602
1877	0.13909853	0.13913236	41.11459157	0.12390357	0.12394815	38.66664588
1892	0.13309311	0.13313769	37.38060279	0.13526464	0.13536365	36.68204945
1898	0.13692492	0.13686953	38.29687329	0.12074635	0.12076255	37.08810956
1899	0.14030048	0.14024848	38.04010577	0.12994713	0.12998331	36.13136914
1926	0.11973952	0.11984680	41.76917166	0.12610422	0.12614072	41.33989211
1951	0.13422983	0.13407527	36.14714707	0.13937564	0.13956404	34.92762768
1989	0.13007239	0.13020038	39.92357132	0.12223531	0.12229946	38.24265128
2039	0.13577434	0.13588259	36.26135128	0.13473847	0.13489623	34.81580690
2044	0.12285186	0.12276518	37.09340931	0.13926029	0.13933603	38.05946846
2264	0.14885089	0.14912410	39.53696788	0.12876676	0.12881214	38.65957467
2306	0.12250654	0.12251152	38.94043694	0.12089644	0.12101337	39.07832745
2310	0.12397362	0.12385486	43.10583692	0.11987380	0.11985781	42.67307186
2523	0.12322104	0.12336098	38.49025048	0.12004392	0.12028092	38.27989843
2610	0.13036749	0.13036360	41.37621190	0.11661415	0.11663121	38.75339452
2685	0.13168553	0.13158101	34.55874704	0.13439629	0.13444648	34.44723720
2797	0.14876290	0.14883184	33.66869963	0.13578294	0.13583809	33.49702581
2842	0.13441351	0.13444873	34.94202536	0.12461990	0.12467893	32.99914616
2878	0.12006531	0.12027919	42.25689128	0.12147929	0.12146434	43.01340678
2887	0.14006430	0.14010523	36.04640467	0.13079708	0.13072736	36.92937369
2903	0.14045291	0.14031471	39.84957435	0.12626391	0.12622502	40.10362459
2922	0.13065999	0.13078367	36.26573134	0.12822155	0.12836919	35.09767529
3154	0.12800430	0.12812949	35.85175629	0.13026096	0.13046980	36.96386557
3190	0.13589355	0.13592634	43.45335654	0.12145557	0.12139043	40.95181562
3286	0.11865448	0.11859458	40.69513259	0.12368624	0.12373862	40.66697546
3306	0.13705986	0.13721235	37.46165339	0.12785005	0.12778666	37.90717573
3400	0.14140300	0.14129270	37.13379162	0.13193988	0.13192731	36.89718004
3517	0.14411578	0.14404047	36.50767152	0.13119207	0.13104115	37.12073696
3536	0.13075927	0.13068946	37.54541308	0.12046979	0.12060740	38.45819748
3570	0.11322509	0.11316861	46.11324575	0.11631826	0.11644878	45.69428344
3690	0.13560631	0.13576114	34.36667223	0.13239576	0.13243749	34.74819468
3791	0.13703683	0.13708961	33.29377750	0.13371364	0.13393391	33.69850125
3799	0.13614100	0.13627398	33.64589392	0.12154092	0.12161745	34.35444873
3838	0.13994413	0.13988829	35.01893613	0.12370887	0.12369642	35.59379137
3907	0.14114977	0.14120341	36.97268039	0.12898081	0.12912757	36.52332823
3917	0.11346337	0.11347390	41.52393892	0.10900681	0.10914142	41.89166816
4163	0.13724704	0.13723776	39.83985876	0.12084843	0.12094361	41.06090150
4164	0.13445053	0.13452848	38.89798696	0.12924060	0.12931289	38.72493798
4165	0.13488375	0.13485964	39.51444766	0.12135759	0.12159554	38.57968268
4448	0.13293438	0.13292074	36.50280604	0.12939923	0.12938624	36.45159786
4451	0.13516631	0.13524360	35.41406426	0.13585820	0.13593029	35.17415902
4464	0.12853430	0.12858431	38.25693642	0.13361900	0.13372120	38.48783363
4475	0.12919411	0.12913750	36.04742305	0.13441970	0.13454632	36.30700831
4552	0.14060544	0.14064916	38.51183496	0.12991790	0.13013577	38.63460417
4593	0.14521832	0.14519842	36.29058529	0.12847715	0.12847424	35.74217873
4605	0.12825157	0.12834847	37.73383919	0.13501108	0.13516051	37.67465924
4642	0.13387320	0.13396049	33.84107577	0.13204805	0.13212236	31.95048968
4745	0.13591116	0.13603568	40.63525004	0.12371874	0.12371890	40.26610861
4754	0.11360545	0.11367359	44.38698928	0.11581313	0.11598039	44.66378674
4772	0.14712338	0.14726003	34.09298766	0.13182825	0.13194508	33.56274010
4863	0.13410821	0.13426527	37.52493831	0.12526692	0.12533536	37.10205402
4883	0.12816205	0.12833343	36.31976896	0.12911840	0.12913915	36.31615086
4897	0.13620912	0.13622288	35.88558978	0.12017479	0.12033801	36.10009164
4915	0.12035450	0.12057783	44.68473108	0.11335797	0.11347053	43.32362419
4940	0.12880144	0.12875923	35.21598263	0.12058954	0.12067057	35.86338930
5173	0.13374369	0.13377890	36.51039233	0.13547992	0.13570426	35.30787940
5219	0.14286106	0.14289879	40.50857511	0.13368638	0.13370420	39.60553149
5311	0.11753135	0.11745428	43.05429307	0.11171541	0.11167777	43.84066900
5321	0.13725020	0.13722274	38.06929274	0.12644197	0.12648050	36.97590922
5408	0.13407826	0.13415341	34.84865266	0.13340502	0.13329191	34.16747706
5764	0.13707053	0.13729748	34.78226720	0.12928434	0.12938781	35.25007934
5799	0.13398510	0.13395488	36.94927598	0.12552704	0.12559232	37.93303349
5905	0.12276569	0.12287789	36.48103896	0.12106314	0.12103198	36.79306448
5954	0.12610616	0.12604854	40.22616513	0.12419904	0.12432382	39.96992425
5967	0.12643624	0.12646255	40.21269814	0.12491227	0.12519408	40.00717208
6025	0.13196701	0.13202956	36.58363500	0.12920640	0.12934278	35.46652662
6175	0.12667414	0.12673230	40.57018191	0.12233038	0.12250234	39.81364968
