position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
13	0.12054022	0.12062319	37.70472378	0.11123857	0.11117866	37.85282045
176	0.11417461	0.11427644	40.71550804	0.11197764	0.11200333	40.64137398
249	0.11831591	0.11830348	38.52842028	0.11285567	0.11278212	38.67017364
304	0.11160102	0.11164938	42.19894991	0.10800623	0.10815107	42.48974640
420	0.11780734	0.11793059	39.69514882	0.10255572	0.10249570	39.65556104
523	0.11366880	0.11377079	40.80481091	0.12094701	0.12093959	42.14799965
526	0.12568646	0.12568518	39.23027414	0.12712747	0.12721712	41.98039269
533	0.11808334	0.11802058	38.67729911	0.11206855	0.11207032	39.51541714
545	0.11567059	0.11569054	44.00770976	0.11996787	0.11999343	41.72571154
567	0.11193379	0.11201928	42.24368983	0.11752520	0.11757776	42.50268945
807	0.11395738	0.11400452	41.11411151	0.10971594	0.10977584	41.33597127
942	0.11532935	0.11542211	34.52353007	0.12218916	0.12222973	33.65067782
1254	0.12489061	0.12494353	37.39050463	0.11654546	0.11644400	35.43565230
1267	0.12370555	0.12373654	33.39164372	0.12022976	0.12026438	32.08769027
1301	0.12922009	0.12915774	32.95452724	0.12040558	0.12039065	32.27241590
1306	0.12235295	0.12252073	38.15697346	0.12917433	0.12940083	38.98916621
1684	0.12749737	0.12745417	33.05299272	0.12247857	0.12249178	33.19324076
1715	0.13919458	0.13916901	29.48534609	0.13250857	0.13250629	29.27054680
1722	0.12108662	0.12112891	33.57404846	0.12130672	0.12126494	31.98193496
1768	0.12784979	0.12782182	36.22795913	0.11773012	0.11765499	36.18722103
1788	0.14104783	0.14105221	36.21967155	0.12604890	0.12594254	35.46792648
1806	0.12574369	0.12576372	41.45719149	0.11720794	0.11720603	39.03981054
1912	0.11757659	0.11754736	37.98055976	0.11310463	0.11318400	37.73506533
1977	0.11704541	0.11710525	39.10932939	0.10804715	0.10803575	38.40687151
2136	0.11696379	0.11703055	37.48159711	0.12440517	0.12436625	36.58121036
2185	0.12699090	0.12696913	38.40749325	0.12165207	0.12174089	39.53121668
2217	0.12310766	0.12318645	35.99728781	0.11780836	0.11784753	34.77913732
2218	0.10434995	0.10441081	40.20674414	0.10432702	0.10442433	39.33339532
2257	0.12539929	0.12551502	36.94177250	0.11427426	0.11413279	36.57625908
2265	0.12065224	0.12077856	36.25308805	0.11777623	0.11786959	35.98362904
2401	0.11734603	0.11733928	39.19536645	0.12306945	0.12314564	37.80266253
2403	0.12604477	0.12597370	32.16224543	0.13193230	0.13190908	30.89226603
2404	0.12397560	0.12402275	36.45252104	0.12452901	0.12445394	37.25177786
2417	0.12570309	0.12573629	32.18258598	0.11827791	0.11825898	31.92506805
2440	0.12761453	0.12750625	33.15905403	0.12027667	0.12035320	32.47986978
2468	0.12493648	0.12497594	38.45056830	0.12698600	0.12694482	39.41218659
