position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
13	0.14249633	0.14250786	38.14652249	0.14320064	0.14319962	37.91400012
46	0.13689597	0.13687815	35.14780864	0.13174184	0.13171638	34.13269191
100	0.14822268	0.14821572	34.78333756	0.15046131	0.15039738	32.93018702
175	0.13522797	0.13510825	36.45739667	0.14720194	0.14717176	35.16853013
219	0.15560269	0.15554462	40.06919343	0.14575546	0.14564201	38.94179169
382	0.13611492	0.13606935	41.94518987	0.12366968	0.12365026	41.71044756
492	0.14510505	0.14511372	44.06164561	0.11796040	0.11797804	42.36053609
542	0.13946066	0.13940836	42.79448706	0.12493013	0.12490513	43.07569242
691	0.13322142	0.13320042	37.05442871	0.13261908	0.13264049	36.02768054
704	0.13816607	0.13820484	41.58451801	0.12863928	0.12855425	40.79355775
784	0.12730957	0.12724449	40.49420602	0.12760766	0.12753919	39.92156427
848	0.12651150	0.12648881	42.45665261	0.12262437	0.12262376	43.46239024
852	0.13166011	0.13162979	43.52830164	0.12472181	0.12464434	44.59941814
862	0.14752199	0.14749934	33.86749357	0.13573152	0.13577068	33.29796700
871	0.11798798	0.11789765	42.53848842	0.12622980	0.12618740	41.47443882
876	0.11848289	0.11846243	44.83024255	0.12602809	0.12603483	43.71612078
891	0.13597242	0.13589489	43.08378989	0.11751247	0.11745092	41.97329215
919	0.14801208	0.14789759	40.53387826	0.12254954	0.12250636	41.37063739
977	0.11744830	0.11738249	44.74485454	0.12131669	0.12127533	43.43807987
979	0.12588857	0.12588972	42.78233288	0.12984811	0.12979717	43.26954032
980	0.14912045	0.14913602	35.51833309	0.14005797	0.13999607	34.75769965
1095	0.14800210	0.14798384	33.38409477	0.14964073	0.14955179	34.47594699
1240	0.11890954	0.11890413	52.22804523	0.11190250	0.11188635	49.41384921
1254	0.12573522	0.12572004	46.92764861	0.12011137	0.12013983	44.87114108
1304	0.15431719	0.15419901	37.08077331	0.13602046	0.13602154	36.62357440
1307	0.13463951	0.13456777	41.77015182	0.11617443	0.11613275	41.00816941
1425	0.11227910	0.11218944	49.04317048	0.11552655	0.11550929	47.81151777
1506	0.13813668	0.13819170	40.15601483	0.13235571	0.13226758	39.87707773
1530	0.13374884	0.13367264	36.69816125	0.12829865	0.12826827	35.62067913
1555	0.12924550	0.12915377	38.61028600	0.13254687	0.13253111	39.14105276
1880	0.14368625	0.14366523	35.24613114	0.13432833	0.13431357	35.00275237
1937	0.11979953	0.11969465	39.49402402	0.12847267	0.12843736	38.84486646
2023	0.12571964	0.12561028	40.42054038	0.12371073	0.12358263	39.99122316
2024	0.13187524	0.13183644	40.68816817	0.12844333	0.12838221	39.33077601
2027	0.13617325	0.13609538	39.60305985	0.13268334	0.13271057	38.28603955
2108	0.13406394	0.13406470	44.90743580	0.12284840	0.12282755	44.27767701
2118	0.14239458	0.14234054	41.15751917	0.14219417	0.14209945	38.65250512
2161	0.12636759	0.12637619	48.26322175	0.11781987	0.11774766	48.17385685
2163	0.14403287	0.14405516	37.94748788	0.14185133	0.14177014	38.19372340
2168	0.14804697	0.14815022	36.64515173	0.14268732	0.14272114	36.26172799
2172	0.13653819	0.13646355	38.61494237	0.13328268	0.13319694	35.70463402
2234	0.14182733	0.14189340	37.93155516	0.15102421	0.15098590	36.47958154
2263	0.13397368	0.13399265	42.19397983	0.11838875	0.11832123	41.51606668
2272	0.13494673	0.13493610	43.62575930	0.11132548	0.11127604	42.07881749
2454	0.14704737	0.14696253	38.43487976	0.13086612	0.13080510	36.54657037
2557	0.13462895	0.13453176	38.15432568	0.13202377	0.13198221	36.09366920
2569	0.14174372	0.14171632	39.82140676	0.13638941	0.13636483	38.79737259
2588	0.14564922	0.14565735	37.28619956	0.15142844	0.15144574	37.13044017
2596	0.14736043	0.14728617	36.22412492	0.15053771	0.15054684	36.37303648
2605	0.12781121	0.12787366	39.73179969	0.12516339	0.12510646	40.88744811
2616	0.14139513	0.14140331	37.20098586	0.13190931	0.13182201	38.26462803
2660	0.13345657	0.13341856	37.31881830	0.13565524	0.13558739	37.22653553
2703	0.13670192	0.13659958	37.82631688	0.13388994	0.13390381	37.24951651
2745	0.12512901	0.12508647	37.50360413	0.13738994	0.13738406	39.25059337
