position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
144	0.14366408	0.14360017	38.71293560	0.15112109	0.15114851	38.44019982
153	0.14690070	0.14693653	36.78686102	0.14860643	0.14857465	37.81245837
306	0.12248250	0.12245569	41.32049316	0.13189958	0.13178585	41.49387987
342	0.13079618	0.13078040	37.81750708	0.12680734	0.12666527	38.07173512
423	0.14465372	0.14472986	38.30327034	0.15222874	0.15209380	37.48857722
676	0.14350753	0.14350426	36.89306081	0.12656254	0.12666130	36.01424981
768	0.14254486	0.14257377	34.73875298	0.14156670	0.14152278	35.67702864
772	0.12107744	0.12101888	42.69336313	0.11538719	0.11541670	40.86791642
862	0.13879464	0.13875688	37.42750054	0.14218326	0.14216101	35.37943614
1054	0.13270823	0.13268146	40.13111108	0.12041853	0.12048610	40.69086754
1126	0.12457406	0.12457931	44.31410176	0.12107668	0.12107221	44.08429842
1146	0.13242046	0.13243329	38.97108365	0.13228020	0.13233891	38.62686104
1221	0.13872048	0.13871555	36.76758669	0.12002876	0.11989643	36.53569113
1223	0.13701388	0.13695247	36.43428790	0.12980121	0.12978210	34.93732848
1313	0.14335984	0.14329149	37.16725723	0.13760336	0.13753488	37.01947548
1565	0.12022110	0.12024455	40.29263313	0.11986623	0.11983472	39.57013919
1597	0.13495640	0.13492043	37.10235509	0.13377658	0.13385361	37.50326416
1634	0.13136708	0.13136778	41.45030138	0.12080337	0.12077524	40.71347795
1728	0.13534554	0.13534666	39.14892314	0.12294822	0.12292386	37.68011257
1746	0.12717256	0.12715453	38.48392992	0.11752736	0.11759686	38.49977862
1794	0.14524240	0.14526299	38.99499467	0.12477617	0.12477133	38.73027327
1909	0.16199274	0.16196406	34.40473623	0.14946223	0.14938145	35.81951702
1991	0.14613660	0.14612733	36.69809864	0.15341757	0.15340287	36.40654031
2055	0.13398783	0.13388610	37.14080659	0.13140303	0.13146177	37.80705375
2110	0.13775327	0.13787315	41.83471092	0.12740919	0.12736237	40.67827643
2328	0.13618824	0.13612646	39.30309059	0.13741601	0.13743926	37.78201033
2363	0.13730231	0.13728248	38.11184277	0.12048153	0.12057656	38.36028615
2427	0.12961944	0.12970821	41.45768429	0.12263889	0.12249357	40.98595123
2606	0.13196249	0.13184934	40.79584678	0.12276074	0.12269033	40.61294931
2741	0.13802053	0.13806754	39.03597803	0.12965365	0.12976006	38.07744982
2752	0.13425283	0.13432679	36.63526195	0.14911750	0.14909884	36.40446703
2818	0.13414795	0.13428777	37.23177127	0.13237843	0.13237855	38.35179851
2907	0.12141708	0.12126744	43.20630221	0.10499832	0.10495976	42.13189968
2956	0.14918551	0.14917448	36.79780726	0.13044096	0.13040693	36.17306145
3031	0.13926579	0.13925915	37.09111452	0.13821337	0.13819396	36.89460977
3171	0.15088855	0.15082999	37.36163164	0.13082383	0.13097452	37.59745061
3248	0.13418467	0.13424097	38.45047270	0.12894751	0.12883011	38.09200203
3249	0.13162087	0.13149512	39.09960025	0.12448185	0.12443397	40.34148063
3283	0.13996644	0.14000823	41.42118071	0.12484059	0.12482898	41.11210884
3423	0.14085125	0.14082628	39.70490043	0.13121854	0.13125496	39.36296291
3503	0.13632054	0.13626717	38.96960877	0.13577872	0.13580952	39.18233815
3766	0.12003098	0.11996110	43.85789508	0.11650183	0.11655573	42.65019591
3836	0.15435188	0.15433687	35.54245670	0.12807268	0.12810788	35.01955093
3896	0.14878826	0.14874710	37.90424081	0.14165363	0.14161707	38.53249368
3925	0.13900384	0.13903056	37.17965813	0.12200654	0.12199500	37.06948766
3964	0.12892000	0.12891593	45.66541485	0.12986375	0.12984633	43.03058312
4120	0.14598518	0.14589360	33.06072717	0.12876083	0.12886043	34.10915907
4167	0.12846631	0.12851443	40.48928584	0.12648671	0.12642708	38.61064741
4266	0.13897963	0.13906173	38.33425293	0.12808931	0.12811709	38.47761448
4383	0.12289189	0.12298615	43.22806775	0.11747799	0.11746870	41.13862524
4650	0.13452130	0.13446951	39.26318734	0.12690795	0.12685433	38.92523193
4657	0.13993563	0.13983661	36.26149277	0.11755821	0.11761444	36.16735011
4852	0.13251296	0.13250955	37.82027394	0.13651665	0.13642334	36.95163823
4917	0.14897242	0.14893774	35.35376321	0.14012903	0.14014664	35.59414308
4935	0.11558287	0.11553202	39.15543593	0.11507795	0.11492072	38.15458820
5054	0.12260896	0.12260144	41.29964510	0.12775616	0.12780465	40.59534542
5122	0.12235927	0.12230827	45.58898395	0.10434280	0.10428016	45.68751515
5163	0.13860172	0.13867138	37.26501606	0.12189278	0.12189870	36.61673020
5203	0.14737188	0.14737401	40.76363606	0.13607038	0.13604575	41.74295992
5213	0.13816463	0.13817642	37.56242770	0.13771366	0.13767668	37.44895698
5312	0.14241365	0.14235327	34.38866497	0.12949858	0.12945821	36.19259899
5326	0.15091901	0.15089100	34.38914140	0.14079316	0.14079994	33.84712446
5477	0.13572209	0.13573900	37.87754543	0.12280141	0.12277235	37.36488032
5644	0.13599581	0.13606496	38.41424551	0.13112014	0.13102380	37.32692020
5655	0.14691730	0.14692455	35.43496590	0.14440996	0.14438649	36.50769947
5762	0.13356823	0.13352900	37.04047190	0.14602974	0.14607628	36.83303372
5765	0.13951882	0.13954882	37.61108251	0.11551898	0.11553448	36.87513128
5774	0.13613173	0.13610105	38.28432537	0.12965080	0.12958830	37.44840140
5775	0.14713329	0.14714040	37.68059464	0.12735464	0.12736723	37.12605993
5776	0.13503340	0.13510126	37.22165292	0.12980585	0.12979543	36.68955786
5873	0.14677450	0.14671426	42.71491199	0.13891040	0.13902285	41.49554595
5877	0.12806024	0.12812057	37.55052045	0.13210458	0.13214429	37.53841094
5884	0.13884668	0.13885257	35.10833530	0.13573659	0.13569704	35.35417463
5894	0.13747585	0.13751307	41.45522846	0.12556845	0.12553269	41.96712882
5910	0.12555541	0.12560156	42.13826492	0.12864436	0.12860574	42.16379613
5918	0.13304845	0.13298255	39.77476953	0.12086826	0.12095980	39.28499137
5950	0.14204440	0.14193474	35.84994936	0.11902602	0.11902179	35.73147970
5953	0.12689510	0.12687304	36.78614996	0.11262405	0.11260224	36.53816635
6223	0.14666550	0.14667941	34.64719926	0.14175032	0.14170592	34.05644527
