position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
35	0.13642672	0.13647247	34.16371905	0.12983235	0.12985004	34.47553974
61	0.13938441	0.13945839	35.57942413	0.13973120	0.13980307	35.17862309
90	0.12488906	0.12488993	40.02111284	0.12485056	0.12489629	39.22446945
131	0.12279685	0.12286104	39.85199049	0.11898280	0.11902989	38.94372027
164	0.13041673	0.13049104	34.71110730	0.12530006	0.12535202	33.98249810
209	0.12850883	0.12846605	35.12938376	0.13258356	0.13247262	34.87941055
234	0.12659367	0.12664795	39.43762558	0.12589394	0.12590052	39.76206060
498	0.11496357	0.11502032	44.35920047	0.10513575	0.10518259	42.94475162
590	0.13093503	0.13096775	36.77415499	0.12015160	0.12020283	35.53721566
756	0.13050189	0.13069050	42.13261837	0.11541291	0.11536296	41.44720119
784	0.13900471	0.13902050	33.70253662	0.12952575	0.12962621	32.23481126
785	0.12484041	0.12486132	39.50655311	0.11959793	0.11957779	38.48750544
910	0.11462801	0.11461056	38.95799410	0.12877541	0.12883580	37.47532057
970	0.14419914	0.14427063	34.85768203	0.12281455	0.12274935	35.29647012
1009	0.13588249	0.13614332	42.20744104	0.11177601	0.11181124	40.83792169
1058	0.13548356	0.13551349	36.90018604	0.12249140	0.12248032	37.19841566
1064	0.13704883	0.13707188	34.40228447	0.12677438	0.12675668	34.25301201
1228	0.13982202	0.13985023	33.96620478	0.13518626	0.13521368	33.43921078
1296	0.11801739	0.11809331	39.39822750	0.11847775	0.11847596	38.95359770
1570	0.13054331	0.13051701	39.20603952	0.12557724	0.12554268	37.92349398
1628	0.13810438	0.13811248	32.97037381	0.14187025	0.14187505	32.71462022
1654	0.13309160	0.13307447	35.09006482	0.12949718	0.12951316	34.70474783
1684	0.12013936	0.12014544	41.64388404	0.11067213	0.11063504	40.80857506
1856	0.13720080	0.13700501	33.10823532	0.13078370	0.13088710	33.44229692
1881	0.11025758	0.11025138	42.89438260	0.11059521	0.11063256	42.26979715
1888	0.11172997	0.11179202	43.20984937	0.10937975	0.10944827	42.01789534
1892	0.11816840	0.11823802	43.18825200	0.10859658	0.10867966	42.01643071
1996	0.12892122	0.12896583	37.04030282	0.12371488	0.12375874	36.55911129
2039	0.12495966	0.12490759	35.38076661	0.13671789	0.13672985	35.49689146
2162	0.13115618	0.13120224	39.08599414	0.11518418	0.11519908	37.97267281
