position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
73	-1.207672135	-1.207557035	40.95727530	-1.110498787	-1.110055181	41.99676538	0.20603386	0.20445518	0.10715102	0.10669902
88	-1.552143151	-1.551535421	37.06880164	-1.513001942	-1.512960026	37.47542994	0.14924466	0.15032456	0.05871466	0.05966003
98	-1.509341936	-1.509293901	40.09225895	-1.3483455	-1.349192317	40.61368039	0.35975121	0.35996552	0.30664568	0.30725606
124	-1.152782103	-1.153090898	33.98994203	-1.167071095	-1.165861913	33.96923916	0.20155168	0.20071620	0.24604866	0.24560895
132	-1.492433708	-1.491972445	34.43080350	-1.358116739	-1.358132817	35.12089684	0.21562608	0.21532498	0.17978328	0.17912748
149	-1.348509674	-1.347380954	35.30946607	-1.306315391	-1.306715267	35.77828862	0.19912684	0.19883591	0.13445657	0.13430846
150	-1.344671219	-1.344344311	35.18447928	-1.364850113	-1.364763492	34.01096379	0.13958849	0.14004869	0.15047959	0.15028921
152	-1.410739693	-1.41142297	33.76877800	-1.395535047	-1.395708582	34.49951999	0.09129769	0.09114387	0.06873486	0.06888084
162	-1.696360844	-1.693155354	39.49770605	-1.609966841	-1.60527464	39.05856129	0.24434932	0.24160982	0.23107240	0.22797992
165	-1.750147791	-1.747197145	38.47457815	-1.688505917	-1.686186342	38.93619253	0.29659152	0.29314150	0.23297470	0.23015999
233	-1.839374796	-1.839578301	40.32144012	-1.796803243	-1.795927482	39.86406533	0.00221447	0.00362206	0.03339514	0.03438157
263	-1.390092847	-1.387203995	39.26209223	-1.69049836	-1.688017163	38.76575593	0.29731031	0.29430666	0.36429760	0.36116898
305	-1.03687305	-1.036275274	35.56715133	-0.947443952	-0.946947264	35.49785104	0.52595170	0.52619157	0.46559479	0.46558151
342	-1.552704307	-1.554275206	33.05982203	-1.446360646	-1.448083224	33.07868673	0.21938087	0.22148426	0.23018015	0.23146767
522	-1.716287092	-1.715147273	39.49326403	-1.698493965	-1.698235226	39.36101529	0.07095453	0.06953088	0.06655474	0.06568602
545	-0.308272136	-0.307398893	36.92156605	-0.788459804	-0.790846717	35.94542264	0.85161755	0.85244328	0.79747246	0.79807903
594	-1.197268071	-1.19692704	38.58532621	-1.145713884	-1.144631359	37.91914131	0.21627268	0.21323595	0.21143850	0.20936748
597	-1.688800914	-1.687252464	38.29909121	-1.4478562	-1.447994565	39.30920820	0.34424414	0.34463101	0.31678190	0.31697010
636	-1.687879218	-1.687686793	37.51354744	-1.611147244	-1.610672071	38.36798623	0.02013157	0.01914161	0.03611065	0.03574545
680	-0.952692972	-0.952575354	43.42596364	-1.018030208	-1.017383939	42.49283705	0.47725113	0.47689958	0.33239853	0.33261659
724	-1.340361701	-1.339596506	42.97101493	-1.242574172	-1.239938832	42.99977816	0.37456002	0.37197496	0.20368552	0.20208806
853	-1.747240429	-1.747485613	36.28010656	-1.676884746	-1.67691918	36.23227871	0.06914656	0.07013344	0.24665396	0.24757988
857	-1.165167781	-1.165268533	40.35931967	-1.170350667	-1.170363505	39.02362106	0.19139852	0.19217874	0.17944988	0.17984707
878	-1.416973998	-1.417056936	37.47490328	-1.316125289	-1.316181392	36.21086519	0.03218119	0.03200924	0.02369812	0.02328752
894	-0.860853828	-0.856965464	42.68671213	-0.803681465	-0.799554411	42.68944231	0.71877036	0.71490633	0.51461607	0.51186804
971	-1.662510641	-1.662391088	39.18833591	-1.632018759	-1.63180001	38.06331330	0.06188678	0.06066312	0.03142432	0.02992014
1152	-1.694682136	-1.695669188	41.13006100	-1.60147931	-1.601681924	43.73602337	0.06255672	0.06317070	0.01486399	0.01553324
1244	-1.118415677	-1.116202421	42.36438068	-1.178585815	-1.17621168	40.38611450	0.08590234	0.08247596	0.03914784	0.03651620
1247	-1.059190235	-1.058254219	36.60536357	-1.059684958	-1.059142555	33.72405137	0.29965623	0.29940903	0.25601377	0.25578285
1349	-1.645900746	-1.648188651	38.72529091	-1.550072933	-1.551081608	38.02214151	0.38508201	0.38717682	0.48859711	0.49122245
1448	-0.716085368	-0.719847368	48.40279731	-0.988568009	-0.987608723	47.93001113	0.83704164	0.83428927	0.69086930	0.68864663
