position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
25	-1.722879379	-1.722652201	37.71079010	-1.70765379	-1.707782318	37.51931416	0.11621721	0.11609219	0.05023610	0.05004732
29	-0.739651456	-0.735224854	35.30399808	-0.815647704	-0.811320516	35.18375677	0.82920908	0.82214222	0.66353860	0.65858546
58	-1.157474872	-1.157001919	33.62009622	-1.170409262	-1.170657852	33.98569374	0.06983476	0.06933292	0.03220046	0.03191080
79	-1.121129103	-1.120762545	38.75659647	-1.115726328	-1.116079654	38.38232636	0.44750447	0.44718249	0.37523964	0.37445909
114	-1.375309958	-1.375733648	33.33989068	-1.472636787	-1.472430348	33.99514395	0.06047649	0.06011968	0.10697190	0.10689386
197	-1.75989563	-1.759889159	39.69351068	-1.77433683	-1.774147349	39.40669491	0.01369195	0.01297642	0.00745494	0.00636339
198	-1.501587922	-1.49970902	33.07200302	-1.560828112	-1.559802119	32.00559310	0.23221659	0.22867105	0.20651277	0.20369963
258	-1.544243499	-1.543838831	37.83810611	-1.556886548	-1.556975054	38.05438605	0.06094583	0.06225411	0.03855546	0.04025696
263	-1.549802762	-1.550323044	38.10560089	-1.515107101	-1.515159813	37.86305096	0.04367260	0.04473294	0.09989855	0.10149526
303	-1.52356907	-1.523166562	35.82038305	-1.560355529	-1.56031919	35.64286393	0.02008771	0.01909276	0.03452448	0.03329040
407	-1.056432791	-1.055746482	37.46156531	-1.088242925	-1.087311244	38.45480538	0.16593633	0.16432401	0.17032507	0.16888674
425	-0.991082483	-0.986940564	36.42409542	-1.144924383	-1.144013636	35.58879797	0.11797290	0.11583214	0.20837334	0.20565556
426	-1.566683643	-1.566782357	32.07292100	-1.632945555	-1.633470929	32.78650853	0.04731576	0.04830369	0.06540163	0.06622296
436	-1.365359624	-1.365429385	39.33765116	-1.25215818	-1.25277102	38.02033658	0.03624885	0.03628677	0.04771610	0.04811933
498	-1.359400197	-1.360872338	35.66532158	-1.356275573	-1.356782635	35.88451228	0.25130405	0.25249650	0.31775972	0.31894052
520	-1.522268104	-1.521512546	38.28568322	-0.893498867	-0.894081462	37.79302378	0.18790830	0.18562942	0.23446238	0.23262751
546	-1.678879773	-1.678716663	37.72551141	-1.581305925	-1.580081272	38.98842233	0.21425433	0.21184650	0.03291941	0.03154006
639	-1.351309098	-1.352072392	38.68563887	-1.308983586	-1.309393042	37.93974427	0.25761349	0.25840463	0.21502946	0.21604858
729	-1.139747449	-1.143574749	35.29776652	-1.119821632	-1.12323125	35.12188635	0.30867993	0.31341906	0.23150296	0.23537321
751	-1.550917527	-1.551022947	36.59933582	-1.514860642	-1.51433041	35.75983805	0.09256081	0.09222249	0.06320663	0.06308616
778	-0.882593866	-0.884272998	34.96961097	-0.883261671	-0.884644961	34.84705061	0.60582092	0.60756604	0.46469066	0.46665506
784	-1.022159365	-1.023553612	40.30424419	-0.677140881	-0.678628205	40.57414219	0.28847010	0.29028969	0.35963867	0.36175525
832	-1.454583707	-1.454150542	38.18324685	-1.465656651	-1.465864844	36.55193941	0.02758293	0.03068441	0.07599551	0.07327233
841	-1.094913647	-1.09611207	37.53788908	-1.104305427	-1.105206333	36.82775492	0.24325808	0.24530986	0.23269614	0.23441681
903	-1.783385094	-1.783147999	36.69541330	-1.741142584	-1.740517755	36.71736833	0.04096606	0.03942037	0.07236430	0.07137958
942	-1.085529317	-1.082800475	35.85090440	-1.008362987	-1.006027623	34.51567382	0.57468242	0.57183534	0.46456762	0.46194106
1066	-1.397182648	-1.396885645	33.63418697	-1.371116513	-1.37149676	32.98153163	0.04160145	0.04137160	0.04937283	0.04859737
1080	-1.113593053	-1.113192017	43.89221819	-1.187924395	-1.188007731	43.08451845	0.03077938	0.03235880	0.00277778	0.00170833
1118	-1.14732844	-1.147177866	42.44780784	-1.122402638	-1.123658663	41.43626079	0.11348123	0.11555825	0.00547114	0.00409777
1298	-1.532410635	-1.532584596	38.60640046	-1.482922108	-1.482861981	38.23988258	0.09581768	0.09650304	0.03036952	0.03029924
1461	-1.792265617	-1.79159557	35.06896269	-1.722782403	-1.723082977	35.61338055	0.25568397	0.25661244	0.22020474	0.22064449
1553	-1.376284073	-1.376010691	39.36744632	-1.404765059	-1.404595853	38.17924215	0.17062942	0.17022259	0.26555176	0.26501417
1658	-1.05892791	-1.059706737	37.12660947	-1.128197414	-1.129099446	36.54643753	0.20526224	0.20647582	0.31928663	0.32010897
1694	-1.057652397	-1.058833305	36.62190569	-1.10264217	-1.102561631	34.80471069	0.30274051	0.30357409	0.48402801	0.48559627
1708	-1.114765808	-1.115440308	36.45115951	-1.228151754	-1.228548862	36.16529280	0.18819603	0.18870085	0.24526042	0.24668765
1758	-1.47119076	-1.469700475	39.16087780	-1.507306301	-1.505511347	37.51612737	0.17931641	0.17473108	0.16205380	0.15867032
