position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
83	-0.163215989	-0.159339331	41.38276815	-0.406987425	-0.410384156	41.69284474	1.41033349	1.41372842	1.07861704	1.08333946
98	-1.111340105	-1.112272399	36.70618305	-1.143418765	-1.144316415	37.86256591	0.31277439	0.31508328	0.38892511	0.39154615
102	-1.518345078	-1.519278083	40.17745248	-1.55990041	-1.560945418	38.12837075	0.38261277	0.38278501	0.31841375	0.31934855
112	-0.453872951	-0.458654034	38.88847297	-0.498005505	-0.501519659	40.14214403	0.88844612	0.89051346	0.69399715	0.69643016
121	-1.340786948	-1.341428281	38.79855857	-1.259868851	-1.261013818	38.02643046	0.43864500	0.43879035	0.50277303	0.50323951
135	-0.511784902	-0.515211105	42.17037746	-0.39605693	-0.399092509	40.91215201	1.57518038	1.57756883	1.22920858	1.23306411
419	-0.609699711	-0.612130627	41.53924206	-0.800593994	-0.8025481	40.59678862	0.51280305	0.51415987	0.65005990	0.65135820
425	-1.572949603	-1.573496132	41.22374864	-1.591597116	-1.591466986	41.23332779	0.01082201	0.01091335	0.08463386	0.08467794
449	-0.700051889	-0.700627837	40.92013121	-0.771210953	-0.772592245	40.57273932	0.59354634	0.59527965	0.70246251	0.70500855
554	-1.101665819	-1.103286007	34.78506424	-1.177066735	-1.178080432	34.15528664	0.51508225	0.51729373	0.48642927	0.48832132
567	-1.418601303	-1.418925708	35.63700724	-1.241502709	-1.240422427	36.19730682	0.46074763	0.46056280	0.33518814	0.33531320
636	-1.134235511	-1.134583653	44.61224479	-1.079156623	-1.079482689	43.52288088	0.14005201	0.14059418	0.14803181	0.14872939
692	-1.339289291	-1.341400174	35.02609024	-1.473242262	-1.47472654	35.34789278	0.26060379	0.26217155	0.53262235	0.53461143
694	-1.066859278	-1.067719644	33.24097462	-0.991436617	-0.992635616	33.21858109	0.33695305	0.33849742	0.17279312	0.17364399
834	-1.540603675	-1.539752782	40.53812718	-1.532665532	-1.531682668	38.78716923	0.35854138	0.35728859	0.24621476	0.24560334
837	-1.560977626	-1.56093509	36.39075974	-1.503636288	-1.504756245	36.91976188	0.24437259	0.24635368	0.09320343	0.09488960
1019	-1.186118597	-1.186488258	42.97485689	-1.136659284	-1.136785593	42.70710424	0.00069184	0.00178602	0.01522770	0.01634333
1217	-1.005696632	-1.005940019	41.34942157	-1.031806235	-1.031745997	41.26627987	0.20553524	0.20616158	0.26873705	0.26938994
1322	-0.594634128	-0.595133622	36.95032034	-0.895530821	-0.895701235	37.65639187	0.32911968	0.32925433	0.33439440	0.33446939
1325	-1.38665929	-1.386652505	43.30022042	-1.46916218	-1.468848024	40.94531272	0.05213940	0.05176492	0.00519082	0.00488919
