position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
194	0.12366891	0.12360220	38.24389843	0.11750489	0.11746446	37.88737268
222	0.11227984	0.11224333	45.87675086	0.10215853	0.10211741	46.11618827
254	0.11608194	0.11607219	34.07556378	0.11442975	0.11437792	33.38067981
293	0.10973378	0.10974319	42.45400582	0.10980566	0.10969341	40.26574168
355	0.10221734	0.10218736	44.37255059	0.09040102	0.09037439	45.20571880
380	0.12016169	0.12001789	39.96762692	0.11199737	0.11194948	40.63295834
385	0.11345144	0.11345328	39.94682733	0.10419781	0.10416981	40.90248329
462	0.12485375	0.12474593	39.07500529	0.11323054	0.11315696	38.38698737
518	0.10090007	0.10089933	40.86196630	0.10684545	0.10682904	41.99860465
635	0.11315234	0.11313363	36.72553371	0.11181937	0.11176659	36.33625245
643	0.12278372	0.12269734	34.40946796	0.11585059	0.11569592	33.45104656
650	0.11110805	0.11102058	38.81518062	0.11233416	0.11227650	37.74239014
743	0.12516986	0.12504786	39.76719378	0.10810769	0.10798003	40.08070893
746	0.10737389	0.10724896	45.00170589	0.10799441	0.10794196	45.46820004
853	0.11957660	0.11950900	37.55150286	0.11006015	0.11004543	37.00950049
864	0.12487720	0.12475114	35.16592951	0.12151455	0.12142289	34.56030713
902	0.11112776	0.11106604	43.46909168	0.10577085	0.10570499	43.44904907
925	0.11132039	0.11121146	40.32070341	0.10492932	0.10483586	39.60601616
958	0.11812463	0.11812720	34.75445027	0.11891047	0.11879134	34.08554659
978	0.11104313	0.11099163	38.57372278	0.10879609	0.10872220	38.28213060
1141	0.11956042	0.11955216	37.55420688	0.11137688	0.11132227	39.32081778
1179	0.11023068	0.11018663	36.83928519	0.09545534	0.09535583	37.05988161
1260	0.12430938	0.12424980	35.67974344	0.11316781	0.11310143	34.75942121
1301	0.11630360	0.11621767	37.14650287	0.10853429	0.10853174	36.87648371
1371	0.09892915	0.09887989	40.85629818	0.10366212	0.10367506	39.89765123
1376	0.10651977	0.10649756	39.47907961	0.10848952	0.10843756	37.38582645
1546	0.12240937	0.12234391	34.84965253	0.12505831	0.12502226	36.71670416
1640	0.10359150	0.10353907	37.42213024	0.11236078	0.11228439	38.01142216
1809	0.11734170	0.11720077	36.64989299	0.10599325	0.10592895	34.35493653
1827	0.10559898	0.10553412	43.44266642	0.10522081	0.10509200	42.36358865
1828	0.11329675	0.11316419	37.48319756	0.10651904	0.10638677	36.42551907
1840	0.11697901	0.11694868	36.73041430	0.11097020	0.11096926	36.25849889
1853	0.11893561	0.11891726	36.21393009	0.11176994	0.11161696	34.83048302
1886	0.11619723	0.11611933	38.36451833	0.11290102	0.11285062	37.82299180
2016	0.11923116	0.11913036	38.60348205	0.12057975	0.12054931	38.42423048
2119	0.10844760	0.10848753	40.14854798	0.10167267	0.10163539	38.68772646
2219	0.11827375	0.11822252	38.33061632	0.12311966	0.12296206	36.46155043
2244	0.11145766	0.11137895	40.41550829	0.10848813	0.10842783	40.45891846
2291	0.12859021	0.12852998	35.82014556	0.11609799	0.11608661	35.31265116
2313	0.12411596	0.12399433	38.15783645	0.10966626	0.10960347	37.25530392
2430	0.11506416	0.11492045	37.40690732	0.12205262	0.12198822	37.44154549
2512	0.11680044	0.11672220	39.04760737	0.10260798	0.10251167	39.45701100
2693	0.11686676	0.11683690	39.88410151	0.11102195	0.11094015	39.97768537
2812	0.12418697	0.12409614	37.09200042	0.10676325	0.10675086	37.38774273
2886	0.13480751	0.13469762	30.39537251	0.12858477	0.12861852	30.71750546
2914	0.12006740	0.12001317	39.11156427	0.11826899	0.11819007	39.44584424
3041	0.10634132	0.10627069	40.29558563	0.10012448	0.10006918	40.38286354
3051	0.11266649	0.11261525	35.74759847	0.12007556	0.11996457	35.60322131
3074	0.10504876	0.10495616	43.05151094	0.10530854	0.10525614	42.48966250
3101	0.12566014	0.12557420	41.18733822	0.11738179	0.11734650	42.20102541
3249	0.11760991	0.11759870	34.78840909	0.11236595	0.11226272	35.18181061
3279	0.12041612	0.12029140	35.07549788	0.12132129	0.12122760	34.09644442
3322	0.11412141	0.11403663	45.87748199	0.10785884	0.10769697	44.65197334
3475	0.12070225	0.12067706	37.98771035	0.11570944	0.11558161	37.41058841
3498	0.12261230	0.12250447	39.64427830	0.10337460	0.10329394	41.72293706
3613	0.12611654	0.12607511	34.47151815	0.11428069	0.11424745	33.99661125
3733	0.11814362	0.11808273	33.79340187	0.12270651	0.12260765	34.56523031
3756	0.12222265	0.12213127	34.69119857	0.11438949	0.11434299	34.27439324
3859	0.13720253	0.13719371	36.51930006	0.12207613	0.12201436	36.37969915
3890	0.12743613	0.12745760	35.92202958	0.10844896	0.10840536	35.93920836
3901	0.12781816	0.12774871	36.76040792	0.11177251	0.11164855	34.80930476
4150	0.11582906	0.11577972	36.54303186	0.11511246	0.11499786	35.60166842
4165	0.11926679	0.11915272	33.25496428	0.11594948	0.11589291	31.83549730
4173	0.11838374	0.11833032	35.86112726	0.11270502	0.11255028	35.05754883
4220	0.10771579	0.10763199	40.57256574	0.09898425	0.09891635	39.71143390
4223	0.12334538	0.12320800	39.78014360	0.12142119	0.12126531	38.60013725
4276	0.12843333	0.12838088	38.98647306	0.11243172	0.11237971	39.30692028
4386	0.11522162	0.11516463	38.20865504	0.11429347	0.11428421	36.85715748
4389	0.11238288	0.11225619	39.50957187	0.10622092	0.10612982	40.55007417
4392	0.11219644	0.11212980	41.00449638	0.10901129	0.10891621	39.60556201
4462	0.12604470	0.12590060	37.98178695	0.12484750	0.12477952	37.12663198
4508	0.11265680	0.11260839	38.29069452	0.10837807	0.10825315	38.88169726
4595	0.11653190	0.11650007	37.30076311	0.10638950	0.10629939	37.34679115
4667	0.11364200	0.11355795	36.62338168	0.11776159	0.11766706	35.33390180
4740	0.11172643	0.11174065	36.97964180	0.11236014	0.11231128	35.66682391
4768	0.11974834	0.11969556	37.22124219	0.10927160	0.10925518	36.23329377
4875	0.12488852	0.12487220	38.66998116	0.12433607	0.12432221	39.25207971
4894	0.12738194	0.12728164	35.67835891	0.11783862	0.11777391	34.44519470
