position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
184	0.13667005	0.13663620	38.74347995	0.12803675	0.12798237	37.41190378
196	0.13847017	0.13852705	40.54926505	0.12866066	0.12871347	40.58077754
227	0.13420223	0.13413652	40.40042648	0.12165992	0.12164009	41.32044264
240	0.12330625	0.12324876	39.84740300	0.11827648	0.11822787	38.88817055
326	0.12767627	0.12766862	40.56683117	0.12054872	0.12045853	39.82617070
330	0.12982120	0.12984794	42.25912105	0.11986511	0.11985616	41.95540306
374	0.13347286	0.13343936	38.82958418	0.12238423	0.12235991	40.10457648
381	0.13933370	0.13938508	37.08862720	0.14011424	0.14004306	37.44778605
427	0.13666139	0.13651675	35.61864926	0.11969942	0.11960136	36.71718565
441	0.12406783	0.12404915	41.84703790	0.12019802	0.12022360	41.74085275
461	0.11567454	0.11570150	40.57425240	0.11564195	0.11565311	40.71687681
464	0.12591363	0.12589243	43.72542634	0.11822250	0.11818542	44.77958207
478	0.12166445	0.12165763	39.65438733	0.12811526	0.12807177	39.21919728
479	0.11984496	0.11982211	48.34870461	0.11573602	0.11571261	48.60723037
566	0.13283773	0.13287136	37.52864476	0.13355594	0.13353057	36.60166744
615	0.13395703	0.13401428	42.12712293	0.13484023	0.13485141	40.22393863
730	0.11845584	0.11846127	43.20042971	0.11551223	0.11547128	45.10535898
739	0.11875633	0.11872605	45.70163268	0.12322609	0.12323173	45.17365505
812	0.10687060	0.10684051	47.52915894	0.11252430	0.11251421	47.67023641
826	0.11791546	0.11797178	43.18356108	0.11574621	0.11578373	41.13669967
1016	0.12187000	0.12183566	46.86971452	0.11126365	0.11124252	47.01348371
1034	0.12154869	0.12147084	38.69458734	0.12335416	0.12331960	38.60146570
1216	0.13741610	0.13740576	39.43054433	0.12588615	0.12591409	39.07979663
1291	0.12588025	0.12591077	45.00977454	0.11827499	0.11827137	44.37011938
1294	0.13748075	0.13754324	37.82088946	0.12479249	0.12482719	38.60166405
1348	0.12901679	0.12903694	38.20856944	0.12257753	0.12261326	38.49139852
1436	0.13853242	0.13841949	37.68949215	0.12765251	0.12760660	37.18538184
1546	0.13152477	0.13145592	38.46957068	0.14172449	0.14156665	37.99095228
1771	0.13139347	0.13137609	41.44704947	0.12049482	0.12036109	39.69366779
1799	0.13253936	0.13259316	35.30044169	0.13265524	0.13272248	36.38574406
1840	0.13837788	0.13842936	40.58543199	0.12534418	0.12518261	40.68263164
1845	0.13106368	0.13114195	37.73768289	0.12905785	0.12901623	35.65165707
1872	0.13481963	0.13479100	37.96205995	0.13030309	0.13033765	37.32787147
1886	0.14307999	0.14300970	38.95299701	0.13164622	0.13163806	38.72025437
1901	0.12060052	0.12053355	37.41668294	0.12352982	0.12353335	37.32365943
2080	0.13349965	0.13350208	42.57299562	0.12747316	0.12746427	41.16243409
2081	0.12634910	0.12637400	38.82011879	0.12287275	0.12285965	37.24494253
2209	0.11797958	0.11797734	44.63189390	0.11543955	0.11542861	44.54601262
2232	0.13150251	0.13154972	41.56187584	0.12234443	0.12239995	40.18490106
2241	0.13443444	0.13443593	36.67575551	0.13108499	0.13109271	37.04532317
2255	0.12037957	0.12031767	42.63432516	0.12009305	0.12000573	41.46555424
2404	0.12776182	0.12772477	38.25635129	0.12757450	0.12750227	37.74445180
2574	0.13116044	0.13122833	38.83983214	0.12261630	0.12264683	38.12965832
2714	0.13491775	0.13486136	39.26870330	0.14250464	0.14238503	39.93456067
2739	0.13066287	0.13071643	34.50981524	0.13272601	0.13264920	34.69856844
2776	0.13961320	0.13961199	34.31639465	0.13419592	0.13426017	33.59470313
2804	0.13710283	0.13697819	37.94066565	0.12580173	0.12572295	35.86813936
2844	0.13503459	0.13496223	35.85646281	0.13067618	0.13066760	35.49549196
2888	0.12847370	0.12841980	40.12466367	0.11789952	0.11795320	39.75120035
3009	0.13216353	0.13210864	41.47785017	0.12269625	0.12264854	40.29718936
3037	0.12272090	0.12269900	36.74646604	0.11968274	0.11972602	37.64278037
3099	0.14125835	0.14122047	38.47853369	0.12843566	0.12847007	37.37270999
3113	0.13037244	0.13031344	38.07345609	0.12912143	0.12917287	36.15697132
3132	0.12814672	0.12810435	41.66601204	0.12319323	0.12320122	39.94044255
3480	0.13479271	0.13471804	40.58456896	0.11788965	0.11783576	40.46107715
3642	0.12127084	0.12125933	41.15564438	0.11857086	0.11851989	42.12230213
3796	0.11748141	0.11755059	38.71997317	0.12769695	0.12771494	37.59440432
3815	0.13623805	0.13630702	44.55010221	0.11672424	0.11669515	43.58463862
3866	0.12516515	0.12514208	39.96996270	0.10958362	0.10954193	38.31609704
3877	0.12154103	0.12162300	42.61012955	0.12417887	0.12425859	41.78901684
3949	0.12328140	0.12335164	40.49346815	0.11624082	0.11622091	38.75929484
4049	0.11980880	0.11977503	44.59331007	0.10631040	0.10639388	41.95715765
4060	0.11873110	0.11875580	42.85535434	0.11535770	0.11539794	41.37293651
4106	0.12669227	0.12665521	40.02330304	0.11792314	0.11789378	40.83122941
4112	0.12116040	0.12113282	41.83567531	0.11424198	0.11426521	39.69232697
4256	0.13523912	0.13531680	39.22317170	0.11981473	0.11975863	38.37539516
4258	0.12987942	0.12978828	36.91974181	0.13599899	0.13597154	36.75665311
4289	0.14743217	0.14743535	33.68516613	0.13188339	0.13191388	33.56030645
4299	0.12316648	0.12316369	37.22814969	0.13011891	0.13013923	36.39276392
4381	0.13657511	0.13658743	37.25679042	0.12318150	0.12324490	36.06287032
4392	0.12585418	0.12583650	38.01486307	0.12452729	0.12447742	37.13050627
4553	0.13907018	0.13904736	36.95563367	0.12266199	0.12259812	35.27485497
4578	0.11789022	0.11795104	37.86117199	0.11519582	0.11518333	37.17114200
4600	0.11405114	0.11406345	43.65055764	0.11480101	0.11478650	42.40009084
4630	0.12177294	0.12176924	40.47856761	0.12616518	0.12609572	40.24271861
4723	0.13512330	0.13515013	37.63342832	0.13102466	0.13105251	36.92345348
