position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
12	0.13655046	0.13646731	35.92592768	0.13573742	0.13567006	36.10106151
122	0.13375738	0.13377225	36.95727426	0.12913011	0.12913700	36.64752834
124	0.14454545	0.14450048	33.08008001	0.13598074	0.13585909	31.97576135
143	0.13567813	0.13558356	31.71779169	0.13315138	0.13315378	31.14430633
221	0.13789844	0.13783558	35.90637448	0.11824811	0.11818809	36.16000033
243	0.12995339	0.12989414	41.04337681	0.12122224	0.12123262	40.13884340
336	0.13035246	0.13042160	40.83329801	0.12037403	0.12024797	39.59248778
579	0.13869396	0.13863057	36.14688961	0.13311580	0.13321486	36.93270051
654	0.14355028	0.14339622	38.66479164	0.12249308	0.12252072	37.29475098
665	0.12265463	0.12270966	38.74530591	0.12971277	0.12969600	38.18644703
670	0.12135210	0.12114843	41.10665478	0.12138589	0.12132417	39.74681927
678	0.13094607	0.13085620	34.81546573	0.12749247	0.12741215	34.95686338
769	0.13662772	0.13661683	38.91529221	0.12595141	0.12590925	40.12025020
780	0.12915633	0.12905243	39.41263872	0.12372327	0.12364221	38.65803720
922	0.12221181	0.12212532	40.20406852	0.12177637	0.12171648	39.71970580
1009	0.11894616	0.11890156	41.35330820	0.11908557	0.11895201	40.94660322
1013	0.11725639	0.11717772	42.83121008	0.13245536	0.13239252	41.95262456
1104	0.12969580	0.12954558	38.10530096	0.11610990	0.11596072	37.22958334
1256	0.12410590	0.12410964	39.59555688	0.12813097	0.12801382	39.84249329
1264	0.12774806	0.12776030	37.47537770	0.12889765	0.12881572	34.75627356
1303	0.13598979	0.13604572	38.50118432	0.14807728	0.14808217	38.03098513
1416	0.12061667	0.12062741	42.12902357	0.12155092	0.12149103	40.06599585
1421	0.12193574	0.12196169	40.34554384	0.11378736	0.11371948	41.01891283
1423	0.13195226	0.13188663	35.78611125	0.13017014	0.13010707	36.97082055
1767	0.13394076	0.13382766	36.00801346	0.12453175	0.12453834	35.82444733
1803	0.12867303	0.12855094	35.20340311	0.12620327	0.12616513	35.00830906
1874	0.13701063	0.13691868	34.33909286	0.14119430	0.14104142	34.95655269
1888	0.13944960	0.13953215	41.65150157	0.13201247	0.13187549	40.14139440
2041	0.13232998	0.13232518	36.44103757	0.13395113	0.13400222	36.99808325
2075	0.14576549	0.14569615	37.61335888	0.12983358	0.12984102	37.04059797
2080	0.12202824	0.12209014	35.35324903	0.12522852	0.12527395	35.39103275
2131	0.13200888	0.13197075	37.14683424	0.14376506	0.14370290	36.78780968
2181	0.12569970	0.12553577	40.83495795	0.12791694	0.12783627	41.15436296
2200	0.11862287	0.11863337	38.81829026	0.12347480	0.12344316	38.44117405
2405	0.13677041	0.13670709	33.58218642	0.13898983	0.13906569	34.31163619
2467	0.12774164	0.12762825	38.33961013	0.13473210	0.13463314	38.66471603
2506	0.13361962	0.13352197	34.24208980	0.14570191	0.14560817	33.83167167
2543	0.12278096	0.12275183	36.52328503	0.12476660	0.12482211	35.48561493
2546	0.13156893	0.13154405	35.75861016	0.13244866	0.13248090	35.82509199
2587	0.13003242	0.13007743	35.46630895	0.12780518	0.12772724	35.39921109
2592	0.13283626	0.13285832	34.95847079	0.13369015	0.13364850	34.74668163
2608	0.13273308	0.13272168	35.91626841	0.12174040	0.12170517	36.06543684
2609	0.13114185	0.13103978	36.79948610	0.13285321	0.13279203	35.84875264
2661	0.14431271	0.14433650	34.47689203	0.15117287	0.15121097	34.94566231
2745	0.13313253	0.13312696	35.16182481	0.14253612	0.14248251	36.99957331
2822	0.13574911	0.13565278	38.72467030	0.12648581	0.12645458	37.53136876
2982	0.12237005	0.12228430	39.43748543	0.12105229	0.12106034	37.47967031
2990	0.12783715	0.12787627	38.47890317	0.12612871	0.12608587	38.84127093
3029	0.13037180	0.13039612	39.50826041	0.12030505	0.12021972	39.44938729
3035	0.12633661	0.12633460	40.07692204	0.10893977	0.10889354	40.06284801
3063	0.12009349	0.12009165	41.00160797	0.11395317	0.11392086	41.31908319
3075	0.12533185	0.12534425	39.98350584	0.11408118	0.11403982	40.20579486
3093	0.14346672	0.14322645	37.64143750	0.13247467	0.13238072	38.60794552
3215	0.13809435	0.13802941	33.15736130	0.13025206	0.13018929	32.80903129
3309	0.13997478	0.13994729	37.52822334	0.13677794	0.13666907	36.41405489
3466	0.13586301	0.13588407	40.18696862	0.12858139	0.12853819	38.32263045
3478	0.14339141	0.14323954	35.94605172	0.14359661	0.14353304	35.71120820
3503	0.12936892	0.12929060	37.05561788	0.13510460	0.13503456	35.50802191
3575	0.12913793	0.12912056	37.46636150	0.12389003	0.12389622	37.26475488
3616	0.12526591	0.12510947	38.21591278	0.11998066	0.12000221	38.50302392
3627	0.12121603	0.12116672	39.55020449	0.12060912	0.12068742	39.69363011
3766	0.13710641	0.13707626	34.77684107	0.12587316	0.12579338	34.63170343
4025	0.13734994	0.13739979	36.07761170	0.13505604	0.13500030	36.18247001
4119	0.13955643	0.13947428	37.74549702	0.13103733	0.13099816	38.83972551
4150	0.13740650	0.13747400	35.30917863	0.14058930	0.14049927	35.24741511
4184	0.13038222	0.13030814	34.92548837	0.13348102	0.13340389	34.18730589
4328	0.12275075	0.12264332	39.75943037	0.12561299	0.12554879	38.50508037
4459	0.13242852	0.13233034	34.76221458	0.13577126	0.13565667	33.87297287
4507	0.13062852	0.13049340	35.08835455	0.12278831	0.12277605	35.07833356
4546	0.13348953	0.13336257	36.89231995	0.12341520	0.12335429	36.79494008
4607	0.14503576	0.14492635	33.75941040	0.13621027	0.13611040	32.22286415
4700	0.14115142	0.14104639	33.23564194	0.13919762	0.13914722	32.37189804
4717	0.13112931	0.13114152	37.45535482	0.14908803	0.14897855	38.51971615
4803	0.11020528	0.11010487	46.96056493	0.11405810	0.11389802	46.70978658
4814	0.13333520	0.13332722	39.31737948	0.13332466	0.13330759	38.86828837
4850	0.12482562	0.12485260	38.01342006	0.11661295	0.11657997	37.87200742
4982	0.13288969	0.13288143	40.35373552	0.13016544	0.13007370	39.38765011
5066	0.12393142	0.12390539	39.55710127	0.11827897	0.11821251	39.09620827
