position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
117	0.13947233	0.13959452	39.57625798	0.13270196	0.13275925	39.93127299
179	0.13017291	0.13014768	37.34958034	0.12246855	0.12240858	36.61268551
242	0.13436276	0.13431935	39.47435479	0.12830961	0.12832805	38.68674069
310	0.13577560	0.13568567	38.72199312	0.12890154	0.12892347	38.84521703
365	0.14762634	0.14758717	36.13064368	0.15499395	0.15507391	36.74339886
409	0.13906813	0.13920831	38.23333652	0.13069155	0.13073800	38.68263294
466	0.13357081	0.13360703	38.17552692	0.12684409	0.12692825	38.71141188
528	0.15299913	0.15308011	36.33598392	0.13649388	0.13648623	36.43750836
617	0.12605453	0.12602199	40.25034851	0.12291803	0.12285084	39.66326070
627	0.14861235	0.14864326	34.50549933	0.13363505	0.13365406	32.92181125
707	0.13499662	0.13495008	37.15498437	0.13634061	0.13632992	35.37146885
708	0.13211303	0.13213332	33.97384150	0.13018419	0.13015639	33.29607111
767	0.13080362	0.13073580	40.80504375	0.12971965	0.12969340	40.18937538
768	0.13908284	0.13901476	38.52815453	0.12568850	0.12570459	37.72617350
770	0.14074815	0.14088098	33.17082837	0.13561106	0.13558568	32.98331102
890	0.13004384	0.13008976	36.84587137	0.12994624	0.12981056	36.36037044
978	0.13688757	0.13695888	41.23994195	0.12392391	0.12388114	40.20220716
1003	0.13371538	0.13368941	38.76913549	0.12723794	0.12716251	39.66203548
1074	0.14150307	0.14149180	39.99217166	0.13373712	0.13371445	40.70867885
1169	0.14048718	0.14045914	36.07215694	0.13331138	0.13325494	34.63976652
1316	0.13648168	0.13638075	39.91137320	0.13585733	0.13585609	39.50820422
1338	0.13258467	0.13259355	38.52886346	0.12958256	0.12961545	38.89234551
1404	0.14693940	0.14692981	40.40304528	0.13894666	0.13905834	41.29268337
1414	0.12762037	0.12760799	39.14039768	0.12891219	0.12894119	37.91231531
1426	0.14205557	0.14201850	39.52443763	0.12797328	0.12797306	39.39709891
1455	0.15232218	0.15247218	34.52658011	0.13624337	0.13633227	33.44006011
1483	0.13394535	0.13387143	42.99726171	0.12433476	0.12432516	42.28615706
1488	0.13687531	0.13684348	42.06454906	0.13728369	0.13730941	40.91983814
1601	0.13233664	0.13230705	39.24200647	0.12998105	0.13001388	38.00899237
1700	0.15381675	0.15378735	32.65596063	0.13357079	0.13360211	30.43378439
1744	0.14286468	0.14293323	33.65487664	0.13200636	0.13198974	32.49810260
1862	0.13747219	0.13749057	36.53507093	0.13035937	0.13040627	35.20126740
1950	0.12854781	0.12860273	38.53763437	0.12066069	0.12070679	37.04030486
1954	0.13106900	0.13106538	40.27435552	0.12712255	0.12705309	39.96142963
1956	0.14033104	0.14036551	41.37280444	0.13409484	0.13400002	41.14327672
2004	0.13861665	0.13864636	40.27018477	0.13624359	0.13618626	39.95151764
2043	0.14035145	0.14039920	39.43778004	0.12057659	0.12060112	38.89685668
2056	0.14159024	0.14157916	38.85522616	0.13327645	0.13333156	38.45786990
2114	0.12271596	0.12272640	41.99381846	0.12602979	0.12601664	42.27610731
2190	0.12683651	0.12669351	46.00483851	0.12635399	0.12637176	45.57850720
2219	0.12230733	0.12230722	49.17540561	0.11271516	0.11273912	46.84705240
2264	0.13281160	0.13288372	37.63429655	0.14013620	0.14006896	38.45100625
