position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
45	0.12538844	0.12529423	39.14578073	0.12217767	0.12214348	38.42010973
51	0.11186226	0.11179217	41.95720256	0.10409899	0.10404342	44.43316969
152	0.13185935	0.13187876	39.04132892	0.13255944	0.13258074	38.10314363
183	0.13690588	0.13690447	39.87242060	0.13023406	0.13019079	39.86882201
222	0.13555989	0.13548012	38.15649752	0.12132712	0.12131452	37.12160618
229	0.13169625	0.13161971	36.82201095	0.12260750	0.12250008	36.30573285
443	0.12529356	0.12521234	40.63953704	0.11667119	0.11666585	41.19208414
490	0.14354427	0.14337021	34.56631209	0.12975776	0.12963615	34.84847964
511	0.12696724	0.12694084	42.78313021	0.11370913	0.11363990	42.18546350
827	0.13875546	0.13878725	34.72176302	0.13959363	0.13952109	34.71120550
833	0.12701807	0.12694409	37.87953761	0.12123629	0.12120606	37.89520695
961	0.11954401	0.11957970	40.30815243	0.11712434	0.11716591	38.48181556
1017	0.13030694	0.13030590	38.35092056	0.12209134	0.12201765	39.26280189
1198	0.12875143	0.12878011	38.09896746	0.12374225	0.12374304	38.01359023
1284	0.14691060	0.14683693	33.40333161	0.14385180	0.14377292	33.49034796
1401	0.12622266	0.12621071	40.04786592	0.14091027	0.14090303	39.16407915
1456	0.12921578	0.12914220	39.08006157	0.12487311	0.12481653	37.87857449
1482	0.14267601	0.14263310	36.16917094	0.12087076	0.12078881	35.13124504
1601	0.14674424	0.14672801	35.60003485	0.12856988	0.12849386	35.21068871
1630	0.14066074	0.14072990	37.49871997	0.14380277	0.14376003	38.14223313
1667	0.14201919	0.14201419	34.07554245	0.13880761	0.13879263	33.61296635
1765	0.14303188	0.14311074	32.99766077	0.13774759	0.13765106	33.87014822
1856	0.14696724	0.14699204	38.19755658	0.14319254	0.14315912	36.69363844
1871	0.13966320	0.13962624	32.48315733	0.14307207	0.14307808	30.24346144
1939	0.16247230	0.16234770	29.94622846	0.14125192	0.14120260	30.21217454
2240	0.14820349	0.14822297	32.72575991	0.13658421	0.13668845	31.46092263
2279	0.13056283	0.13053610	37.10643647	0.11844224	0.11837737	37.54542799
2336	0.13456806	0.13454068	37.70031118	0.13241267	0.13231365	36.73154361
2337	0.14254465	0.14255935	37.84726763	0.14678316	0.14682010	37.13641365
2351	0.13732371	0.13731629	32.56826811	0.14230867	0.14225603	32.45435682
2480	0.13948109	0.13948290	37.24003047	0.14147077	0.14147204	35.28745987
2541	0.13616444	0.13617616	36.28093975	0.13349585	0.13346622	35.02597157
2596	0.11983882	0.11986357	41.95150682	0.11481462	0.11476161	42.31378624
2624	0.12430671	0.12426489	39.40311668	0.12090547	0.12086721	39.68539194
2718	0.13187487	0.13181425	34.13118776	0.12817310	0.12819587	33.74953501
2742	0.12797952	0.12798246	34.92739670	0.12715627	0.12699723	34.95192670
2754	0.13735105	0.13731369	36.16284456	0.13582662	0.13576916	34.53382073
2766	0.12850616	0.12843942	40.59284654	0.11895353	0.11885798	40.90625112
2767	0.13460683	0.13456069	35.28340801	0.12646140	0.12631402	34.97719947
2780	0.13594043	0.13597258	35.53451700	0.13004252	0.12999182	33.81945302
2815	0.13376625	0.13375306	40.49129017	0.12987280	0.12981476	39.34065249
2866	0.13128110	0.13119058	38.02988524	0.12570272	0.12571738	36.98912945
2923	0.13241320	0.13243682	35.28289243	0.13478002	0.13471607	32.27355064
3199	0.13260261	0.13249806	33.33465968	0.13560523	0.13544229	33.43167355
3324	0.13744665	0.13740882	33.08285622	0.13461721	0.13461134	33.31708449
3618	0.13587790	0.13585698	38.84104106	0.12495269	0.12497396	39.21406177
3694	0.14536027	0.14532578	36.60936594	0.14283819	0.14283649	37.26041903
3733	0.12837875	0.12831152	37.55297422	0.12051620	0.12047738	36.78391006
3795	0.13456353	0.13455548	33.62026087	0.12618212	0.12614945	34.77884131
3838	0.12914349	0.12910174	39.83575745	0.12824030	0.12812527	39.35101833
3860	0.12863828	0.12851218	40.25658522	0.12393254	0.12394940	39.54384122
3861	0.13551008	0.13543315	36.68638610	0.13193490	0.13204844	35.67044729
3900	0.13073620	0.13076423	34.36028296	0.13258994	0.13254859	34.94745068
3904	0.12902718	0.12897265	34.23868713	0.13062589	0.13061730	34.02734789
3929	0.12181041	0.12183066	42.89211775	0.11582618	0.11578620	41.62153200
3981	0.13012421	0.13013389	41.83191224	0.13046289	0.13037758	41.26958135
4008	0.13687367	0.13685796	42.27207126	0.11704678	0.11695596	41.33773601
4108	0.14434451	0.14427494	36.31068318	0.13206547	0.13206079	35.46957416
4147	0.12886939	0.12882591	36.33242132	0.12813628	0.12813924	35.97650826
4205	0.12773012	0.12769011	35.87933425	0.13115163	0.13102976	35.68376111
4219	0.13276576	0.13266273	35.06343586	0.13460345	0.13460741	36.62417939
4271	0.13254828	0.13256673	33.46910209	0.13071717	0.13063881	34.17637714
4274	0.14069250	0.14067457	34.33865736	0.12598666	0.12602068	34.15585213
4281	0.14118436	0.14115976	34.74072298	0.13452589	0.13450594	34.20315194
4372	0.11797815	0.11793720	41.67598240	0.11579473	0.11572807	39.25838739
4451	0.13485557	0.13480351	34.44064858	0.14288785	0.14277836	34.39745319
4474	0.12409927	0.12411221	37.90628308	0.12603341	0.12608065	37.56170884
4496	0.13087108	0.13085702	33.82439554	0.14190748	0.14181042	34.10831806
4556	0.13681025	0.13672056	32.76874930	0.13660769	0.13657889	33.59130721
4600	0.13361063	0.13358629	36.77625593	0.13012907	0.13009498	37.24353006
4655	0.13876671	0.13872301	35.25457636	0.14338613	0.14341595	35.70087780
4777	0.12617558	0.12615606	35.93464094	0.12727158	0.12720519	36.36397736
4863	0.13857338	0.13855320	37.04174792	0.12597002	0.12595832	35.23044281
4941	0.13039657	0.13024914	39.80917340	0.11819575	0.11810072	38.03665237
4952	0.15297087	0.15295579	34.41365501	0.11932011	0.11928051	33.25706344
5027	0.12159680	0.12154796	41.98761685	0.12442036	0.12438058	39.93698955
5049	0.12288538	0.12287868	42.42776885	0.14924692	0.14935163	41.01370532
