position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
84	-1.024818291	-1.030286897	38.20125266	-0.758398343	-0.770554685	38.19540182	0.64962679	0.66254959	0.39310933	0.40048624
137	-1.324084253	-1.321736529	38.84520974	-1.360436646	-1.359036865	37.18829006	0.18442167	0.18167048	0.13906515	0.13535765
310	-1.336111404	-1.335113572	37.97026589	-1.293564342	-1.293315087	37.55940520	0.05228143	0.05432564	0.00832297	0.01058043
414	-1.544011952	-1.542783891	37.38354616	-1.496604578	-1.496393608	37.82198454	0.04696736	0.04452769	0.07062475	0.06959934
502	-1.265302233	-1.265853189	35.09331856	-1.278792842	-1.278744537	34.96678314	0.01982928	0.02406383	0.02177182	0.01755060
503	-0.987750597	-0.988540479	38.40887175	-0.973168861	-0.972056249	37.43890765	0.41837481	0.41705248	0.35892112	0.35878814
711	-1.415356298	-1.413695124	36.09875334	-1.437817603	-1.437672321	36.06011341	0.03422730	0.03232669	0.00270895	0.00125207
761	-1.079201153	-1.079987057	34.62376779	-1.077118753	-1.079064613	34.26896618	0.20264976	0.21035404	0.16101597	0.16686631
897	-1.072600624	-1.073673603	43.34097377	-0.988654284	-0.986160356	44.61785379	0.56644823	0.56437103	0.48293074	0.48402986
917	-1.102159839	-1.102281613	33.31389340	-1.061216462	-1.060885702	34.13805510	0.06678758	0.06767499	0.02367599	0.02451504
922	-1.101472409	-1.100926144	33.46292273	-1.083279752	-1.08346118	32.98756378	0.07774365	0.07929141	0.02741595	0.02667495
1077	-1.783517133	-1.782947897	35.06196189	-1.634578461	-1.636790582	35.54027244	0.25913370	0.25977665	0.15172521	0.15390784
1160	-1.043202944	-1.047153216	42.88836278	-0.887028899	-0.8891488	41.74264457	0.67419248	0.67479529	0.46388380	0.46412359
1194	-0.98196554	-0.983287614	42.44393307	-0.937347313	-0.937087931	41.19146952	0.55923063	0.55997348	0.49610253	0.49615200
1284	-1.50683186	-1.509262616	41.45605805	-1.447725515	-1.447669373	42.41643150	0.09890216	0.10576545	0.11220162	0.12022421
1328	-0.735003816	-0.735531233	34.14527174	-0.83707745	-0.838329844	33.91488848	0.58719308	0.59092799	0.50216480	0.50516828
1365	-1.280000357	-1.281179061	37.85051445	-1.298642045	-1.299915023	36.78480831	0.18041447	0.18604721	0.12693382	0.13195689
1374	0.382223606	0.361572195	43.99628293	0.3074883	0.299836697	43.10306395	2.14733169	2.16051931	1.76857236	1.78271607
1409	-0.798474432	-0.804200081	34.49395738	-0.683018404	-0.686098687	33.50654878	0.77796840	0.78416731	0.49349652	0.49780438
1504	-1.694295927	-1.696286821	39.49355203	-1.542482255	-1.544529847	39.22210289	0.32106291	0.32287662	0.20949995	0.21087480
1538	-1.5350227	-1.535519802	37.76989353	-1.530448874	-1.52928264	36.62127014	0.16068523	0.15705994	0.11075383	0.10844422
1581	-0.021255572	-0.022212183	37.92978129	-0.086965093	-0.090635492	37.82994509	1.98232077	1.98775633	1.63108480	1.64020411
1604	0.136532497	0.141566312	44.35306537	0.365249387	0.364019384	44.24571714	2.45057238	2.44659903	1.73108071	1.73541867
1637	0.196882324	0.206453757	40.65300391	-0.160390114	-0.159027658	39.27932043	1.62123960	1.62002554	1.15181609	1.15749516
1693	-1.408400908	-1.408364691	34.20346383	-1.420138894	-1.419582431	33.10966567	0.02750981	0.02635128	0.05121010	0.05158442
1770	-1.627302237	-1.634164008	38.65852283	-1.644764834	-1.645305372	38.59787879	0.16384209	0.16794450	0.19703491	0.20052113
1813	-1.689668178	-1.689270193	37.66598253	-1.597557635	-1.597543993	37.38569339	0.02138222	0.01987787	0.01286125	0.01325938
2025	-1.50077498	-1.50841659	37.46679344	-1.202821971	-1.21145054	37.18981659	0.49076886	0.49649532	0.39880802	0.40390047
2194	-1.114031961	-1.115296301	41.42276783	-1.104317232	-1.103522021	40.90617008	0.01724580	0.01693165	0.00408000	0.00439226
2209	-1.370056649	-1.367661065	31.00903699	-1.33001503	-1.328058585	30.66108262	0.24904910	0.24571563	0.20275127	0.19985771
2341	-1.325447415	-1.326594891	33.78428024	-1.356818584	-1.358331002	32.94374093	0.03529777	0.03636574	0.02578757	0.02656716
2457	-0.292823589	-0.282497781	39.90528858	-0.600206239	-0.590724386	38.46213515	0.98033788	0.96877588	1.02321067	1.01469919
2475	-0.434111737	-0.418889739	38.93211582	-0.409931046	-0.398783172	37.03891292	1.30292634	1.29047845	1.17046324	1.15584522
2497	-1.010608328	-1.013643454	36.70456789	-1.268623823	-1.271387881	36.28731322	0.67944803	0.68648580	0.67530412	0.68201560
2556	-0.902779936	-0.901231904	37.34333766	-0.823855362	-0.820692935	36.10116830	0.59622786	0.59526784	0.54737528	0.54638658
2707	-1.38610633	-1.385481548	34.40555667	-1.347586529	-1.342716362	34.17630778	0.24710476	0.24456119	0.26689955	0.26554443
2878	-0.953201821	-0.954480468	31.62494822	-0.952164902	-0.952275612	31.77447749	0.45266162	0.45320659	0.36195388	0.36240682
2904	-0.818506549	-0.818437314	32.03261366	-0.901752298	-0.907009556	31.22211057	0.43165757	0.43305917	0.50482465	0.50564415
2981	-1.053392543	-1.052867419	35.89769652	-1.006916846	-1.007008468	34.52719355	0.31818062	0.31751888	0.25701342	0.25730264
3093	-0.832508559	-0.835229962	42.08464047	-0.718160442	-0.722863693	41.52636478	0.75184718	0.76130825	0.77148889	0.78016922
3224	-0.375181365	-0.381834882	38.70994051	-0.616020581	-0.613840736	38.45670378	0.97818750	0.97738757	0.82621037	0.82815494
3280	-1.446564247	-1.446651859	36.03302339	-1.405273359	-1.406780482	35.83526259	0.28194771	0.28449532	0.11363661	0.11506169
3295	-0.788434529	-0.7870751	38.35965418	-0.728370518	-0.727759946	37.53461716	0.72777954	0.72787016	0.54579114	0.54853567
3423	-1.319911331	-1.325326383	43.08204530	-1.198841408	-1.200197106	44.93835113	0.49409113	0.49815082	0.67800559	0.68499046
3519	-1.544038481	-1.543101682	42.41811328	-1.524880645	-1.523624548	41.56211343	0.04561741	0.04369255	0.02129337	0.02055026
3599	-0.528678631	-0.526237216	37.10664972	-0.492912099	-0.491989446	36.33506511	1.14281927	1.14237589	0.88826155	0.88483819
3680	-1.698596134	-1.700370548	38.53392604	-1.653269141	-1.652745537	39.33500574	0.16556688	0.16617370	0.08374314	0.08365815
4181	-1.21128199	-1.214274379	39.57858937	-1.313653659	-1.312348646	38.64062526	0.25434422	0.25525625	0.22325994	0.22317113
4261	-1.813020649	-1.812157077	36.68912024	-1.820647057	-1.818138731	35.49983207	0.08580665	0.08478163	0.07918392	0.07847258
4281	-1.834292005	-1.835033623	36.39503152	-1.826081822	-1.825122533	35.24269186	0.06922182	0.06786636	0.04649117	0.04533065
4368	-1.732678134	-1.731557265	39.31688863	-1.627442067	-1.626651376	39.59480556	0.01716551	0.01809814	0.00867037	0.00917069
4374	-0.766169907	-0.774665403	38.36496458	-0.951130543	-0.956113096	37.24370513	0.95480888	0.96174795	0.78069097	0.78616699
4396	-0.386050354	-0.375995062	42.54136346	0.022192052	0.041808125	42.52438585	1.62666631	1.61047073	1.28147549	1.27030978
4522	-1.168565158	-1.170965214	41.79468415	-1.200541287	-1.202256145	41.16102135	0.18814016	0.19384690	0.22347031	0.22917034
4595	-1.451962221	-1.446108543	43.28171264	-1.473560173	-1.469141633	43.45788643	0.27035947	0.26634286	0.29120261	0.28746963
4618	-0.982324025	-0.975626287	43.68443668	-1.078671577	-1.077884931	43.01745259	0.04756201	0.04641656	0.10941036	0.10778734
4706	-1.109737138	-1.110336808	38.21282639	-1.129890199	-1.131095867	37.04066820	0.13950732	0.14087989	0.13690463	0.13784760
4818	-0.932309305	-0.919111138	41.73970981	-0.677898659	-0.664706417	41.52881738	0.73252639	0.72480403	0.65808502	0.65293374
4841	-1.340205525	-1.338930501	37.04034606	-1.321725634	-1.321451284	36.19216103	0.07027907	0.06752837	0.06848670	0.06450982
4936	-0.095810756	-0.093758189	38.68030316	-0.130015797	-0.124037054	36.21348234	1.29049100	1.28669347	1.01891806	1.01816135
4983	-1.470812731	-1.470557291	37.96673652	-1.478818464	-1.478265378	36.89110998	0.01634021	0.01583180	0.02775652	0.02638056
5037	-1.536361245	-1.535298847	36.18106786	-1.505542202	-1.50295467	35.34667294	0.05948670	0.05613682	0.06941174	0.06704827
5119	-0.989526018	-0.983795578	40.81190797	-0.998703753	-0.993565055	41.42227480	0.42510328	0.41533492	0.39979400	0.39113245
5152	-1.676855246	-1.675690699	37.84547970	-1.564846307	-1.564368386	39.22035042	0.03637028	0.03333362	0.10127838	0.09680281
5288	-1.66463789	-1.662365219	38.21894745	-1.652898017	-1.65262854	37.96864196	0.02270255	0.02588362	0.01175275	0.01464712
5328	-1.111836971	-1.110545872	38.72796318	-1.190657615	-1.188986501	37.71512769	0.15158791	0.14958425	0.24957132	0.24846946
5329	-1.643612098	-1.641183464	38.19517891	-1.623300533	-1.619932969	40.33251774	0.16836485	0.16341858	0.18684793	0.18219209
5414	-1.045384545	-1.042044507	35.89267751	-0.897482414	-0.891568283	35.04637020	0.36875665	0.36324028	0.26037661	0.25586721
5496	-1.101409502	-1.099347741	33.44825031	-1.05387103	-1.049749358	34.12039037	0.16698588	0.15944371	0.15974138	0.15315924
5519	-1.091542011	-1.091186157	39.44104379	-1.165029325	-1.164751505	36.97939271	0.30407932	0.30401337	0.31634064	0.31706783
5557	-1.017841379	-1.015652503	47.00759024	-0.982952096	-0.983255517	47.32636962	0.31507848	0.30977193	0.23710688	0.23306244
5740	-1.731305768	-1.731213397	37.07033968	-1.704191723	-1.704009491	36.73084343	0.02661635	0.02847580	0.00483091	0.00290369
5795	-1.215413738	-1.215649944	37.13665336	-1.154182734	-1.15386337	37.83607084	0.06853157	0.06685189	0.02769332	0.02560945
5874	-0.963766711	-0.937133308	43.54280233	-1.519708217	-1.517613656	42.95689347	0.26257502	0.26144295	0.25350622	0.25167515
5894	-1.37675958	-1.381388388	41.55795243	-1.217760057	-1.220837687	39.84460667	0.52173201	0.52569593	0.48906051	0.49201698
5921	-1.066923169	-1.071652486	41.36002734	-1.077465855	-1.082123929	40.44709102	0.27882012	0.28996729	0.23493987	0.24322073
6009	-1.321446604	-1.322026196	34.46651066	-1.278141755	-1.277650608	33.28287299	0.23481154	0.23664391	0.21964170	0.22238207
6100	-1.502351231	-1.503908507	33.82779601	-1.608356979	-1.608074248	34.21151352	0.12874961	0.12643172	0.14586473	0.14300335
6174	-1.370599545	-1.366584873	39.26867854	-1.341924344	-1.338747233	39.82726854	0.31313124	0.30860320	0.19518129	0.19001842
6178	-1.007951115	-1.00616289	35.17002457	-1.107280558	-1.106288227	35.18772264	0.08474304	0.07988044	0.15863989	0.15320807
6298	-1.150147072	-1.148582926	35.59782643	-1.265753394	-1.264284066	35.02214642	0.17177834	0.16885487	0.15600866	0.15372790
6304	-1.255941936	-1.255864266	37.85826685	-1.224714759	-1.225473561	36.96874371	0.42258027	0.42332161	0.40623881	0.40725704
6334	-1.490788183	-1.49076376	36.16924557	-1.479542909	-1.477934772	34.59920169	0.06774319	0.06100542	0.01675173	0.01162885
6376	-1.730335087	-1.728634333	37.36260738	-1.656054257	-1.656380874	38.80133264	0.07578776	0.07758656	0.01805776	0.02074349
6415	-0.45059584	-0.443323747	34.96917254	-0.639730639	-0.633854881	33.52106097	1.06357649	1.05800545	1.04267805	1.03570751
6420	-1.694240732	-1.693545256	42.40378365	-1.634580977	-1.634856625	43.14925974	0.00460923	0.00130818	0.00363907	0.00081474
6436	-1.701511638	-1.703005152	40.24547869	-1.660132598	-1.662682897	40.70872889	0.17553411	0.17898297	0.12028126	0.12367498
6475	-1.526698867	-1.527459171	41.21979865	-1.457697938	-1.457141076	40.04309141	0.26203222	0.26404937	0.25794789	0.26009410
6490	-1.335181554	-1.328866654	46.20463592	-1.191008945	-1.179720814	44.12523155	0.76874723	0.75425995	0.49731483	0.48932632
6502	-1.315418028	-1.312660335	39.80607081	-1.509111979	-1.509324576	39.55372238	0.27078190	0.27371611	0.34401265	0.34791002
6555	-1.657523005	-1.651425919	38.17110339	-1.625193645	-1.619010918	38.38097883	0.10132573	0.09724700	0.21473535	0.21081894
6605	-0.983433268	-0.981680365	36.69365853	-0.762532974	-0.758279882	35.39416363	0.61163620	0.60993692	0.53404596	0.53070581
6619	-1.511286811	-1.510021764	36.22293870	-1.51483449	-1.514555701	35.61221968	0.02614066	0.03065538	0.05500608	0.05049215
6710	-1.311165238	-1.323361816	38.42184314	-1.472736953	-1.479773606	37.55243556	0.47224558	0.48124194	0.36713307	0.37707995
6872	-1.374325685	-1.373503559	34.13755758	-1.389843872	-1.389136043	33.02527921	0.01843837	0.01533735	0.01237356	0.01549115
6953	-1.361489452	-1.356636792	37.04987658	-1.138550924	-1.128332606	38.74669679	0.58939106	0.58428936	0.47650552	0.47248915
6965	-1.261138942	-1.263773832	38.68014728	-1.074577136	-1.079521856	38.19818209	0.88782338	0.89317489	0.71604535	0.71947966
6970	-0.618318958	-0.622478359	37.78694805	-0.884391574	-0.881882613	37.21416012	0.82065523	0.82003838	0.68824856	0.68486800
6995	-0.708780531	-0.694613572	37.55579220	-0.810660302	-0.81081226	37.09640106	0.61698993	0.61668602	0.68274389	0.68322437
7022	-1.700928164	-1.702050505	38.75574688	-1.712630898	-1.71476918	38.75201617	0.18488035	0.18684316	0.15251440	0.15422307
7038	-1.647704583	-1.646351995	43.57012985	-1.59415274	-1.59196261	42.51035573	0.11227545	0.10759375	0.05300690	0.04894097
7214	-1.008374144	-1.00377275	38.37142478	-1.022085125	-1.021086253	36.88451035	0.50808141	0.51041145	0.50654242	0.51073521
7340	-1.72655182	-1.725826862	38.33248512	-1.602547052	-1.604368023	38.83383799	0.09065224	0.09297229	0.05461527	0.05653814
7353	-1.008684497	-1.010193254	36.58791829	-0.941749948	-0.942339093	35.19488351	0.42976464	0.42916727	0.28649573	0.28960406
7419	-0.957344219	-0.959714904	36.57957622	-0.881626804	-0.883052712	36.92994936	0.42466443	0.42690314	0.39486089	0.39712000
7560	-1.441160297	-1.443122229	36.67186379	-1.353696897	-1.355991542	37.15924220	0.29872312	0.30192914	0.27832387	0.28169800
7571	-0.772680337	-0.770983662	42.46424820	-1.225444647	-1.226582437	41.61578795	0.39249633	0.39036104	0.51586266	0.51488610
7597	-1.585492234	-1.586108511	40.93073540	-1.659667856	-1.659814197	39.73316855	0.07027669	0.07192317	0.08631443	0.08770194
7639	-1.365897183	-1.366591153	40.36430452	-1.371173913	-1.371707632	39.15701784	0.02205297	0.02496462	0.02031508	0.02324008
7927	-1.70485998	-1.704850855	38.61885715	-1.551352394	-1.54944829	38.76116110	0.02842196	0.02577554	0.05160552	0.04775838
7939	-1.244622486	-1.245056703	36.79277593	-1.200028846	-1.199471911	35.90267415	0.15938468	0.15933216	0.06593344	0.06669711
7972	-1.374936373	-1.375266778	47.56109698	-1.376570133	-1.375101599	45.79058225	0.37204218	0.37058364	0.30360026	0.30099288
8134	-1.136785586	-1.136006474	40.12909762	-1.153449789	-1.153005155	38.89080517	0.05617965	0.05040596	0.04487958	0.04070463
8262	-1.696427448	-1.694310893	41.46673390	-1.526398534	-1.517627234	41.57573847	0.29649165	0.29052055	0.27142443	0.26481590
8267	-1.453716263	-1.453352336	40.57979890	-1.433493295	-1.432180585	38.13269411	0.00798912	0.00313208	0.05942036	0.05298107
8404	-1.533337936	-1.534465205	35.71680825	-1.486960286	-1.487227753	35.83377513	0.02626689	0.03141531	0.01904238	0.02470103
8621	-0.72393341	-0.715123843	44.51461611	-0.741603753	-0.728939404	42.60028951	1.20512372	1.18958671	0.92499715	0.91143587
8652	-1.117802296	-1.118239585	36.47683858	-1.093454656	-1.092905481	35.10450535	0.01191495	0.01190388	0.02622295	0.02535927
8677	-1.533601993	-1.530815971	41.86054815	-1.566940984	-1.565146863	39.70440740	0.23675410	0.23269143	0.21397374	0.21278187
8698	-1.145129266	-1.146166878	38.19506328	-1.031184293	-1.029990535	38.02035472	0.31017799	0.30815812	0.18000557	0.17991311
8753	-1.270282059	-1.265545469	41.83877475	-1.129905039	-1.128034475	40.74556332	0.45268645	0.44606262	0.36977126	0.36482903
8851	-1.532026092	-1.528302842	40.77088457	-1.46081559	-1.458604312	40.48197494	0.24904471	0.24256632	0.22029283	0.21533198
8979	-1.301450266	-1.302932519	41.41098034	-1.45600445	-1.458668242	40.38823152	0.30512890	0.30823041	0.22727851	0.23124879
9113	-1.387281492	-1.386239712	31.08079021	-1.377476052	-1.378460382	29.94262327	0.19306067	0.19720395	0.13826774	0.14178933
9200	-0.868283111	-0.868326232	34.06077829	-0.741800718	-0.740030574	34.39202962	1.12879579	1.13182910	0.94406058	0.94189896
9250	-0.797264554	-0.792220567	37.86742377	-0.443693028	-0.433973776	37.44086502	0.97390968	0.96553126	0.65200412	0.64833078
9295	-0.732743619	-0.726356541	38.61103268	-0.474996031	-0.468311384	37.44187543	1.03502625	1.02978857	0.85352068	0.84836110
9313	-0.398950033	-0.378436154	43.09850751	-0.636264359	-0.625499276	39.68224644	1.12441383	1.10425781	1.07692943	1.06142808
9328	-1.216497264	-1.216985812	37.57243176	-1.173686542	-1.173334116	36.18916602	0.00931519	0.00294048	0.01741903	0.02276983
9415	-1.261315501	-1.261725247	34.05634649	-1.369419072	-1.3699942	33.92179436	0.10646367	0.10938176	0.21871769	0.22023910
9471	-1.175285351	-1.171667509	38.09965621	-1.235423584	-1.232415037	37.53683939	0.10554554	0.09760203	0.19799839	0.19013088
9636	-1.311973939	-1.308945502	43.26695207	-1.361895403	-1.359086681	44.52528730	0.17350960	0.16820443	0.21163108	0.20717475
9639	-1.127170118	-1.128414541	37.81245095	-1.018959723	-1.014575903	38.21222579	0.13548672	0.13036889	0.06539268	0.06058989
9658	-1.237038778	-1.238031605	41.02651853	-1.174681737	-1.174991737	40.39158625	0.02800715	0.02430710	0.02679058	0.03087222
9897	-1.232152576	-1.234212497	34.77859117	-1.178671156	-1.179380518	34.28544957	0.30639991	0.30846249	0.29073831	0.29376636
9906	-1.558502499	-1.559459259	40.66976443	-1.48032097	-1.480412835	40.92383285	0.40535084	0.40462363	0.34408719	0.34504324
9916	-1.323537779	-1.321742242	38.06823869	-1.296343696	-1.296359312	36.70695010	0.00427039	0.00056399	0.10512120	0.09963699
9919	-1.22523176	-1.23243296	32.70792084	-1.272225818	-1.275771193	31.84380832	0.57107279	0.57706276	0.43546713	0.44200704
9954	-1.287128022	-1.28816051	38.82868781	-1.212465983	-1.211058817	38.47758818	0.51738201	0.52036494	0.53222821	0.53547048
9985	-1.125160742	-1.125113509	44.67473744	-1.144695838	-1.145392216	44.79607735	0.10944564	0.11227518	0.15011759	0.15155442
10059	-1.274317462	-1.274732747	35.34220869	-1.269858359	-1.269634349	34.97270733	0.04451905	0.04342672	0.00775127	0.00676467
10148	-1.653816169	-1.652610165	36.15532278	-1.750746568	-1.750235076	36.19591710	0.25537965	0.25460168	0.25050610	0.25089463
10207	-1.379510691	-1.378216689	36.14613632	-1.310563494	-1.306686038	36.41710739	0.50472068	0.50205618	0.36067514	0.36010683
10257	-1.390120354	-1.379351732	39.56340380	-1.381560236	-1.372465065	38.60409149	0.46658020	0.45156152	0.30283395	0.29280669
10282	-1.671856053	-1.670235833	38.06550470	-1.705716492	-1.704930487	37.37523945	0.03772845	0.03458034	0.02072988	0.01792805
10325	-1.163601179	-1.163790527	36.88182701	-1.134255294	-1.134208072	36.24325692	0.09325977	0.09317840	0.08217698	0.08292943
10327	-1.159378861	-1.159440414	36.57774009	-1.113142567	-1.113015325	35.39750313	0.07838777	0.07889784	0.05270490	0.05399959
10427	-1.293554236	-1.294380611	39.91324827	-1.339379806	-1.339388161	38.72272841	0.00456342	0.00526258	0.10009507	0.10222076
10439	-1.138205675	-1.140755077	36.00873770	-1.113074489	-1.114394581	33.92746013	0.12888655	0.13148711	0.15825573	0.16109619
10484	-1.069169947	-1.071358088	34.57680961	-1.166043033	-1.166763758	34.66204376	0.18056531	0.18335417	0.16613798	0.16789535
10583	-1.338498324	-1.336550747	39.51622251	-1.340644325	-1.340679801	37.60859159	0.04310523	0.03843223	0.05704320	0.05330459
10584	-1.261700021	-1.261861929	39.64157210	-1.271697758	-1.27188616	38.99604253	0.25857093	0.25844167	0.13212513	0.13218933
10610	-1.257299833	-1.2567736	37.92905707	-1.142625072	-1.139239515	37.62364145	0.36994956	0.36773079	0.43748062	0.43576048
10624	-1.539955064	-1.537780036	40.99334250	-1.425643255	-1.418615468	39.53540043	0.50286048	0.49741027	0.31167262	0.30715773
10720	-0.743582352	-0.749369641	38.37423671	-0.746067726	-0.748422503	36.65291845	0.89094255	0.89525177	0.71112172	0.71400695
10916	-1.426035522	-1.424178386	34.84034980	-0.672386054	-0.655308269	34.89319263	0.08014191	0.07613930	0.19757264	0.19199388
10951	-1.425341816	-1.424256562	33.34184219	-1.423655215	-1.421357756	33.62618673	0.08765837	0.08330344	0.09157175	0.08752669
10954	-1.368958043	-1.364628922	33.91607473	-1.423906035	-1.422717178	35.05064267	0.08666292	0.08126772	0.21268300	0.20848946
11106	-1.255481535	-1.265160881	44.43331115	-1.147812428	-1.162091144	42.11900575	0.58534893	0.59988789	0.49153426	0.50340018
11139	-1.575218004	-1.573684206	33.36692875	-1.560259818	-1.559788534	33.28198686	0.19060721	0.18701407	0.14304321	0.13974305
11230	-1.167094153	-1.169645528	42.17235605	-1.147753102	-1.155256992	39.59224679	0.76846567	0.77697000	0.52230984	0.52836356
11298	-1.691392568	-1.692706178	37.65327936	-1.697433302	-1.69693986	36.72427816	0.04574732	0.04883704	0.07533698	0.07962130
11310	-1.695962406	-1.695409329	37.02664262	-1.730709446	-1.730610242	36.48168453	0.00602196	0.00864557	0.03600722	0.03402537
11508	-1.154269686	-1.153190018	39.66933863	-1.102103962	-1.100386797	38.71829676	0.08679032	0.08141590	0.08684732	0.08140090
11584	-1.323057101	-1.326133264	39.04340922	-1.047179731	-1.0603253	40.00345446	0.59027418	0.59123130	0.37106706	0.37270559
11771	-1.422524424	-1.421910975	32.10012041	-1.412828258	-1.412620828	31.88461352	0.06574502	0.06708822	0.09515195	0.09612790
11816	-0.81644768	-0.815971028	35.78991613	-0.783526579	-0.778369782	35.40861109	0.92495677	0.92230389	0.64875855	0.64906680
11849	-1.376528874	-1.371135817	35.68124148	-1.029559521	-1.023015006	35.05207798	0.25779344	0.25198654	0.20556954	0.20113701
11921	-1.506098593	-1.503689705	33.68351147	-1.601443289	-1.59887935	33.61136667	0.24611741	0.24253956	0.16290518	0.15973374
12000	-0.994871257	-0.995640316	39.42104200	-1.080996629	-1.083185048	36.42607554	0.18457106	0.18957526	0.18067971	0.18488560
12079	-0.922844487	-0.913476939	45.96302020	-0.815302501	-0.796773534	44.63413698	0.57944107	0.56333942	0.47578206	0.46294586
12110	-1.096348715	-1.095767822	36.26320919	-1.07141618	-1.071250319	34.56179166	0.12119318	0.12002007	0.07316326	0.07243324
12134	-1.368197465	-1.365199274	35.96281464	-1.443076197	-1.442506731	35.84935628	0.45637942	0.45606169	0.28461137	0.28495202
12135	-1.700231202	-1.700543461	36.91766542	-1.820671601	-1.820120332	36.11667414	0.09588856	0.09380519	0.04147827	0.04011145
