position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
15	-1.075871072	-1.075495647	45.33393515	-0.893138101	-0.89216867	44.46189782	1.19989012	1.20234545	0.87609725	0.87552296
157	-1.110918799	-1.110899647	39.01407750	-1.063420123	-1.063059296	40.51448009	0.01610492	0.01178111	0.00302607	0.00081206
179	-1.238812512	-1.239879643	30.46607959	-1.281341289	-1.282155248	29.89828000	0.17848400	0.18186913	0.25090920	0.25384578
365	-1.188057158	-1.190648377	42.37058565	-1.226143771	-1.227616652	42.10074090	0.55067275	0.55269420	0.57082488	0.57222834
417	-1.084486906	-1.084597245	39.41711053	-1.062721383	-1.062444529	38.53938500	0.03012240	0.02675837	0.04877375	0.05176426
644	-1.26810969	-1.269463104	33.94839163	-1.282986249	-1.284884155	34.22558393	0.43230959	0.43580118	0.40978150	0.41213136
651	-1.510318756	-1.510349661	40.03203636	-1.491008754	-1.490693445	39.75947740	0.02262175	0.01874590	0.04073919	0.04398173
684	-0.974642316	-0.969302476	36.42142872	-1.25694872	-1.256751569	35.10890885	0.01841104	0.01639351	0.03420040	0.03159286
747	-1.068732237	-1.068189931	43.70613615	-0.993812697	-0.993288881	42.30776298	0.37186905	0.37104376	0.37267250	0.37179697
791	-1.551600916	-1.554582157	37.39051317	-1.578951364	-1.578920259	36.67234166	0.26362176	0.26526511	0.20236853	0.20386399
812	-0.887729244	-0.891003721	34.69983911	-0.885608344	-0.887557155	32.28247685	0.59993970	0.60512738	0.64587133	0.65084203
877	-1.432626944	-1.432164501	40.30225053	-1.3585984	-1.358277157	39.52462028	0.09395959	0.09225912	0.10069899	0.09873280
901	-1.555648586	-1.556161055	36.95139111	-1.277857507	-1.279842591	36.96414010	0.47233026	0.47153874	0.48586150	0.48538371
921	-1.04625712	-1.045898359	40.55857399	-1.047965732	-1.048313553	40.95056585	0.66591678	0.66734042	0.64751180	0.64753910
943	-0.402737574	-0.404843796	33.20499959	-0.415840851	-0.417815513	32.77633890	1.33682822	1.33891106	0.79789831	0.79827875
947	0.677598827	0.662672438	39.68018573	0.223971646	0.219077331	38.60430197	2.50420641	2.51783105	2.72903699	2.74232910
959	-1.393974781	-1.392786953	39.82275109	-1.405788344	-1.404964657	39.32664145	0.10048254	0.09849039	0.15610872	0.15413774
1148	-0.330703985	-0.330519186	38.26922074	-0.324247368	-0.322878716	37.02799843	1.54300329	1.54002935	1.46850818	1.46675396
1159	-1.414699922	-1.410759589	41.92547444	-1.325486431	-1.321469113	42.12131854	0.50376355	0.49761590	0.44965019	0.44415736
1193	-0.880514664	-0.877636634	39.20666808	-0.91925614	-0.91641779	38.47089685	0.47262846	0.46724200	0.36753625	0.36374394
1344	-1.497907381	-1.496958006	39.30705791	-1.489726594	-1.489419279	38.03029747	0.13695988	0.13349486	0.16035127	0.15794104
1609	-0.69735649	-0.696269536	37.13042439	-0.753529277	-0.753944469	36.00784011	0.61113274	0.61161132	0.67311452	0.67332454
1731	-1.211249245	-1.211097999	42.26407963	-1.223815915	-1.223460987	42.65955364	0.33980664	0.34013189	0.47131120	0.47168297
1781	-1.293842496	-1.293517544	43.87765138	-1.274759151	-1.273479507	41.32290799	0.17674939	0.17212795	0.02136903	0.01804117
1832	-1.222444677	-1.22218716	41.38518648	-1.189353328	-1.189595597	39.07684812	0.17717242	0.17864995	0.23507128	0.23603664
1836	-1.205959019	-1.206564497	40.16134907	-1.228155101	-1.22841539	37.75299030	0.16421989	0.16541118	0.22980609	0.23053727
1904	-1.328348612	-1.327885983	37.67704858	-1.249030366	-1.24783415	38.49360575	0.72392714	0.72373122	0.58251075	0.58183902
2105	-1.368691512	-1.367807572	36.52947361	-1.376414361	-1.376612312	36.25769514	0.56416501	0.56366830	0.50189288	0.50112891
2124	-1.222834368	-1.222837705	39.58154463	-1.178342756	-1.178514341	37.47692418	0.01496631	0.01627813	0.03975590	0.03859334
2247	-1.37842803	-1.376467503	41.23253997	-1.317939685	-1.313843006	40.28520244	0.42916163	0.41894448	0.16927673	0.16254005
2341	-1.299001847	-1.29499017	40.64263826	-1.287677633	-1.282772999	40.50910635	0.48928724	0.47775044	0.41375190	0.40463571
2456	-1.049579424	-1.04998356	36.93395891	-0.998798175	-0.9988321	35.53941628	0.16922015	0.16923923	0.12269691	0.12330901
2461	-1.101208783	-1.108726254	44.65606355	-1.219081613	-1.223358481	43.83014964	0.94143926	0.94871219	0.84714842	0.85432243
2535	-1.097519998	-1.097544221	45.30297894	-1.102126483	-1.102562827	44.44919045	0.04442278	0.04673277	0.06030626	0.06294174
2617	-1.685043378	-1.686599934	37.69620329	-1.724897061	-1.725293142	36.85368279	0.17642834	0.17738240	0.10310437	0.10350075
2669	-1.246406036	-1.247093971	39.40150204	-1.273480608	-1.274928342	38.31545129	0.48005483	0.48331080	0.41504735	0.41863176
2684	-1.045357542	-1.050076339	43.72164570	-1.083493233	-1.088544657	44.52928890	1.02481683	1.03264351	0.92802203	0.93524554
2747	-1.343223046	-1.342978251	36.90118452	-1.300057852	-1.29932801	36.19955140	0.25469192	0.25290122	0.11599441	0.11558955
2844	-1.071876934	-1.071846715	42.24921596	-0.96122251	-0.961035496	41.31401668	0.05650017	0.05753571	0.00502777	0.00448111
2859	-0.907273776	-0.901249027	41.29762703	-0.919339244	-0.912983257	40.79900050	1.03949703	1.02674367	0.99514539	0.98356337
2979	-1.061091274	-1.061424316	40.44919889	-1.052918669	-1.053252186	39.55765910	0.15058044	0.15267094	0.20804277	0.21034639
3073	-1.653133243	-1.651682727	37.89685996	-1.433270137	-1.430764299	37.47345366	0.36191943	0.36228903	0.26751692	0.26768487
3143	-0.762027001	-0.758176926	40.19730459	-0.847431036	-0.842825899	39.56429858	0.77587478	0.76879208	0.73123013	0.72336108
3211	-1.051574205	-1.050838128	37.51752571	-1.034983068	-1.035088736	36.44822770	0.10261206	0.10203102	0.12024576	0.11920836
3290	-1.083869114	-1.08377707	37.87613569	-1.04932026	-1.049377462	37.96203226	0.08578598	0.08634866	0.05342705	0.05425200
3295	-1.314440795	-1.314894611	35.26277797	-1.330788639	-1.331153922	34.42139082	0.29654952	0.29815294	0.23392235	0.23527179
3419	-1.19853314	-1.203533124	38.04221163	-1.390309066	-1.390400129	36.43947160	0.58470933	0.58691387	0.52169605	0.52312402
