position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
107	-1.29204503	-1.29318874	35.55000196	-1.171525407	-1.172099125	35.12254290	0.38520754	0.38543027	0.21500881	0.21569659
268	-1.480512499	-1.480997127	43.11489587	-1.466166619	-1.466252051	43.03666069	0.06197141	0.06195076	0.03983894	0.04036425
398	-1.417651301	-1.418268305	35.14970431	-1.428033968	-1.427460158	35.43830220	0.47209497	0.47173895	0.48111941	0.48057164
520	-1.532637243	-1.532014145	37.14332174	-1.456937582	-1.456697801	34.96817307	0.01227201	0.01103338	0.03967475	0.03840420
522	-1.632696749	-1.632779226	41.02997678	-1.628483161	-1.628317935	40.80441584	0.01985734	0.01958705	0.04092876	0.04094006
603	-1.255947875	-1.256461654	36.07727666	-1.189072251	-1.189459457	35.57054915	0.46793586	0.46802183	0.40013350	0.40059077
682	-1.772877334	-1.769902475	36.69564863	-1.558127343	-1.555264011	38.48127519	0.35390583	0.35080847	0.25629128	0.25350905
712	-0.929225948	-0.930734934	38.26507369	-0.885444054	-0.884272317	38.04846261	0.89406128	0.89391208	0.54777722	0.54724567
874	-0.84530755	-0.84507234	43.57834979	-0.761350264	-0.762087226	41.71632302	0.65436395	0.65425306	0.47486877	0.47451381
879	-1.403520648	-1.403492992	37.82666424	-1.286427644	-1.286031828	37.19295193	0.21587522	0.21594712	0.13626037	0.13638199
1087	-1.804728786	-1.805074808	37.92084828	-1.760978008	-1.761239895	36.72716158	0.06273970	0.06175048	0.11388894	0.11238373
1125	-0.987814463	-0.990261464	37.00724653	-1.175423852	-1.176794722	36.66867358	0.31621505	0.31828918	0.26299142	0.26432119
1322	-1.169966977	-1.169856408	38.34885843	-1.17000413	-1.170320352	36.90644806	0.03038395	0.03032087	0.00254719	0.00252317
1372	-0.904402107	-0.904681234	39.98731325	-0.761252889	-0.759203166	39.80869651	0.84404032	0.84251481	0.71185002	0.71069857
1666	-1.334402896	-1.338664341	39.34403645	-1.634882795	-1.634641059	39.06687126	0.00415832	0.00455061	0.11792191	0.11859608
1667	-0.840735134	-0.832353576	36.87077378	-0.880229871	-0.875707668	36.85451455	0.55245814	0.54588945	0.32775775	0.32357191
1897	-1.269179508	-1.27191862	39.24583604	-1.194061085	-1.197400317	38.58641159	0.35849688	0.36218316	0.25461938	0.25759695
1923	0.157874491	0.153633254	36.25013849	-0.801565751	-0.802855457	36.50590348	0.79085108	0.79129975	0.55337228	0.55406308
2029	-1.098089767	-1.097864504	38.28984607	-0.96079106	-0.959228857	37.14019471	0.34672030	0.34609859	0.32072614	0.32001199
2059	-1.098059303	-1.098208175	36.51335345	-1.089777726	-1.089294192	36.59691467	0.41319941	0.41248927	0.26456562	0.26414098
2311	-0.779973786	-0.776893446	37.67015106	-0.246434187	-0.23492208	36.45070138	0.81868638	0.81578908	0.65994682	0.65721572
2352	-1.312942093	-1.311594897	33.56453049	-1.321351967	-1.321638788	33.36540834	0.30479349	0.30449032	0.28451319	0.28404666
2397	-0.969850224	-0.968498947	38.66413108	-1.0368013	-1.034918457	37.44677667	0.40001649	0.39723044	0.32472534	0.32275847
2500	-0.794852282	-0.789462883	41.47658802	-1.108447109	-1.108153988	39.65022577	0.07302344	0.07164359	0.16580764	0.16478939
2517	-1.140622596	-1.140315129	45.67832169	-1.159176946	-1.15825974	44.95184122	0.11137987	0.10983665	0.06161501	0.06059765
2534	-1.303268973	-1.302978801	43.38043753	-1.35452391	-1.35407614	42.83460507	0.14204995	0.14105731	0.10446931	0.10344305
2566	-1.118771341	-1.118535789	38.20612711	-1.063787652	-1.064061789	38.56739872	0.25954384	0.26001358	0.12921320	0.12924519
2587	-0.990490666	-0.991838664	39.02321491	-1.076331001	-1.076888197	39.06586252	0.26556053	0.26658028	0.21650454	0.21680685
