position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
74	-0.975893467	-0.977991415	45.97099908	-0.972407207	-0.974400483	44.53261833	0.31135682	0.31581319	0.26651086	0.26999095
98	-1.169506015	-1.168287104	35.31864031	-1.030595632	-1.029781038	35.69318070	0.38510612	0.38465698	0.22876463	0.22764431
146	-1.124828257	-1.124945175	36.92203348	-0.96934329	-0.970963914	36.88307411	0.39186638	0.39298710	0.26707301	0.26772122
317	-0.397053073	-0.396017937	37.38637748	-0.393212506	-0.392337606	37.21845420	1.25161406	1.25059741	1.04163565	1.04206763
435	-0.193500139	-0.193886078	36.95521216	-0.431769234	-0.431333704	37.40534576	1.19832582	1.19945324	1.13731654	1.13681618
468	-1.479641166	-1.478824986	38.97012977	-1.497354892	-1.49749197	40.17689149	0.12315902	0.12283501	0.00594115	0.00625933
529	-0.652083291	-0.650390136	36.30679235	-0.794461708	-0.79316491	36.30619915	1.16504595	1.16287309	1.01409466	1.01124782
709	-1.561778827	-1.560406392	40.93931072	-1.481199988	-1.480393174	40.19944002	0.28078197	0.27945801	0.23954819	0.23799306
738	-1.138449121	-1.138648535	33.29124476	-1.03635801	-1.035907044	32.48497752	0.47533904	0.47557122	0.39099214	0.39205752
755	-1.264573983	-1.265155463	37.61523256	-1.25719509	-1.258369243	37.46286815	0.41964419	0.42071996	0.35293052	0.35472472
861	-1.462222517	-1.461369428	37.89601537	-1.258035648	-1.258348107	37.14804980	0.37733293	0.37442459	0.12848035	0.12655149
983	-1.03390167	-1.033249878	37.41069940	-1.247554822	-1.24833658	37.45654583	0.76672004	0.76671669	0.53555784	0.53668840
1174	-1.156414151	-1.15600554	34.80373692	-1.049778277	-1.049855499	35.65775103	0.16260826	0.16239576	0.10690812	0.10653624
1193	-1.593128177	-1.593872438	36.30416671	-1.594784831	-1.594440108	36.46942870	0.28725807	0.28767617	0.27064733	0.27075755
1194	-1.630942432	-1.63154542	37.77395486	-1.693157474	-1.692999126	37.14725639	0.24780494	0.24842440	0.20669045	0.20764928
1318	-1.054092869	-1.053893539	37.35240007	-1.055567314	-1.055086792	37.25304972	0.05805892	0.05769766	0.06150185	0.06193365
1447	-1.497968375	-1.497445249	34.22859469	-1.500362971	-1.500309961	33.41442605	0.06197511	0.06202280	0.03537767	0.03529224
1526	-1.464958809	-1.464313797	39.58907705	-1.45154286	-1.451325374	37.58249680	0.12817340	0.12706274	0.13241297	0.13172017
1606	-0.604587231	-0.598636797	35.85207348	-0.415890196	-0.412752301	37.04844872	1.40853525	1.40609788	1.06981829	1.06791194
1609	-0.433462629	-0.43163456	35.72322217	-0.24452621	-0.243868494	35.91959924	1.40844983	1.40762950	1.33699825	1.33345762
1613	-0.731057373	-0.733025168	36.70436825	-0.532385519	-0.530865605	34.25230012	0.62836311	0.63040842	0.51790543	0.51969566
1704	-1.720821972	-1.720518479	39.25142594	-1.699912912	-1.699969199	39.74429401	0.05314967	0.05371654	0.06994717	0.07041533
1728	-1.12475505	-1.123005717	39.29191712	-1.037687793	-1.03765807	38.30670502	0.26296284	0.26185161	0.19943090	0.19801982
1789	-1.192000542	-1.189670001	34.52020528	-1.136155274	-1.134089843	35.05773566	0.44077600	0.43714076	0.35626963	0.35341564
1950	-1.231534827	-1.232017942	39.38522255	-1.21164081	-1.210963674	38.52859720	0.05611374	0.05367886	0.00756309	0.00993449
2215	-1.212180442	-1.21133014	38.46818252	-1.261482532	-1.260678418	38.64634083	0.11100941	0.10715884	0.14926818	0.14673319
2265	-1.635082345	-1.63355122	38.69734419	-1.26294211	-1.26949741	38.78212330	0.44374451	0.44127040	0.23122807	0.22880723
2281	-1.540691506	-1.540233164	39.31308585	-1.549580941	-1.549437616	39.95589102	0.00572509	0.00807949	0.02942823	0.02765766
2332	-1.197055076	-1.195427272	36.56374532	-1.146324404	-1.145345486	35.81278546	0.29255220	0.29051097	0.20962811	0.20740938
2386	-1.230920619	-1.230537787	34.98504070	-1.206125079	-1.206386156	35.15434619	0.13610801	0.13721757	0.06534892	0.06590184
2403	-1.541088161	-1.541548457	37.40429009	-1.512478378	-1.512813418	38.12036862	0.05500695	0.05653619	0.08811374	0.08924045
2514	-0.869111986	-0.86286841	36.01751499	-1.057889909	-1.057872412	35.99380941	0.32282672	0.32351401	0.19758677	0.19769840
2552	-0.99499804	-0.993248692	39.75349154	-0.733970687	-0.735951776	39.91877095	0.69487715	0.69474831	0.66620317	0.66418392
2563	-1.473567067	-1.472113395	37.43533411	-1.335510882	-1.331994143	38.82927486	0.22969568	0.22645969	0.16461991	0.16192128
2650	-0.862563885	-0.858544211	43.86767272	-0.722989435	-0.719778331	42.32335773	1.41578872	1.41067028	1.35015723	1.34477279
2803	-1.177754967	-1.177244041	35.80053418	-1.157089242	-1.155729909	35.22556908	0.18027265	0.17784433	0.09212313	0.09044940
2922	-1.872566761	-1.872206803	37.04480669	-1.751452628	-1.750750076	38.07966053	0.11402193	0.11300476	0.03520649	0.03459889
2973	-1.082249172	-1.081145025	38.38032541	-1.068221854	-1.068095989	37.45619211	0.17252279	0.17373836	0.03819144	0.03924913
2983	-1.150144086	-1.151929571	37.62065107	-1.164717799	-1.165972553	36.48368300	0.27936138	0.28080103	0.23545100	0.23642579
