position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
59	-1.197797722	-1.197104561	32.88798292	-1.22682561	-1.227595656	31.97851767	0.25968831	0.26073730	0.20238525	0.20272081
424	-1.093288877	-1.091353045	34.58773195	-0.843730717	-0.840911032	35.15438681	0.75079904	0.74887367	0.65488825	0.65283903
596	-1.363761163	-1.362241758	47.63616080	-1.282507061	-1.279071881	48.65912516	0.45408063	0.45167745	0.28290039	0.28098393
608	-1.740300586	-1.74120032	38.86958683	-1.769910289	-1.770270747	37.93807912	0.13866319	0.13843022	0.11210615	0.11172745
641	-1.722187952	-1.722861104	39.65841679	-1.719146051	-1.719997436	37.52627179	0.09221414	0.09212685	0.13847403	0.13829621
683	-1.5567155	-1.556233291	37.01223493	-1.439157446	-1.438341882	37.87724453	0.37282803	0.37189665	0.34615782	0.34450061
750	-1.250143095	-1.252542932	33.69522411	-1.482127002	-1.482244247	34.48104062	0.20036095	0.20043455	0.13542104	0.13560130
862	-1.30211244	-1.302766744	34.33005853	-1.312638638	-1.312771483	34.68471549	0.12854391	0.12848391	0.10755216	0.10745950
957	-0.593536411	-0.591863958	39.87030717	-0.873047146	-0.870263571	39.17480303	0.98831909	0.98715572	0.72968241	0.72825923
1232	-0.951751243	-0.95236078	40.27731656	-0.948237662	-0.948935367	40.26006407	0.37881565	0.37963822	0.34539337	0.34626332
1266	-1.837737767	-1.837663838	37.88351631	-1.777004632	-1.77717104	38.31930460	0.16613733	0.16641029	0.17618380	0.17674236
1277	-1.21201302	-1.211222629	32.06244088	-1.327513762	-1.327149077	32.82923536	0.17417295	0.17427444	0.16073856	0.16060354
1308	-0.765057835	-0.765621817	37.02041295	-0.938688667	-0.938506628	37.72929073	0.78248294	0.78244408	0.73187834	0.73277862
1314	-1.343651599	-1.344240781	31.82798504	-1.362383715	-1.362410051	32.71376459	0.07187748	0.07170290	0.15313522	0.15321235
1388	-1.3141774	-1.316046859	39.63560076	-1.379983218	-1.380842354	38.36787745	0.31629079	0.31750151	0.26963312	0.27085841
1418	-1.386948513	-1.38726469	35.18791353	-1.354219914	-1.354159295	34.27814615	0.02628613	0.02587855	0.03157957	0.03124319
1441	-1.198271318	-1.197074931	42.94026833	-1.12291257	-1.121556435	42.33525309	0.46272599	0.46001833	0.44499127	0.44285193
1489	-1.737347479	-1.736972923	37.13417328	-1.710935505	-1.710241278	37.36822074	0.12498360	0.12303809	0.06320616	0.06185764
1523	-0.391122257	-0.391374413	41.35256691	-0.409794821	-0.407779446	41.67623552	1.24351740	1.24279476	0.99276584	0.99160528
1551	-1.492544496	-1.492651548	37.38492251	-1.506497656	-1.506956937	37.35751602	0.39763460	0.39875409	0.52763475	0.52805954
1552	-1.382404408	-1.382985685	38.91892163	-1.378305057	-1.379268131	38.36559656	0.38206358	0.38261404	0.28784499	0.28793491
1578	-1.363840338	-1.364770087	32.66778290	-1.349036505	-1.349631141	34.14796594	0.19138203	0.19307108	0.12635927	0.12765356
1666	-1.392806027	-1.391584672	51.59120697	-1.401077642	-1.400553884	52.36808648	0.26867836	0.26656977	0.14597612	0.14484044
1674	-1.087800719	-1.088468528	35.51075957	-1.048724622	-1.049204857	36.75993376	0.13510091	0.13653613	0.21037013	0.21179197
1703	-1.358410769	-1.359039834	45.84527269	-1.348310335	-1.348581032	44.58055593	0.04714377	0.04801022	0.04381972	0.04469414
1740	-0.10984515	-0.110636064	40.37093564	-0.220043669	-0.220824878	39.49630628	1.27439243	1.27997735	1.19453334	1.19726051
1859	-0.952352874	-0.957161635	40.51808515	-1.020443086	-1.023924061	41.57341518	0.49529911	0.49969147	0.47212504	0.47619155
1909	-0.900689901	-0.904707812	39.77040288	-0.767262442	-0.77014521	38.62105984	0.62172275	0.62594193	0.56733011	0.57190497
1949	-1.107296867	-1.106748274	48.78224372	-0.875139596	-0.874226086	48.05941960	0.34864889	0.34801539	0.21621258	0.21533258
1961	-1.386157346	-1.386360947	37.70113595	-1.446198683	-1.446262289	37.32190506	0.20876299	0.20885483	0.17377609	0.17407746
2002	-1.680341001	-1.680564061	35.94893439	-1.700197407	-1.699973325	36.16715130	0.00156292	0.00242630	0.03700011	0.03747693
2066	-1.554257797	-1.557187731	34.96399555	-1.631628979	-1.634439276	34.90010160	0.23424523	0.23498840	0.26271871	0.26434896
2129	-1.295384169	-1.297416472	34.91875510	-1.232344189	-1.234721124	35.94900833	0.48574985	0.48737065	0.32467330	0.32555752
2218	-1.643945229	-1.644362889	38.08609480	-1.732980689	-1.732783309	37.50072388	0.17799654	0.17842272	0.19739011	0.19746507
2265	-1.013125854	-1.015122514	44.36246463	-0.942837935	-0.945847485	43.76462182	0.33280637	0.33687647	0.28076382	0.28428155
2279	-0.909453033	-0.912126913	38.59144131	-0.747809755	-0.75047009	41.35025440	0.61411623	0.61845362	0.47426528	0.47839798
2412	-0.935269344	-0.93187292	35.90719329	-0.811964691	-0.811114998	33.99773769	0.67145612	0.66858640	0.56909499	0.56600098
2493	-1.458089161	-1.455808341	38.56829775	-1.095758771	-1.085899626	37.44106997	0.43394525	0.43300004	0.57816765	0.57697374
2559	-1.440761778	-1.440266558	48.60239165	-1.418815038	-1.418331424	48.03566830	0.16214699	0.15989902	0.18106422	0.17870419
2806	-1.617590157	-1.616492468	38.23494332	-1.605936276	-1.605139854	38.88813793	0.38526182	0.38488247	0.29201824	0.29182577
2845	-0.905053899	-0.907406039	40.84940452	-0.132996538	-0.135314032	40.36225187	0.96743391	0.96805558	0.84724725	0.84726033
3058	-1.243123779	-1.243235553	42.29339901	-1.294441165	-1.294688699	42.61541674	0.10254690	0.10259803	0.20533303	0.20516424
3260	-1.444246566	-1.442783314	37.33782051	-1.605023889	-1.604950386	37.51847468	0.24708220	0.24752208	0.25778033	0.25791590
3281	-1.641330827	-1.641659055	37.53996605	-1.501780567	-1.501656243	37.88233085	0.30159124	0.30177673	0.23835964	0.23860060
3309	-0.877965483	-0.87667857	43.46597521	-0.814905901	-0.815144261	43.95727576	0.65181057	0.65211368	0.48629681	0.48596404
3545	-1.141476656	-1.141520453	45.77198835	-1.105255975	-1.105500676	47.29810425	0.07715387	0.07786171	0.09148390	0.09232410
3594	-1.111717724	-1.111734023	38.26204079	-1.078259971	-1.078541006	38.41133186	0.05431149	0.05520352	0.00074463	0.00017001
3841	-1.364705997	-1.365419505	38.72067453	-1.463509287	-1.464434404	37.90318911	0.25108789	0.25185181	0.36917997	0.36947796
3877	-1.603438234	-1.60409508	37.01643689	-1.562771814	-1.56314142	38.34246255	0.21639328	0.21609467	0.17425732	0.17408146
3902	-1.084095129	-1.084009205	39.16451997	-1.077801803	-1.079027473	38.91029911	0.38231198	0.38382888	0.28829842	0.28904443
3984	-1.156979349	-1.157108679	37.02825608	-0.966269766	-0.966698862	35.28762479	0.26494918	0.26559056	0.15628189	0.15675892
4047	-1.497570838	-1.496479171	38.72784787	-1.669524686	-1.668959542	39.21156927	0.11349383	0.11210043	0.21813857	0.21705557
4083	-1.051961703	-1.052008441	34.37768968	-1.025358394	-1.024943519	32.86443603	0.28072683	0.28063859	0.28125376	0.28090981
4128	-1.102386443	-1.102103406	35.81582822	-1.113871623	-1.113481241	37.07264870	0.08067736	0.08107609	0.06244239	0.06256631
4164	-1.61475252	-1.613727368	42.16126100	-1.557729162	-1.556549487	41.93874067	0.19044320	0.18851961	0.20398662	0.20174592
4297	-1.018984677	-1.019999145	42.47397600	-1.039395333	-1.039532362	40.85450946	0.24360841	0.24456017	0.27146301	0.27220222
4655	-1.389803713	-1.390486403	39.19267836	-1.39660402	-1.397263102	37.68726798	0.16521587	0.16722242	0.15227358	0.15321161
4657	-1.464330687	-1.463325607	37.25738928	-1.492626859	-1.491788599	36.49340372	0.24542324	0.24408536	0.29497069	0.29370227
4871	-1.323988285	-1.326354909	40.83733468	-1.538676362	-1.537866537	40.14648929	0.11151221	0.10911696	0.10284522	0.10179568
4920	-1.421077441	-1.421462056	44.79676189	-1.276092676	-1.276574776	43.82665310	0.15032315	0.15035014	0.12518904	0.12493579
4996	-1.11549692	-1.116889107	41.63959950	-0.99796289	-1.000518025	42.30749741	0.65200331	0.65630807	0.38274794	0.38540732
5024	-1.512262817	-1.514008006	36.30906055	-1.542487474	-1.543650488	36.80171096	0.27270388	0.27644992	0.34758733	0.35028658
5071	-1.371683304	-1.371372249	37.86693324	-1.38568615	-1.386046082	37.40103122	0.03662946	0.03559773	0.11507152	0.11369092
5086	-1.123672782	-1.124297572	41.44918035	-1.126888399	-1.127533005	40.76169221	0.18768203	0.18930647	0.20926472	0.21131936
5243	-1.298473173	-1.299061504	35.62782301	-1.338810689	-1.338394207	35.43150506	0.44940991	0.44806501	0.39186120	0.39120189
5284	-1.441928635	-1.442643869	38.34484399	-1.448001057	-1.448550529	38.08860297	0.40287509	0.40303681	0.38606953	0.38600574
5417	-1.049300066	-1.049253895	39.25534268	-0.618131813	-0.62385893	39.27073597	0.53215945	0.53205824	0.44950251	0.44933799
5523	-1.127017889	-1.128265851	35.55357833	-1.065868458	-1.066579683	35.23316944	0.10282390	0.10567875	0.18146210	0.18497427
5580	-1.684477732	-1.68430396	39.03180823	-1.796389835	-1.798128587	37.56201430	0.11861576	0.12141833	0.00105631	0.00300309
5619	-1.147379696	-1.148176876	36.68337366	-1.132160174	-1.132931511	34.93616227	0.08537103	0.08828120	0.07721919	0.07925219
5677	-1.305657266	-1.306257242	38.40606524	-1.29536375	-1.296323189	36.43086421	0.08448315	0.08603392	0.08588651	0.08709518
5744	-1.485882583	-1.486917079	34.58112285	-1.510771538	-1.511848447	35.28869054	0.38115789	0.38292534	0.35727688	0.35776096
5806	-1.013849204	-1.014394841	40.63921198	-0.971592061	-0.970645782	40.11454305	0.18020851	0.17878738	0.33805407	0.33759964
5812	-1.307974206	-1.308161024	40.11586158	-1.274273074	-1.27523288	38.07630925	0.06874372	0.07016394	0.01451360	0.01313858
5842	-1.11551035	-1.114494109	41.31309598	-1.135176003	-1.133531657	40.37780787	0.15550498	0.15453723	0.26176644	0.26060351
5851	-0.770176523	-0.771583115	40.16535926	-0.708546972	-0.709596862	39.40445303	0.68656894	0.68808863	0.51896366	0.51999414
5859	-0.802318002	-0.805006909	43.02180511	-0.62134986	-0.623821544	42.43513475	0.96645509	0.96978550	0.62565407	0.62753693
5906	-1.344359848	-1.344713027	38.26770172	-1.298118634	-1.297981895	38.48491700	0.61696410	0.61789376	0.56744745	0.56719461
6023	-1.785970081	-1.786401944	39.71839719	-1.31532924	-1.318544236	39.37982017	0.19849880	0.19933731	0.19077577	0.19105155
6145	-0.655480906	-0.654930964	41.77819249	-0.495460081	-0.497520248	41.47264119	0.97355085	0.97479124	0.84142113	0.84183660
6149	-1.499002747	-1.497211222	39.45472888	-1.621931274	-1.621945926	39.45166882	0.30396661	0.30321213	0.32232399	0.32181558
6156	-0.394688056	-0.396906839	43.72639076	-0.064847258	-0.068801216	43.67606339	1.27688188	1.28102937	1.08561086	1.08852368
6182	-1.506090506	-1.506643809	38.43668538	-1.648234679	-1.648094599	37.72703747	0.18848420	0.18947752	0.23034903	0.23117644
6189	-0.049435452	-0.054741354	45.04589303	-0.214723301	-0.219407295	45.61999204	1.30389212	1.30971130	1.19800069	1.20127674
6195	-0.198343064	-0.205209202	44.20573066	-0.17547681	-0.180454669	45.04725264	1.40962210	1.41308892	1.20082593	1.20510120
6206	0.049287611	0.043364588	45.11539641	-0.264972206	-0.272111308	43.86303413	1.43825700	1.44254540	1.26383078	1.26896654
6294	-1.271764603	-1.272943245	35.95250794	-1.22434105	-1.225698202	35.01252601	0.33718978	0.33912955	0.21472641	0.21656755
6368	-1.445758046	-1.446795733	38.53980599	-1.491842511	-1.4937864	37.53616233	0.50164869	0.50320621	0.52833641	0.52955610
6369	-1.106418403	-1.105718443	39.59181332	-1.069821448	-1.069499856	37.93770313	0.10750241	0.10595655	0.08465870	0.08346183
6402	-1.431208918	-1.430752788	38.16430420	-1.332560419	-1.332108859	38.52431766	0.63451754	0.63313913	0.52868096	0.52786516
6417	-1.404279392	-1.404101424	34.84918182	-1.450531218	-1.450167676	33.64130838	0.03484969	0.03681235	0.01291705	0.01397602
6444	-0.963864246	-0.96631876	40.17297836	-1.07528943	-1.077356057	39.79505151	0.39578173	0.39924574	0.44379489	0.44685324
6541	-1.07803262	-1.079668802	49.40640913	-1.153938535	-1.154542189	48.60405059	0.18339621	0.18449522	0.30585035	0.30743354
6678	-1.081027094	-1.080477066	33.83619583	-1.078318906	-1.078262642	33.36093856	0.44064261	0.44096506	0.31355371	0.31322925
6683	-1.054763058	-1.054821038	33.66987114	-1.015073596	-1.016454828	34.13070652	0.40205505	0.40185031	0.41332811	0.41352899
6694	-0.376306636	-0.377944976	43.23189621	-0.501928908	-0.506771535	43.81437174	1.17786666	1.18432882	0.92858727	0.93345577
6731	-0.509708513	-0.515532184	46.87441893	-0.700284523	-0.708960593	45.50591468	0.84631781	0.85344870	0.86190460	0.86782059
6754	-1.129640785	-1.129243787	36.50892160	-1.151149044	-1.150528884	35.63173549	0.11568180	0.11396396	0.04907267	0.04760420
6756	-0.999471804	-0.994314717	40.80187816	-0.973805953	-0.969982711	39.19587076	1.19275488	1.18489386	0.72757919	0.72288876
6818	-1.154804285	-1.156754062	37.39017881	-1.057304864	-1.059695453	37.15191634	0.67847730	0.67980525	0.63674508	0.63759549
6821	-1.173608483	-1.175187632	40.56196782	-1.142676489	-1.143820586	39.05753848	0.37527494	0.37707458	0.21724359	0.21869009
6824	-1.737619075	-1.737185754	37.89413668	-1.736740948	-1.736521658	37.40729127	0.03154067	0.03197785	0.11063724	0.11095501
6825	-0.970115995	-0.967381792	41.01623428	-0.757426629	-0.752676888	39.26143150	0.98783946	0.98310370	0.99136228	0.98503744
6907	-1.640440189	-1.639898252	37.99095251	-1.644691145	-1.645045473	37.24031146	0.08875723	0.08871848	0.02101042	0.02037347
6918	-0.998365464	-1.003638278	39.60364879	-1.043987115	-1.047212054	38.99219916	0.56401386	0.56973471	0.40506547	0.40945024
7079	-1.066202328	-1.066739929	37.20658444	-0.770535157	-0.773212441	36.21455617	0.85290802	0.85332580	0.58239751	0.58290872
7208	-0.456994773	-0.467916219	40.09787068	-0.252219144	-0.249129131	39.40013054	0.87998817	0.88142336	0.67007423	0.67143066
7273	-1.296286442	-1.297267879	35.61878669	-1.324319328	-1.325737789	35.82919297	0.26399273	0.26768936	0.30350147	0.30606815
7326	-0.722178794	-0.726774371	37.57432256	-0.753243288	-0.757492309	36.99351406	0.57587019	0.57999295	0.59138925	0.59612448
7341	-1.311416479	-1.311382848	38.37166640	-1.411170271	-1.411805381	38.28310361	0.35821974	0.35934640	0.42891452	0.42986336
7360	-0.799941809	-0.802562022	41.41661068	-0.523228794	-0.526696705	40.62683103	0.76611835	0.76981370	0.66315948	0.66650680
7379	-0.710738106	-0.713390331	39.18324319	-0.7551315	-0.756709077	37.82092950	0.84865037	0.85070842	0.63519153	0.63627627
7515	-1.141865039	-1.142803297	38.00321236	-1.015750973	-1.017407958	37.08099086	0.58482686	0.58612553	0.65843634	0.65957889
7641	-1.192030767	-1.193570312	39.41259380	-1.115162531	-1.116900957	40.14202254	0.85626239	0.85981695	0.60955686	0.61212827
7644	-0.886160049	-0.885712575	42.52912452	-0.867022098	-0.864891686	40.66934523	0.49604962	0.49395360	0.34087530	0.33900144
7662	-0.886051141	-0.885199161	41.08397462	-0.869914698	-0.869357794	41.31107155	0.42132961	0.42012098	0.41577621	0.41363828
7676	-0.915031356	-0.914471494	40.94512258	-0.780805392	-0.779764206	40.21928622	0.52882384	0.52682435	0.39354706	0.39215677
7685	-0.928198812	-0.927593259	40.97928415	-0.878018426	-0.876240367	42.03140608	0.44225975	0.44007850	0.30097517	0.29930578
7799	-1.074121128	-1.072636307	38.16970212	-1.002856413	-1.001027237	37.29791018	0.24384273	0.24158585	0.20163316	0.19946868
7811	-1.005717848	-1.008909868	35.66952440	-0.966945517	-0.970560523	35.18146894	0.44619065	0.45067862	0.37881598	0.38222910
7859	-1.659234338	-1.65945646	38.51128024	-1.597537269	-1.599043144	38.78083790	0.15425459	0.15503069	0.14048245	0.14118973
7974	-1.262980989	-1.262912865	46.74040674	-1.489528898	-1.489692796	45.04793669	0.13524607	0.13582921	0.29418453	0.29425323
8048	-1.081582088	-1.08112616	42.84921459	-1.057766905	-1.056805878	41.75838864	0.09116485	0.08901384	0.09029233	0.08821315
8224	-1.560389759	-1.560022416	37.29008469	-1.614116289	-1.613974446	37.11162856	0.33940786	0.33821265	0.20078191	0.20018493
8249	-1.774161914	-1.774760122	36.24684598	-1.697324451	-1.69783055	37.01076168	0.28249692	0.28281747	0.20717098	0.20795592
8325	-0.902875615	-0.905733408	36.55547915	-0.965927041	-0.968311106	36.03683003	0.42657119	0.43012673	0.49767448	0.50009408
8358	-0.291222672	-0.295116522	40.72601374	-0.782173	-0.782751714	39.75003248	0.88154187	0.88145986	0.96777696	0.96720351
8377	0.338723846	0.338882752	43.66502813	0.100974353	0.10168575	43.38033372	1.45203762	1.45183619	1.46616103	1.46543056
8458	-0.894272498	-0.89320602	39.74533106	-0.882215968	-0.880081952	38.24699548	0.47615119	0.47335884	0.40028526	0.39752884
