position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
1	-1.059285487	-1.057518081	34.38084121	-0.84106118	-0.839299123	34.92336365	0.47283484	0.46986927	0.30119543	0.29840001
10	-0.691755397	-0.69026142	37.78368822	-0.742597511	-0.742943719	36.61413029	0.60824949	0.60682465	0.56561708	0.56312663
126	-0.881606439	-0.880039793	32.70318104	-0.883944041	-0.882327393	33.60590861	0.53125045	0.52898658	0.42899955	0.42684292
445	-1.533136353	-1.532063127	46.23408844	-1.583952719	-1.583204453	45.44692216	0.13563178	0.13325416	0.15883210	0.15668431
450	-1.120818057	-1.119366605	36.35869124	-1.06157142	-1.059830376	35.84963851	0.31140397	0.30989596	0.29925435	0.29746859
453	-0.89221009	-0.885836149	35.31187152	-1.126815059	-1.126385956	35.88165307	0.59812186	0.59686177	0.59571170	0.59400641
569	-1.684016811	-1.68399577	37.97079438	-1.754673935	-1.754794295	37.85295484	0.01576869	0.01588708	0.04981822	0.04971867
610	-1.632121523	-1.631689517	33.45435980	-1.606591478	-1.606187731	33.46173484	0.10815194	0.10807994	0.02110263	0.02105850
645	-0.611949588	-0.609914655	41.97889810	-0.663460593	-0.661896307	41.26461546	1.00112223	0.99990621	0.85017652	0.84830512
698	-1.161727747	-1.161726896	31.12613509	-1.126655343	-1.127540074	32.70126466	0.13702839	0.13873871	0.04239570	0.04326196
716	-1.067169271	-1.068433791	32.85889407	-1.054543502	-1.056438259	32.26175328	0.14486723	0.14640657	0.09917175	0.10016885
805	-0.709166806	-0.710992121	38.44541799	-0.898927349	-0.897764641	38.72819400	0.42855702	0.42663953	0.42134521	0.41948159
825	-1.17564302	-1.174584756	35.55863610	-0.975407856	-0.974733814	36.19912288	0.61325277	0.61130169	0.41933256	0.41755907
839	-1.52104277	-1.52003031	44.86801349	-1.478205267	-1.478196594	43.73430585	0.12866483	0.12743990	0.11075659	0.10898183
879	-1.55449846	-1.553370686	36.68349694	-1.456648956	-1.458267554	35.66908068	0.23470159	0.23419370	0.25051408	0.24960638
880	-1.435002209	-1.436282192	38.31142087	-1.577041348	-1.57671731	36.77330698	0.30457229	0.30478242	0.35090170	0.35073950
909	-1.242306456	-1.242065733	33.11211327	-1.243758142	-1.243803471	32.02224713	0.01131190	0.01117539	0.00188377	0.00125163
923	-0.981688158	-0.978917476	36.02902190	-0.934478734	-0.933561975	36.03374748	0.29999810	0.29854604	0.29809761	0.29645527
955	-1.561162967	-1.561195537	37.08231352	-1.636181494	-1.636072033	36.61438248	0.21340265	0.21331828	0.20682620	0.20670106
985	-1.33987678	-1.339889585	31.87922760	-1.408138496	-1.407898577	33.82637711	0.08797240	0.08856968	0.13338645	0.13351814
1143	-1.145145805	-1.145333601	33.91645300	-1.137761962	-1.13790882	33.48802363	0.30894219	0.30927340	0.26658689	0.26671542
1255	-1.532989647	-1.533579335	39.07605088	-1.650685397	-1.650975704	38.07381891	0.31829958	0.31846983	0.31033567	0.31091987
1324	-1.0853034	-1.08540523	34.78386705	-1.087632902	-1.088147274	33.42856140	0.20264090	0.20274609	0.22695957	0.22666301
1549	-1.695565186	-1.695599521	36.79719056	-1.357499009	-1.359052642	36.88184055	0.23206548	0.23271210	0.23618314	0.23590857
1658	-1.670103346	-1.67075937	35.85631477	-1.660395003	-1.660962269	35.85773532	0.13898660	0.14118481	0.08579887	0.08788537
1758	-1.237672569	-1.237378581	34.77317306	-1.253970115	-1.253526068	34.69036375	0.01433012	0.01370867	0.03720257	0.03653810
1783	-0.753714211	-0.751979884	45.35365422	-0.106496761	-0.104420177	44.60031471	1.46743704	1.46470406	0.93284142	0.92815135
1812	-1.256082361	-1.255616959	39.25558274	-1.232860819	-1.232858734	38.85284268	0.01871053	0.01869701	0.02998148	0.03012791
1841	-1.162061727	-1.16353209	40.56401384	-1.27862432	-1.278545611	39.32774700	0.09041590	0.09054587	0.04764820	0.04795856
1951	-1.621667453	-1.62267687	44.01570912	-1.54956949	-1.55110216	42.01478684	0.13404387	0.13650618	0.16041602	0.16358026
1988	-1.662539446	-1.662342859	34.25110700	-1.68807954	-1.687530804	35.06533087	0.26820115	0.26841988	0.24748882	0.24713304
2093	-1.585654602	-1.585437032	44.77544612	-1.538920121	-1.538409004	44.47969170	0.05708230	0.05697563	0.06728052	0.06720767
2239	-1.195878089	-1.195499633	40.83082361	-1.210506152	-1.210482642	38.44888550	0.00799036	0.00731402	0.03359396	0.03296040
2271	-1.441420869	-1.440091893	36.14285935	-1.459683714	-1.458448425	36.61078246	0.18253398	0.18064261	0.07211240	0.07078931
2275	-1.474417659	-1.473929116	35.23995448	-0.689865585	-0.695321919	36.14541157	0.18336576	0.18142570	0.10202660	0.10047299
2279	-1.455936937	-1.45405271	35.00311765	-1.434214423	-1.433055806	34.83674072	0.17142657	0.17030334	0.11785108	0.11661566
2301	-1.582132239	-1.583696113	43.87726488	-1.541189027	-1.542274343	42.73884403	0.23581230	0.23905722	0.22615137	0.22931903
2306	-1.550910474	-1.550232252	36.52059249	-1.490053331	-1.488922603	35.56444351	0.17999398	0.17839063	0.03857591	0.03694162
2351	-1.013747959	-1.013830029	35.46085689	-1.034871415	-1.034730545	34.77966864	0.32510259	0.32492512	0.18184013	0.18159718
2393	-1.666746956	-1.666866264	41.65113673	-1.666644869	-1.666656077	41.02392527	0.02219131	0.02285560	0.02724652	0.02666416
2507	-1.573508469	-1.57198938	34.70889155	-1.693056299	-1.692302994	34.93398948	0.11010182	0.10977575	0.13812803	0.13780455
2538	-1.268511301	-1.268394174	36.03163678	-1.309014931	-1.309027142	34.99605514	0.00476862	0.00390591	0.02352957	0.02294930
2605	-1.163315286	-1.163489209	40.96892812	-1.195383782	-1.195432993	38.19719043	0.18772078	0.18848204	0.16409985	0.16420979
2799	-1.164318713	-1.163359886	33.59645993	-1.137676545	-1.137623445	34.17680032	0.06659393	0.06536401	0.07196628	0.07052482
2954	-1.621234929	-1.621187923	38.53233147	-1.62762745	-1.627460026	38.93167512	0.02667897	0.02670502	0.01599023	0.01601131
3166	-1.527701271	-1.526458074	40.20620842	-1.357472381	-1.356440769	41.17102891	0.43443256	0.43157360	0.36958869	0.36787748
