position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
194	-1.517669285	-1.518459681	38.24389843	-1.590331454	-1.590596158	37.88737268	0.23338761	0.23401243	0.24590022	0.24583109
222	-1.06180673	-1.062097303	45.87675086	-1.084735778	-1.084468952	46.11618827	0.06691387	0.06758102	0.06276891	0.06384816
254	-0.811364141	-0.813381515	34.07556378	-0.659920406	-0.663074346	33.38067981	1.17469998	1.17848057	0.92617373	0.92935661
293	-0.893823301	-0.896746827	42.45400582	-0.845889083	-0.847928169	40.26574168	0.45552146	0.45844801	0.36424122	0.36746094
355	-0.819541026	-0.819709688	44.37255059	-0.879887551	-0.880105206	45.20571880	0.70729865	0.70831093	0.66303697	0.66352699
380	-0.795579381	-0.798916378	39.96762692	-0.871039437	-0.872796522	40.63295834	1.00159651	1.00219719	0.82352851	0.82280328
385	-1.037033136	-1.037267317	39.94682733	-0.90905669	-0.909385682	40.90248329	1.10257204	1.10323775	0.90253991	0.90490969
462	-0.980104392	-0.980179689	39.07500529	-1.038814136	-1.038519842	38.38698737	0.41777441	0.41614725	0.39591419	0.39481910
518	-0.878308671	-0.874650625	40.86196630	-0.558762319	-0.555854565	41.99860465	1.42059053	1.41547006	1.38529112	1.38116758
635	-0.951014512	-0.95062744	36.72553371	-0.941926843	-0.942626788	36.33625245	0.35943767	0.36072450	0.34682846	0.34744111
643	-1.15421596	-1.153729628	34.40946796	-1.131741458	-1.131415176	33.45104656	0.21599631	0.21406976	0.16545646	0.16400353
650	-0.866856445	-0.870119195	38.81518062	-0.769819266	-0.77503178	37.74239014	0.56477873	0.57007761	0.56715599	0.57199957
743	-1.533316206	-1.533512688	39.76719378	-1.540472411	-1.540392463	40.08070893	0.05496243	0.05239414	0.01198353	0.01420776
746	-1.435754129	-1.438860682	45.00170589	-1.295109635	-1.298568841	45.46820004	0.45081821	0.45412159	0.37459155	0.37729804
853	-1.306993359	-1.30685663	37.55150286	-1.288697253	-1.288069901	37.00950049	0.28351162	0.28226441	0.27120400	0.27050001
864	-1.012041928	-1.011921576	35.16592951	-0.985902627	-0.985153961	34.56030713	0.20253171	0.20069754	0.12663639	0.12522414
902	-1.436257567	-1.436049658	43.46909168	-1.439125495	-1.438970342	43.44904907	0.01360687	0.01338422	0.04362030	0.04344115
925	-0.984685153	-0.98520941	40.32070341	-0.982184264	-0.982888991	39.60601616	0.26479126	0.26519506	0.23969713	0.24069632
958	-1.124933696	-1.124863325	34.75445027	-1.082219425	-1.082111578	34.08554659	0.61475448	0.61317153	0.63002184	0.62956953
978	-1.094590967	-1.094550456	38.57372278	-1.068770175	-1.068672298	38.28213060	0.08091675	0.08096613	0.10959724	0.11031036
1141	-1.532854951	-1.53272752	37.55420688	-1.450868728	-1.450696857	39.32081778	0.43070744	0.43048610	0.37535445	0.37540641
1179	-1.454836177	-1.453509916	36.83928519	-1.456005966	-1.45518796	37.05988161	0.45013765	0.44725495	0.34175014	0.33939852
1260	-1.532746781	-1.532922521	35.67974344	-1.549487669	-1.549425747	34.75942121	0.05980524	0.06114723	0.06925782	0.07085320
1301	-1.255911796	-1.255883274	37.14650287	-1.231373854	-1.230401915	36.87648371	0.33658077	0.33522114	0.19808242	0.19712472
1371	-0.496998598	-0.502355054	40.85629818	-0.761569184	-0.76314311	39.89765123	1.27227561	1.27561532	1.28361796	1.28484395
1376	-1.21873775	-1.217804855	39.47907961	-1.193771204	-1.193084781	37.38582645	0.82705869	0.82506134	0.78114344	0.77996710
1546	-1.110332106	-1.110871225	34.84965253	-1.018190934	-1.019012867	36.71670416	0.20290816	0.20468614	0.17473408	0.17616070
1640	-1.371906616	-1.371695163	37.42213024	-1.340226951	-1.340233147	38.01142216	0.15247574	0.15213611	0.25109695	0.25107838
1809	-0.649653485	-0.647853989	36.64989299	-0.748865824	-0.746132442	34.35493653	0.93415518	0.92857959	0.83134771	0.82701816
1827	-0.504522174	-0.50101602	43.44266642	-0.171414543	-0.168285266	42.36358865	1.42294128	1.41441876	1.18203350	1.17460170
1828	-0.559921768	-0.557726103	37.48319756	-0.606037434	-0.604640153	36.42551907	1.09400990	1.08752244	1.05824847	1.05248978
1840	-0.623771381	-0.621065292	36.73041430	-0.718638268	-0.716168374	36.25849889	0.88466700	0.88056985	0.90416160	0.90029674
1853	-0.855877036	-0.854123864	36.21393009	-0.788281317	-0.786767689	34.83048302	0.67935695	0.67474413	0.57493776	0.57167021
