position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
13	-1.090315921	-1.088993318	38.14652249	-1.702178365	-1.700697516	37.91400012	0.10247873	0.10149587	0.12625695	0.12576646
46	-0.818824016	-0.814978649	35.14780864	-1.013660227	-1.011316098	34.13269191	0.44534881	0.44232169	0.52249193	0.51932124
100	-1.101920314	-1.099909779	34.78333756	-1.221261643	-1.219246927	32.93018702	0.14149749	0.13901207	0.13425425	0.13161626
175	-1.196071102	-1.194854946	36.45739667	-0.586473565	-0.576258015	35.16853013	0.33247876	0.33115025	0.29541703	0.29377150
219	-1.248793555	-1.248969763	40.06919343	-1.246809076	-1.249184137	38.94179169	0.36998024	0.37042271	0.29923328	0.29860640
382	-0.736619606	-0.730153331	41.94518987	-0.690925433	-0.686686935	41.71044756	0.78703729	0.78344526	0.78003926	0.77596918
492	-1.499022886	-1.498844532	44.06164561	-1.63979144	-1.640928967	42.36053609	0.20184587	0.20325982	0.11458965	0.11539874
542	-0.784641765	-0.783019347	42.79448706	-1.114779251	-1.114527111	43.07569242	0.16757050	0.16729821	0.21726954	0.21647742
691	-1.307549504	-1.30691293	37.05442871	-1.290860493	-1.290525321	36.02768054	0.02631313	0.02517444	0.00077103	0.00057492
704	-0.672076037	-0.66850716	41.58451801	-0.628881607	-0.629152269	40.79355775	0.81435480	0.81237100	0.59001724	0.58923781
784	-1.210054924	-1.209574675	40.49420602	-1.152132817	-1.152297844	39.92156427	0.06144439	0.06139673	0.08549314	0.08574215
848	-1.053037832	-1.051938616	42.45665261	-1.169247536	-1.168893611	43.46239024	0.07885603	0.07928974	0.04801789	0.04829272
852	-1.146060019	-1.146405843	43.52830164	-1.112433493	-1.112756073	44.59941814	0.08821902	0.08832083	0.06273440	0.06338418
862	-1.612189265	-1.612454461	33.86749357	-1.563181252	-1.563592555	33.29796700	0.19197691	0.19376803	0.10945296	0.11049904
871	-1.539487067	-1.537968878	42.53848842	-0.896396857	-0.889139474	41.47443882	0.57344785	0.57068428	0.57813402	0.57594241
876	-1.172195515	-1.172393052	44.83024255	-1.078048764	-1.077269372	43.71612078	0.11939617	0.11938454	0.00962950	0.00980058
891	-0.807429534	-0.808753514	43.08378989	-1.370855728	-1.369696497	41.97329215	0.63637619	0.63316734	0.65930656	0.65761660
919	-0.392957068	-0.393662271	40.53387826	-0.99974157	-0.999786564	41.37063739	0.45382359	0.45343563	0.39720841	0.39637075
977	-0.751999973	-0.751537256	44.74485454	-0.883303731	-0.883188621	43.43807987	0.46671248	0.46592869	0.59584730	0.59552844
979	-1.636379483	-1.637013079	42.78233288	-1.506501396	-1.507783404	43.26954032	0.13709348	0.13715695	0.16916989	0.16923325
980	-1.421187315	-1.416973289	35.51833309	-1.508563596	-1.507146127	34.75769965	0.25052968	0.24805679	0.18841849	0.18598531
1095	-1.585734094	-1.586592858	33.38409477	-1.500853346	-1.501637042	34.47594699	0.01075604	0.01055934	0.04058213	0.04098862
1240	1.301298724	1.296502746	52.22804523	0.014011628	0.012351511	49.41384921	1.33979157	1.33944988	1.08055420	1.08015639
1254	0.33085279	0.343737698	46.92764861	-0.433159283	-0.426603278	44.87114108	1.09157483	1.08781861	1.19355326	1.18968924
1304	-1.629619834	-1.630644831	37.08077331	-1.64538618	-1.645496533	36.62357440	0.08295332	0.08335716	0.03117132	0.03187387
1307	-1.176568076	-1.172899217	41.77015182	-1.457472543	-1.454927857	41.00816941	0.58963128	0.58657152	0.54771490	0.54500870
1425	-0.597001203	-0.595817309	49.04317048	-0.581119022	-0.580046721	47.81151777	0.89224244	0.89066566	0.80022413	0.79788495
1506	-1.515380913	-1.513079309	40.15601483	-1.571057282	-1.570470052	39.87707773	0.24182095	0.24006075	0.18157582	0.18075680
1530	-1.484363432	-1.483198934	36.69816125	-1.570933756	-1.569516288	35.62067913	0.14841896	0.14563069	0.12912803	0.12676598
1555	-1.812849064	-1.811245164	38.61028600	-1.792632442	-1.791365715	39.14105276	0.15554871	0.15302867	0.15359557	0.15126282
1880	-1.714736359	-1.714455585	35.24613114	-1.692719004	-1.692552168	35.00275237	0.02451352	0.02578057	0.00351196	0.00256536
1937	0.290511356	0.299330167	39.49402402	0.829250942	0.836540902	38.84486646	1.57269758	1.56835477	1.62749750	1.62063038
2023	-1.039972988	-1.041028991	40.42054038	-0.921345349	-0.919482337	39.99122316	0.54942183	0.54840711	0.53002177	0.52828079
2024	-1.140613276	-1.139418947	40.68816817	-1.055609056	-1.05484288	39.33077601	0.41782638	0.41723919	0.49190751	0.49013211
2027	-1.054427908	-1.053790871	39.60305985	-0.897662981	-0.897151961	38.28603955	0.46784511	0.46734790	0.42485991	0.42296483
2108	-0.938401997	-0.93916319	44.90743580	-1.011256151	-1.011353047	44.27767701	0.35591212	0.35601307	0.29542287	0.29576886
2118	-0.922940718	-0.91703326	41.15751917	-0.912712252	-0.907928767	38.65250512	0.31728674	0.31268909	0.27230102	0.26824609
2161	-0.534694146	-0.529907624	48.26322175	-0.751050012	-0.75152271	48.17385685	0.58661691	0.58575925	0.66720215	0.66610848
2163	-0.958013447	-0.954545479	37.94748788	-0.522361005	-0.5180601	38.19372340	0.36955754	0.36563381	0.35308198	0.34947551
2168	-1.794623588	-1.794275597	36.64515173	-1.794665721	-1.795169612	36.26172799	0.13184849	0.13286429	0.08798288	0.08948232
2172	-1.045686031	-1.041953408	38.61494237	-1.022906574	-1.021608645	35.70463402	0.22898649	0.22506820	0.27867339	0.27485113
2234	-1.048013393	-1.049952572	37.93155516	0.152387259	0.155301267	36.47958154	0.63078583	0.63330863	0.60894947	0.61147014
2263	-1.208151877	-1.207703073	42.19397983	-1.221735274	-1.221846484	41.51606668	0.00765313	0.00997559	0.03241179	0.03042434
2272	-0.095383258	-0.092308428	43.62575930	-0.804993615	-0.805332604	42.07881749	0.84648679	0.84673726	0.74169431	0.74288866
2454	-1.118152096	-1.116715728	38.43487976	-1.343738788	-1.34346626	36.54657037	0.17192931	0.17081762	0.13947451	0.13786410
2557	-1.22193877	-1.22154558	38.15432568	-1.330792576	-1.330385762	36.09366920	0.14865899	0.14802940	0.23586856	0.23449156
2569	-0.045574991	-0.053076195	39.82140676	-0.673384967	-0.674302667	38.79737259	0.63304426	0.63389881	0.60639746	0.60674615
2588	-1.934140915	-1.93388516	37.28619956	-1.888693167	-1.888607616	37.13044017	0.04368294	0.04464520	0.09601799	0.09681917
2596	-1.637139694	-1.637943274	36.22412492	-1.526647035	-1.526275618	36.37303648	0.06128209	0.06133601	0.12251860	0.12306694
2605	-0.537731066	-0.532259034	39.73179969	-0.354836917	-0.353509046	40.88744811	1.00080034	0.99895823	0.80558584	0.80470909
2616	-1.323843656	-1.322357091	37.20098586	-1.257397671	-1.257440887	38.26462803	0.20838000	0.20692407	0.12366805	0.12264883
2660	-1.372722259	-1.371707992	37.31881830	-1.228529801	-1.226510862	37.22653553	0.09817360	0.09685697	0.11463025	0.11335446
2703	-1.339151982	-1.337850195	37.82631688	-1.258782992	-1.257634231	37.24951651	0.23318472	0.23111130	0.18343865	0.18138657
2745	-1.633775234	-1.634671784	37.50360413	-1.446443639	-1.449097457	39.25059337	0.28569894	0.28777431	0.31853104	0.31977489
2776	-1.675101232	-1.674544739	36.86674613	-1.631185386	-1.630513828	35.70968949	0.00926533	0.00918200	0.04024566	0.04037502
2784	-1.768711299	-1.769323112	35.82495012	-1.685041769	-1.685211455	35.47249948	0.07332673	0.07372352	0.02984882	0.03053749
2886	-0.136572602	-0.137193103	37.94607866	-0.474188448	-0.476861728	36.07699403	0.90214506	0.90477416	0.76050994	0.76183238
3022	-1.53032097	-1.53074341	38.86096929	-1.543658564	-1.543102385	39.30648090	0.05108362	0.05100731	0.03653340	0.03657919
3066	-1.04523491	-1.045119728	39.35623322	-1.007931147	-1.006150097	38.16467785	0.74033527	0.73960880	0.77187088	0.77156306
3111	-1.168033459	-1.168338897	39.32568505	-1.020436614	-1.020867681	38.69836603	0.49688517	0.49641283	0.26843812	0.26785188
3179	0.634477069	0.629695478	37.90956907	-0.89550416	-0.894022998	38.78256457	0.46485968	0.46381522	0.49776393	0.49699435
3441	-1.140848585	-1.134041913	40.75095817	-1.263831953	-1.257695003	40.36614516	0.47233353	0.46799172	0.60150025	0.59653342
3530	-0.985116556	-0.983272791	40.83405037	-0.895893436	-0.894254039	39.66309456	0.65780430	0.65466115	0.49337727	0.49136031
3575	-1.657757472	-1.657682546	35.03518049	-1.713833346	-1.714312944	35.15554380	0.03341463	0.03371976	0.02477253	0.02448150
3598	-1.606053354	-1.604842472	36.65847475	-1.610494507	-1.610869304	37.05549849	0.20579021	0.20520878	0.16589733	0.16528887
3614	-1.059971559	-1.04982371	40.75660771	-1.206737284	-1.200238684	42.47221613	0.55966003	0.55341470	0.38230827	0.37819991
3667	-1.198283978	-1.199403574	36.15823153	-1.219749409	-1.220815833	35.83289362	0.01784733	0.01858053	0.07955212	0.08044760
3720	-1.20085528	-1.201205751	36.94688462	-1.141765788	-1.142033538	35.75726379	0.12893391	0.12902677	0.11778529	0.11782532
3766	-1.102788123	-1.103769837	36.19646120	-0.966615078	-0.965908318	36.45108169	0.25202265	0.25141843	0.22063983	0.22073649
3797	-1.196880336	-1.197538021	39.11014869	-0.909694533	-0.90626472	39.94090463	0.61576000	0.61639842	0.59190332	0.59231921
3843	-1.327241584	-1.326932868	37.97797759	-1.336065964	-1.335705616	37.94611619	0.09244487	0.09185216	0.04630740	0.04609146
3845	-1.01474223	-1.019627185	40.41522865	-1.110055723	-1.111704737	39.49066394	0.71225206	0.71314264	0.63178454	0.63303852
3870	-0.775394716	-0.773212078	39.84011573	-1.005331279	-1.007126538	39.53593366	0.62022633	0.62028647	0.48343807	0.48455080
3952	-0.747141991	-0.744144291	38.60688231	-0.696547509	-0.694119962	36.90544079	0.44996602	0.44856514	0.43160738	0.43022798
3955	-1.287185229	-1.286616842	37.88600721	-1.359025135	-1.359456868	36.55330001	0.04839869	0.04927138	0.07306719	0.07426266
4062	-1.342676506	-1.342274859	37.76127448	-0.321327086	-0.32368513	37.13686950	0.45361841	0.45208638	0.36707935	0.36561945
4067	-1.168202365	-1.169746317	37.56896285	-1.196648839	-1.196239408	36.79007463	0.20456487	0.20465355	0.09939840	0.09896253
4111	-0.880926931	-0.875590875	38.85518691	-1.283380578	-1.279441182	38.52560161	0.50094799	0.50003653	0.44872587	0.44747365
4141	-1.469206822	-1.468532516	38.08386402	-1.169362349	-1.16697316	37.71833732	0.46392985	0.46258568	0.46465264	0.46374804
4204	-0.119200497	-0.120249686	34.44080199	0.008657091	0.008987074	34.41748172	0.83170037	0.83175577	0.66208241	0.66159397
4276	-1.879986661	-1.87929438	37.58855759	-1.760404697	-1.759844512	36.89156438	0.09992277	0.09884995	0.12222290	0.12117162
4300	-1.17181359	-1.170895575	45.66668655	-1.259645456	-1.259913017	44.17931822	0.05273161	0.05432725	0.02602407	0.02695906
4318	-1.228759518	-1.229038769	45.58888355	-1.218466056	-1.219011239	45.89587078	0.18210202	0.18373863	0.17506556	0.17639671
4350	-1.056915975	-1.058237466	36.44146113	-1.183226558	-1.184916658	36.09530901	0.51136501	0.51345542	0.43662472	0.44001088
4421	-0.951627824	-0.949960382	35.69596001	-0.933428362	-0.934099072	34.61456840	0.55536006	0.55391820	0.36460432	0.36370383
4548	0.0573844	0.059467945	40.21005478	-0.305424932	-0.308417457	39.80567846	0.79141462	0.79069848	0.86863320	0.86773254
4577	-1.506167191	-1.505084804	35.19449120	-1.699483022	-1.699709237	35.45871002	0.11001780	0.11199594	0.16582047	0.16755552
4623	-1.626740412	-1.624209205	39.19195732	-1.630175325	-1.628160394	39.29389367	0.16476092	0.16294416	0.12593824	0.12425152
4672	-0.781583654	-0.783554276	41.07505479	-0.872426883	-0.879385293	38.13905920	0.65958585	0.65925024	0.61007456	0.61142194
4754	-1.358572384	-1.360124347	32.82728206	-1.411930804	-1.412240479	32.56235525	0.07225838	0.07281361	0.12300539	0.12355205
4807	-1.054933581	-1.05575388	38.84940747	-0.892715564	-0.894502333	38.02082004	0.42773114	0.42837031	0.26589247	0.26694260
4949	-1.012499939	-1.014102003	40.43447178	-0.542717246	-0.554966155	40.20029207	0.79441623	0.79584588	0.47944170	0.47980798
5000	-1.782649373	-1.782525867	36.80614932	-1.721489375	-1.720136861	37.51512174	0.07271934	0.07113060	0.03889985	0.03762335
5038	-0.874025557	-0.872006353	33.28234295	-1.086335935	-1.083278117	34.90767878	0.47429849	0.47081259	0.33302893	0.33075810
5094	0.079490363	0.082039808	39.86646458	-0.306070072	-0.304696926	39.52486970	1.10176026	1.10166139	0.88493210	0.88424000
5169	-1.719260038	-1.717267541	33.47619342	-1.47255057	-1.474839974	33.58876052	0.21616039	0.21591444	0.14920053	0.14930828
5218	-1.270947887	-1.269898508	35.96622709	-1.253781122	-1.253083799	35.38777808	0.15329666	0.15251848	0.15424791	0.15366111
5223	-1.180180441	-1.180810441	34.95226233	-1.170398363	-1.169373925	33.49843471	0.24389615	0.24291640	0.20614890	0.20528839
5305	-1.110714417	-1.109647863	40.63686828	-1.072210715	-1.071402566	40.22588695	0.15482304	0.15363894	0.11055639	0.10905917
5316	-1.12070245	-1.120165518	41.59298346	-1.046800246	-1.045375101	40.54918000	0.29766999	0.29629569	0.24403572	0.24204359
5348	-0.929147345	-0.928698781	39.99585465	-0.899273249	-0.899341193	38.76517838	0.28042201	0.28015303	0.29128060	0.29113551
5410	-1.191581377	-1.193217452	39.23712558	-1.189989616	-1.19208749	39.68714275	0.09036489	0.09426405	0.05884193	0.06234061
5631	-0.08831899	-0.083463928	44.13409975	-1.01949199	-1.018609557	43.27682141	0.40224301	0.40004775	0.43287833	0.43089850
5642	-1.341038908	-1.341539764	34.63400714	-1.417978427	-1.417519619	34.86045475	0.23272422	0.23377168	0.22867511	0.22982078
5663	-1.495814551	-1.49639944	39.31558226	-1.544172498	-1.543113819	38.72284010	0.34346955	0.34209605	0.27458864	0.27309715
5669	-1.534865821	-1.535014281	36.18667221	-1.534761929	-1.535278762	37.26563466	0.08336903	0.08495720	0.06714892	0.06839333
5718	-1.446910137	-1.445618849	37.09959658	-1.334487195	-1.332719062	36.30098171	0.35107779	0.34825869	0.23046603	0.22830042
5761	-1.235909105	-1.23667026	39.55858035	-1.260471319	-1.261408949	38.62552076	0.06766289	0.07154546	0.03022801	0.03378791
5878	-1.262705297	-1.261054441	38.69101615	-1.22889259	-1.227970243	37.18939269	0.73899571	0.73873345	0.49942215	0.49768801
6145	-1.25192084	-1.254351496	38.21975867	-1.430107638	-1.430648421	37.96445654	0.15141711	0.15243667	0.17283493	0.17380206
6188	-1.50788558	-1.507812099	36.15752234	-1.469704199	-1.469868033	36.23373892	0.00253194	0.00105224	0.01080747	0.01260716
6254	-1.094719612	-1.092904603	41.05143137	-1.128041804	-1.126271613	38.49883302	0.13616571	0.13383347	0.20005935	0.19729288
6277	-0.993659711	-0.995356419	33.92961311	-0.990291637	-0.992653695	34.91930423	0.25239684	0.25504925	0.22011156	0.22221685
6397	-1.498131991	-1.498305111	34.70276573	-1.505331178	-1.504826777	34.56036189	0.04162713	0.04153578	0.02823539	0.02816649
6408	-1.324696871	-1.32121682	38.29653732	-1.418541266	-1.41637312	37.03044901	0.44297483	0.44138104	0.52684930	0.52447879
6459	-1.929690435	-1.929582345	36.21191856	-1.864604587	-1.864775014	36.50555711	0.08206566	0.08140920	0.02624855	0.02618270
6529	-1.593008689	-1.593131501	35.66506996	-1.611821169	-1.611079444	37.13721895	0.13296163	0.13157931	0.01710837	0.01646166
6579	-1.147415147	-1.147932122	37.80807813	-1.303046725	-1.30328625	37.11976216	0.05171140	0.05279776	0.06152019	0.06223465
6598	-1.278926075	-1.278946963	36.31803523	-1.445375822	-1.446013087	36.12424723	0.10552808	0.10709924	0.18682147	0.18819777
6607	-1.143201035	-1.143704235	39.74730419	-1.0780316	-1.078647345	39.81753773	0.21505110	0.21727267	0.09317055	0.09444892
6633	-1.41504916	-1.414836242	36.00005944	-1.39335757	-1.392822727	35.05373462	0.01056298	0.01177004	0.05446597	0.05504608
6634	-1.362822025	-1.362440746	39.41010325	-1.344961998	-1.345537414	38.33930199	0.06510606	0.06441858	0.04874940	0.04820480
6651	-1.353405032	-1.350703336	35.38790976	-1.418900741	-1.419005746	34.66858882	0.00860182	0.00960754	0.02723029	0.02625121
6802	-0.849778941	-0.846620854	39.55388535	-0.699039747	-0.695049247	37.90218579	0.71161689	0.70899371	0.48347851	0.48158459
6860	-1.128012791	-1.127169326	33.85340217	-1.159001998	-1.15873176	33.03877877	0.21071794	0.21043956	0.15508562	0.15475068
6886	-1.555023333	-1.555400567	39.97117054	-1.549290351	-1.54964161	39.53925000	0.36025118	0.35969958	0.37065419	0.36997043
6915	-0.466111024	-0.462963545	39.31306079	-0.956115345	-0.955943178	36.66615903	0.52121707	0.51962535	0.42218794	0.42022106
6925	-0.714138933	-0.722426811	46.21481185	-1.112233609	-1.116476539	43.23458859	0.43578039	0.43709918	0.37293539	0.37397520
6949	-0.987326239	-0.983451848	41.31743269	-1.092877072	-1.091479463	39.62106145	0.56575030	0.56381233	0.33438735	0.33264342
7119	-0.898556949	-0.895666604	38.74642860	-1.423364838	-1.423940796	37.16351467	0.30816826	0.30935916	0.28139775	0.28269753
7283	-0.964128394	-0.96162792	39.67695143	-0.994769863	-0.994993627	39.12438759	0.59256039	0.59265386	0.44502049	0.44362958
7326	-1.38037371	-1.380813928	37.76537350	-1.233917277	-1.237179436	35.89698250	0.43783406	0.43833308	0.37441726	0.37405138
7458	-1.150784026	-1.15057511	37.94556629	-1.179842329	-1.179314196	36.67996440	0.11589142	0.11567757	0.03831746	0.03804470
7478	-1.088286479	-1.087645957	37.51680139	-1.03134832	-1.030351087	35.47301216	0.22378654	0.22232280	0.17715815	0.17598205
7497	-1.03319051	-1.032835479	38.72181945	-1.08726869	-1.08616457	37.38989526	0.19022270	0.18924538	0.12406795	0.12262834
7562	-1.151475542	-1.152018068	39.21430035	-1.161390816	-1.161548892	37.03769384	0.03368701	0.03224353	0.00952761	0.00850082
7586	-1.298161193	-1.297336597	36.46838427	-1.256085077	-1.255711774	36.15717144	0.28875733	0.28849575	0.21783143	0.21691515
7604	-0.932118793	-0.933145302	35.93416586	-0.946553887	-0.948558567	35.32843116	0.23494164	0.23612263	0.30651039	0.30776581
7615	-1.538051035	-1.537880916	40.58955103	-1.480726677	-1.481408002	40.61084914	0.01899096	0.01941693	0.04962658	0.04940580
7695	-1.178269935	-1.175445597	41.96560399	-1.202014978	-1.200133093	42.03237369	0.25108634	0.24804766	0.46116365	0.45742468
7712	-1.15573123	-1.153717391	42.91226685	-1.172367697	-1.169758006	40.77332946	0.49881963	0.49491394	0.39690112	0.39267445
7726	-1.353302563	-1.353817345	37.01559918	-1.363852194	-1.36376938	35.40233651	0.06981344	0.07103438	0.04623779	0.04661608
7841	-1.523468809	-1.523188191	36.73470731	-1.545001717	-1.544492351	36.39942262	0.02206945	0.02201364	0.05734291	0.05723133
7860	-0.723248765	-0.721327119	38.26846492	-0.685060225	-0.683379445	37.48219139	0.72226563	0.72067649	0.80333259	0.80161072
7894	-1.256279745	-1.255726398	40.26759255	-1.225209682	-1.224822929	38.47389505	0.02645674	0.02511023	0.02490044	0.02345384
7910	-1.254039569	-1.253662005	40.19368073	-1.235452007	-1.23590489	40.33380620	0.02759433	0.02962793	0.02251520	0.02110508
7922	-1.736371801	-1.736698163	39.96650162	-1.736664244	-1.737017481	40.14399509	0.09899220	0.10022176	0.02975762	0.03050291
7930	-1.349948318	-1.350826976	38.18002152	-1.385409988	-1.387862951	37.52914532	0.46780933	0.46768407	0.45889181	0.45900898
7956	-1.795806139	-1.794936064	37.34180127	-1.614990105	-1.615953044	36.84976939	0.36538267	0.36506597	0.34946957	0.34954885
7958	-0.772691479	-0.773044727	41.80883910	-0.763832554	-0.761365201	40.84976976	0.46304251	0.45990010	0.42173395	0.41870217
7985	-1.713032573	-1.711792842	38.79736878	-1.592867401	-1.593221554	38.20542007	0.02802487	0.02871171	0.03689831	0.03645563
8073	-1.019138065	-1.016740992	41.80216685	-1.149299017	-1.148208925	41.06686873	0.22327760	0.22121092	0.27192940	0.27014609
8189	-1.129778531	-1.130248731	40.14558863	-1.110234395	-1.110135204	38.81446683	0.22155061	0.22214237	0.13939552	0.13991381
8194	-1.005215737	-1.002704208	37.73162799	-1.119788485	-1.118680978	38.51202118	0.22242052	0.22104304	0.22593770	0.22432783
8410	-1.498035742	-1.49738587	33.84503357	-1.446727639	-1.445804503	32.42302419	0.27166448	0.26996941	0.13641799	0.13523654
8489	-1.251144048	-1.250515211	35.84957290	-1.068355194	-1.067242087	35.78761650	0.20022407	0.19884830	0.12181104	0.12097841
8523	-1.192683207	-1.192304807	35.10279691	-1.115725964	-1.114381517	35.12022402	0.14019506	0.13932846	0.08963002	0.08906159
8797	-1.088148471	-1.088298413	38.11569125	-1.136866802	-1.136729411	37.29653755	0.12804862	0.12799460	0.11906433	0.11903067
8827	-0.987211793	-0.988231931	36.28191821	-1.242312778	-1.24326338	36.19014856	0.21705254	0.21719388	0.17391872	0.17400648
8904	-0.892627573	-0.892662564	40.29579902	-0.949563729	-0.94846914	38.59016868	0.57474060	0.57411155	0.59847325	0.59728483
8996	-1.017152254	-1.017251938	38.46568501	-1.155695116	-1.155982412	36.86888853	0.13814361	0.13893036	0.24869438	0.24960604
