"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 75 NA NA NA NA NA 0.0529706708499854 0.0078300532280003 0.0164704274378578 -0.0339825781760739 -0.02021891371808
"2" 139 NA NA NA NA NA -0.076634153497219 -0.012868660537271 0.038849974040835 0.023314107740614 0.0239907443796518
"3" 146 -0.0815982528148228 -0.00310999417269123 -0.0246536913939659 -0.0333140378361579 0.0217257207167034 -0.06935262166557 -0.00203256505891318 -0.00091900832459754 0.0297053968478958 -0.0156752083527492
"4" 190 0.010652823792746 0.0279579139924082 -0.0285091730292832 0.0651624488159682 0.0678212257214778 0.00926003826543615 0.023674630980562 0.0229150991701867 -0.046032042713327 -0.0371966479607697
"5" 391 -0.0322805915331257 -0.00924715761183376 0.00413215184473212 -0.0502347457212156 0.0321766228074627 -0.0274960847178019 -0.00761553515039991 0.0129670670671152 -0.016882883173173 -0.00350367574946159
"6" 417 0.0434325821800864 0.0488064299518749 -0.0969245791797498 0.0416414201854635 0.0504705782414979 0.0372669386150327 0.0411434478376497 -0.0182435473780677 0.0139377793197651 -0.00817116249987523
"7" 461 NA NA NA NA NA 0.00683295479600846 -0.016047610495228 0.0373647447565107 -0.0269346854098479 -0.031455347670966
"8" 468 -0.0837052498733672 0.0312394038873735 0.0114742662331202 0.0276690225884922 0.0259331038322863 -0.0708861087221264 0.0271679049648314 -0.0207260542048846 -0.00953380121944235 -0.0139514316924552
"9" 578 0.0220935672400628 0.0178757598337658 0.0451176874537303 0.000569352800730547 0.112106004171016 0.018905236789335 0.0150228981994049 -0.026564416274351 0.0126777793020611 0.00973316757258435
"10" 714 NA NA NA NA NA -0.0234767143282482 -0.0218259255380076 0.00417935721115498 0.0121605966346201 0.0476429595152108
"11" 744 NA NA NA NA NA 0.0211687202184901 -0.0255811690316498 0.0157673136061368 0.00881083081780787 -0.0208760200173904
"12" 871 0.0334663900510901 0.00581148764983735 -0.0686950168537688 -0.0229946127925103 0.0384809816270033 0.0284779137869381 0.00468758043507703 -0.00915646238040767 0.0176616640808728 -0.0250710028514589
"13" 915 NA NA NA NA NA 0.0265961359424364 0.00969942774377033 -0.0155748298913823 0.00536579167439874 0.0125108072654072
