"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 98 NA NA NA NA NA -0.0374182792493165 -0.0272039996428002 -0.0242734750333677 0.00848728765035277 0.0102558302456896
"2" 133 0.0395319542526364 0.0334645994581136 0.0730762412157337 0.0146321170727186 -0.00832935881665849 0.0329587096394492 0.0282654020254349 -0.0030723791349202 0.042079296834123 -0.0721465484298153
"3" 239 -0.03321287622017 -0.0389036528369619 0.0603633291601027 -0.0183455088151296 0.0320617056175192 -0.02763229076872 -0.032790839167263 -0.0490208779673123 -0.0167554996937011 0.00465962858355132
"4" 251 NA NA NA NA NA 0.0455425517202779 0.0355477754816373 0.00606029153036758 0.0176155573272987 0.0554219756136497
"5" 260 0.0305478783554224 0.0123392879252147 -0.0568392590375173 -0.125656059386267 0.0638194509457832 0.0255412343686734 0.0105081547488588 0.0208598502574195 0.0206850645862797 0.0470923189435236
"6" 270 0.0413870226100099 0.0425826050113696 0.0326917704435121 0.0431163121854077 -0.0365937743734442 0.0344647059836886 0.0359188153641058 0.000244274576760207 0.0145421974241939 0.0517995519728315
"7" 291 -0.038582933494828 0.0073580725339562 0.0649720778221408 0.030823032259782 -0.00804432908487375 -0.0323828507154512 0.00596048393153866 -0.0193490785377071 -0.00832903002625507 -0.00525864081393674
"8" 519 0.0238456808851198 0.0540213363432564 -0.00854828911275941 0.0520044561259057 -0.0895371707744713 0.0196986148766505 0.045413263089918 0.00729663567305667 -0.0273492346818968 0.0191369010601998
"9" 599 NA NA NA NA NA 0.0227628787539709 0.0420338820097491 0.0104276900042824 -0.0269285414349369 -0.00861731907373969
"10" 775 0.00719815547366174 0.0288479250875884 0.0749065788789306 0.0369170147430538 -0.0695625545880959 0.00587881728219656 0.0242213393552881 0.00324267089807297 0.0269125384789544 -0.00198139521675014
"11" 849 0.0194549804738352 0.00438544577690389 0.0274390407715675 -0.0309035424564341 -0.070694437703831 0.0162850968639216 0.00378092198143222 0.0244754540858954 0.0167359687261476 -0.0211705950775467
"12" 955 0.041578451144314 0.0544959363893636 0.0419508553046961 -0.0328128390518316 -0.0733719705243574 0.0345610655041431 0.0459065381801339 -0.00836090702365039 0.00615269933887351 -0.0166238312755932
"13" 1127 -0.00100016844610359 -0.047939053952014 -0.0924317243968581 0.0198489516556577 0.076525714386276 -0.000580438516849475 -0.0401916730497588 -0.00970430775619525 -0.0306570884854869 0.0302791021225735
"14" 1210 0.0680570958583977 0.0294252528898402 -0.0103784053165171 -0.0383156154021404 0.0225778397585838 0.0568924674971632 0.0250328101131634 0.0176815148380127 0.0188509716692521 -0.00451890854022289
"15" 1321 -0.0168890607577401 -0.0371967642443979 0.0130445727094167 0.0110349318044568 -0.00145032258556301 -0.0139575685157209 -0.0312721449771827 -0.0225296302321147 -0.0120727200440587 0.00564699261297257
"16" 1506 -0.0928231686481233 -0.00377550155684782 -0.00222516829162618 0.0137983616232334 -0.0323668198476781 -0.0777913730437091 -0.0036644456668988 0.0240887764272578 0.0142142343401775 0.0347674059258952
"17" 1846 0.0355169108829834 0.0113035864079767 -0.00521544379123227 0.0464721533781961 -0.0267363291920003 0.029712242365866 0.00966668874743107 -0.00412601005648875 -0.0228671512117045 -0.00904696533614684
"18" 1871 0.00954232427768472 0.0217029093979475 0.00931852022468724 0.0385928668408374 0.0103861629863647 0.00788233471893155 0.0182444394823229 0.0215027867009397 -0.00130515859507981 -0.00338948766910664
"19" 2025 NA NA NA NA NA 0.059070574033413 0.0328819145526506 -0.0193170385557455 0.0131673851628204 0.00798854884863446
"20" 2154 -0.058762903853116 -0.0314118616862014 -0.0808169514572049 0.0119640220660721 0.0302813355474592 -0.0490906529201575 -0.0266481258755311 -0.0116246074662164 -0.0158443475249563 0.0216844729582185
"21" 2210 0.00195994914208703 0.0558163672674399 0.0861368994532643 0.0485721029217447 0.025372197684669 0.00134261094929977 0.0468002224953736 0.00160518104983225 -0.0163970109379767 -0.0708413548640823
"22" 2473 NA NA NA NA NA 0.038089939989457 0.0311109862616707 -0.0250971085776581 -0.0471468334490078 -0.0127795207067095
"23" 2684 0.00397413486717856 -0.0168849942998888 0.0284237366512036 -0.0192107846414203 -0.00367606930352824 0.0034222985393366 -0.0141329454887083 -0.0562903207512748 -0.0328983133014517 0.0185606699841005
"24" 2724 -0.00793777722448751 0.0529865674763422 -0.0208886863789795 0.0154297809282693 -0.0153639629780724 -0.00693921441913269 0.0443747973521553 0.000938550634118748 -0.037145229419256 -0.0296916014202844
"25" 2933 NA NA NA NA NA 0.0232166263615307 0.0372665339123368 0.00718413799278363 0.0508695497313376 -0.039300881481451
"26" 2950 NA NA NA NA NA 0.0187954165626805 0.00658136018604731 -0.0117368768649284 -0.0673692383433408 0.00394596445090816
"27" 3012 0.0443630263194886 0.0228291429384523 -0.0497977666366529 0.0149947642975519 0.0365469506001736 0.0370657288794277 0.019375922878567 -0.0210902125585837 -0.0756620708383904 0.0238193188753858
"28" 3028 0.00336149008489249 0.0160032126224893 0.0270942936141661 0.0249284359388328 0.0586460609961215 0.00273174530926547 0.0134332429099528 -0.0175975506276733 -0.0176270468599808 0.00110292772768185
"29" 3032 -0.0272208964403726 -0.0136502433831901 0.0107644265826842 -0.0106149136491292 -0.069529712015534 -0.0227452412582757 -0.0115891968896864 0.0299016348336347 0.00556145544670493 0.0464463950028481
"30" 3231 0.0291091197942541 0.0253449831596515 -0.0361413813466426 0.0593580176819626 -0.0134635562948227 0.0242651641748451 0.0214028102193763 0.0178605872356967 -0.0174004855194785 -0.0494331254984665
"31" 3237 0.0388516017486964 -0.0144030368954178 0.0620307610608924 0.0200963866982063 -0.00853806020390331 0.0326459817040086 -0.0118646820960923 0.000308964843638681 0.0250618601740326 -0.0300136436694914
"32" 3305 NA NA NA NA NA 0.027343637656611 -0.00302399777696377 0.0276945378829445 0.0252708514015514 0.0025129402961204
"33" 3327 NA NA NA NA NA -0.0267166995669074 -0.0216304011521685 0.0202561279051228 0.00765296535832736 0.025639683222857
"34" 3332 0.0306275676882935 0.00821042746299865 -0.145960919507026 0.111946874038181 -0.091280072822198 0.0256302554849472 0.00704744756472879 0.0656399667672257 -0.0510464037966553 0.0233689253507002
"35" 3388 -0.0332695419941839 -0.046066058677104 -0.0308646467409222 -0.0117797962500138 -0.0535349025901807 -0.0276412483805895 -0.0387952367965507 0.0250857943391075 -0.0137841704218634 0.0226453585184738
"36" 3419 NA NA NA NA NA 0.0754048149659775 0.00011116769369924 0.0703904283338937 -0.0124657560588771 0.061530989239788
"37" 3434 NA NA NA NA NA 0.0178445036769476 0.0492385704300873 -0.0106180329758711 0.0295679658631189 -0.0359610702454245
"38" 3567 0.0450010813902989 -0.00405459849391186 -0.0952162151587641 -0.0145897570642966 -0.0432280778281764 0.0377452703056422 -0.00315671289125308 0.00973200141056029 -0.026613823589221 0.0373689218322047
"39" 3613 NA NA NA NA NA 0.070337995224638 0.045430991804134 -0.0174720634423592 0.0306506207833225 -0.039500394280649
"40" 3736 0.0368190034743722 -0.0545861938578188 0.0303096350692071 0.0420172234891985 0.126979586212323 0.0311583412473978 -0.0455603074013612 -0.0271959461431557 0.0166377804041723 0.00231680274142295
"41" 3913 NA NA NA NA NA -0.0251635946599604 0.016081033837025 0.0558440113956106 0.00531932290368157 0.0483574973323778
"42" 3922 0.00129785000684298 0.0275627636483901 0.0311084154724725 -0.00700753523746166 -0.0858743301767052 0.000939632559895309 0.023112263640355 0.0323302919789241 0.0105285478770431 -0.0228348538471576
"43" 3997 NA NA NA NA NA 0.0233015982164806 -0.00593627055332699 0.0250490597010411 0.0169047090007073 0.00176117290052322
"44" 4002 -0.0900235683887476 -0.039991440780935 -0.0282904337258722 -0.0800151990823584 -0.0935241627604624 -0.0752496334754692 -0.0340084323890508 0.0294093842111302 -0.00230675480084978 -0.0183769821563008
"45" 4005 NA NA NA NA NA -0.0401445924896024 -0.00768231630586263 -0.0234754833753039 0.00551181683474223 0.00932255224910367
"46" 4099 NA NA NA NA NA 0.0273935921116817 0.046797909131025 -0.0119670172992801 -0.0102033356445478 0.0026515379946084
"47" 4116 -0.00932660474015147 0.0168613521677198 0.0505769646089128 0.019101066216582 -0.049114152006854 -0.00790903311790266 0.0140843227619092 0.030018144960622 -0.000529195938861333 -0.0242440224370773
"48" 4120 NA NA NA NA NA -0.0509874989729371 -0.0257645025130619 0.00918657655386077 0.0147883501779722 0.00257290720718928
"49" 4153 NA NA NA NA NA 0.0397922516596613 0.0264399621129675 -0.0153722672130574 -0.0174986065659344 -0.00360261315230869
"50" 4189 0.0167412939564521 0.0316152565186494 0.0342073194065059 0.0799259059618299 0.0705063969309477 0.0138637353292695 0.0265924904034431 -0.0379314224090417 -0.0147153626443115 -0.0164994921642575
"51" 4254 NA NA NA NA NA -0.0105011426135364 -0.0176358314343106 0.0415178345167609 -0.00713840774035954 0.0077592198427143
"52" 4299 -0.0760527217955501 -0.0285325889209845 -0.00998113360382666 0.0261811275080387 0.0236238897336623 -0.063599834715529 -0.0243275369005255 0.0290358013788551 0.0279400574153859 0.0172205893707364
"53" 4423 -0.0166522995437624 -0.0240850903314613 0.0127668069379612 -0.020433289341459 -0.0826345950699176 -0.0138296563888499 -0.0202796331116675 0.0163431827809153 -0.0228178757096622 0.00807077257039041
"54" 4453 0.040088218558814 0.0302483254341137 -0.116072174565456 0.0103866780663245 0.0086360893398041 0.0334423223983647 0.0255722613316812 0.00150451863329314 -0.03896948092847 0.0810512720478626
"55" 4573 NA NA NA NA NA 0.00503247515185416 -0.0165154644934488 0.0197639369815627 -0.00234458273298592 -0.00241029841060906
"56" 4584 NA NA NA NA NA -0.0299519049857519 -0.0290388264985873 0.0496040570773772 -0.0041466343563065 0.0209998962609364
"57" 4591 NA NA NA NA NA 0.000282405999728123 -0.0170110218162213 -0.00887204175171981 0.0481673737828087 -0.0640743528403507
"58" 4707 NA NA NA NA NA -0.0594734397672111 -0.0128749009582632 -0.0228541053483896 0.000746333236127949 0.0481157362282483
"59" 4892 0.0202883984207579 0.0297374749464288 0.0532497823879798 0.0382311619527983 0.0172405459266693 0.0168473028416107 0.025037474548189 -0.0207946820510111 0.0239103037965632 -0.00435482684399341
"60" 4913 0.0356359457214892 0.0120964361813553 -0.0721539355414362 0.0354905475031576 -0.00768931137660314 0.0298077600641373 0.0103319584518328 0.0307872926412341 -0.0196787706630705 0.00787341688590605
"61" 5243 -0.0792069984844273 -0.0242850575798774 -0.0300885549215095 -0.00184948005800734 0.0239503651203025 -0.0662668557287251 -0.0207838961661681 0.00337721605031579 -0.0138628847116876 0.0193360487562139
"62" 5282 -0.0456406491685342 0.0221193326637652 0.0550665994743692 -0.0501166414180791 0.063056913792128 -0.0383786207877492 0.018296554049094 0.0012974426531062 0.0332340462053477 -0.0307290800771711
"63" 5448 -0.0284819064465802 -0.0156841938053095 -0.0481571542087105 0.0140631525104671 -0.0145137813455841 -0.0237913735673667 -0.0133010003849256 0.0230644092137075 -0.0314635914445709 0.000112734205374937
"64" 5532 -0.0251483547332431 0.0448681361699458 0.109037849862181 -0.00771387853242048 0.0585818647430455 -0.0213227870873837 0.037476671024582 -0.0534813060411587 0.0705336302698944 -0.0224177968406661
"65" 5605 NA NA NA NA NA 0.0395331594975725 -0.0202851980301701 0.0284048990752254 -0.0179605707350583 0.0203972460968387
"66" 5806 NA NA NA NA NA 0.0234457112552191 -0.00893293114044447 0.0504800094721055 -0.0245934713540551 -0.0309470205695535
"67" 5854 NA NA NA NA NA -0.00290108963425444 -0.019344898880568 0.0413373442568875 -0.0208065931500602 0.0113647752866617
