"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 43 -0.00986169175143599 -0.0503916982384322 -0.0558281500538118 -0.0621071685216879 -0.00515125139595679 -0.00889512981285229 -0.0427483502160737 -0.0359791873259971 0.0316776122608226 0.0281793141007091
"2" 44 NA NA NA NA NA 0.00889512981280724 0.0427483502160842 0.0359791873259922 -0.0316776122608225 -0.0281793141007102
"3" 75 NA NA NA NA NA 0.00585506967822248 -0.00727153068468368 0.0236847071614261 -0.00924559595540998 -0.00699525539497221
"4" 228 0.0360878702857201 0.0489888256933014 -0.0307680316816849 -0.0362042340818898 -0.0421413733220822 0.0311810812514552 0.0412902019790309 -0.0229338787413939 0.0105979860320925 0.00423020248947595
"5" 301 0.054572945511286 -0.0777966025718786 0.0219969298487192 0.0603004532265581 -0.0142988119911023 0.0456164892732088 -0.0667025364982515 -0.0112862348528324 -0.000146911042226055 -0.0343150497501213
"6" 373 0.123756909665583 0.0393817713863646 -0.000279214617319717 -0.0407320620732207 0.00534045420509453 0.105628961983989 0.0322345207353728 -0.0117849069582123 0.00538282398065773 -0.0410747155765678
"7" 395 0.0181600781091112 0.0342899717804459 -0.0492292806760208 0.00288472561153587 0.012258588594464 0.0157883816792824 0.0289730982441916 0.0160266019732498 0.00798074523322046 0.0108436767089114
"8" 423 0.066642818612752 -0.0263005754604352 0.0380357031491583 -0.0293785711946859 0.0143527417877626 0.0564004081308194 -0.0230375108253784 -0.0219778966054094 -0.0198716263991791 0.0212567533175048
"9" 469 -0.0764948908350261 -0.00749153656292341 0.0383558274859945 0.00777080259652801 0.0732812167101323 -0.0651194493780656 -0.00559629445529195 0.018012313893774 -0.0252832836759431 -0.00163003682287233
"10" 594 NA NA NA NA NA 0.0429090395159861 0.0677081611076472 0.00962830700636459 0.00707818723783318 0.0113782341022518
"11" 675 0.0425636615197317 -0.00322473996375057 -0.160093037231185 -0.00380783032256126 -0.0862019725994543 0.0361592984234348 -0.00317254147887208 -0.0464211783416936 0.0223368348967298 -0.0114653670599532
"12" 727 NA NA NA NA NA 0.0293528491779603 0.0202106963076985 -0.00844616060070341 -0.0738270659276197 0.0935784429038053
"13" 759 0.053895873648496 0.0216474052488822 0.165725810956125 0.0372951423657443 -0.0782903623966721 0.0460466761367787 0.0178616364614488 0.000959355494196393 -0.0687487258111957 0.0747571291217696
"14" 914 -0.0029915480307608 -0.01056308306854 -0.040049983998916 0.0415611343115824 -0.0789137709120776 -0.00265056412244037 -0.00895153821784643 0.0314255777347201 0.0173187148186045 0.0164238645284479
"15" 1023 NA NA NA NA NA 0.00964104262954169 -0.00484738196328599 0.0325718629917945 -0.00625793390867871 0.000585692395809464
"16" 1214 NA NA NA NA NA -0.0506065962154911 0.0784362907860601 0.000288830808588616 0.00452450965468122 -0.0167053500264967
"17" 1242 0.0460738320328808 0.011145003656499 0.0457976403391814 -0.0251610685403507 0.0116801501951073 0.039289353030325 0.00901055743570665 0.0287769726396823 0.00379077425338542 -0.0198699284447932
"18" 1281 NA NA NA NA NA 0.0751699804170836 -0.0657187429549092 0.016668115565129 -0.00791961844573239 0.00368167950192045
"19" 1326 0.0526902029094832 -0.0517384567957254 0.0999884710317855 -0.00452022090191065 -0.0679361148126959 0.044279176469324 -0.044526228616492 0.015033744300882 0.00691000554169227 0.00420951858448156
"20" 1605 NA NA NA NA NA 0.0146777324075816 0.00377835100291167 -0.00475339581757992 0.013567280558595 -0.0403563469462464
"21" 1615 -0.00328684004722167 0.0790610562329173 0.024691457423682 0.00130356783330609 0.0670462854325449 -0.00199508002019669 0.0672589304090559 -0.00766954358047107 -0.0227648377691635 0.00134817862977272
"22" 1632 NA NA NA NA NA 0.0534922295062692 -0.00859753726431558 0.000916988673057635 0.0209161297389519 -0.0667516358840222
"23" 1655 -0.0193823450833642 -0.0395148725311198 0.0974573507314224 -0.0440673966930669 -0.0114406989520764 -0.0168805275353758 -0.0334034722406429 0.0233368430595063 -0.0298760918770311 0.0652120358829057
"24" 1746 NA NA NA NA NA -0.00199508002019655 0.0672589304090564 -0.00766954358047156 -0.022764837769165 0.00134817862977291
"25" 1768 0.0270025078250441 0.00906745244857531 -0.0221951077441507 -0.0355952233823452 -0.0628299529968404 0.0230519749157138 0.00743692521676393 -0.0220202831338969 0.0411283354236111 -0.000418415464895953
"26" 1801 NA NA NA NA NA 0.00397176086371022 0.0202720010873713 -0.0426476120016336 0.0274540699495337 -0.00779987040368939
"27" 2035 0.0423390919860479 -0.0708967764639283 0.00428874424066014 -0.095390021924562 0.00215797046004371 0.0352838267538679 -0.0607118599398948 0.000618372180951036 0.0270443831077585 0.0092952363616626
"28" 2042 -0.0136113274775603 0.0294870270596864 0.0604694656716421 -0.010755983369134 -0.0471660533539405 -0.0112754544590423 0.0252105261896987 0.0487883208302249 -0.0103456245746351 0.00421208382297421
"29" 2047 -0.0172720384281808 0.00635621919533138 0.0658765697362758 0.00580626623032603 0.0173248482146169 -0.0146221341393306 0.00557940967184657 0.015721916089758 -0.0153544365928604 0.0131057427309748
"30" 2081 0.0197533591484975 -0.0185782638890407 -0.147601761876342 -0.0454533691754317 -0.00490846378848264 0.0166083741360352 -0.0159969238378086 -0.0251983026373121 0.053279679074627 -0.021700382797652
"31" 2156 NA NA NA NA NA 0.00541703934306303 0.0406639073944203 0.0235726522776263 0.0086365409379851 -0.0190921016506906
"32" 2182 -0.0151914311021529 -0.0224027982910544 -0.0406128496417254 -0.092930590242358 0.0189519735802954 -0.0131438968026202 -0.0188954531685962 0.00820487537283119 0.0368829184258813 0.0201575170165719
"33" 2411 -0.0349838274529906 0.0447945787313725 0.0626442228794405 0.0560025523569355 0.0386838072126659 -0.0292936695065629 0.0384427386793972 0.0410394112346309 -0.00911062926892305 -0.0224057416045177
"34" 2433 0.0931555542007013 -0.0256706139023504 0.0168989493142189 -0.0446700356233501 -0.0507216961318944 0.0789505819136139 -0.0227700370981813 -0.0692322836668762 -0.0084983492253634 0.0919980079926624
"35" 2483 NA NA NA NA NA 0.0191810930231665 -0.0179890154867664 -0.0154998266486741 0.0218043531074927 -0.0422077999605135
"36" 2556 NA NA NA NA NA -0.0238823350046742 0.0385973696948323 0.0205061022811841 -0.0176323461382826 0.00680189313350633
"37" 2586 NA NA NA NA NA 0.00511237204178886 -0.0399021494362929 -0.0198842794374863 -0.0086332315851017 -0.0609663804383639
"38" 2618 NA NA NA NA NA -0.0280075111758528 0.0220113753449027 0.0312995307763807 -0.00135132915501913 0.0187719550638473
"39" 2698 0.00677493964363005 -0.00687149833137203 -0.0225178036966102 0.00683048855288449 -0.0219836955001345 0.0056912299579677 -0.00591137111198693 0.0234387494886506 0.0244438132053258 0.0138533381432384
"40" 2714 -0.00486495900032432 -0.0362665754358792 -0.0070702024042429 -0.00835733574754736 -0.0373621989585239 -0.0045035244762912 -0.0307882895485707 -0.0187629019450229 -0.017440139339308 0.0297411098418269
"41" 2765 NA NA NA NA NA -0.0792685236360228 0.0211209766839738 0.0248360215464185 -0.0513478849808778 -0.0332515596270651
"42" 2809 NA NA NA NA NA -0.029157958164077 0.0327468963520104 0.0402613042724694 -0.0164047685695613 -0.00869154763532809
"43" 2848 NA NA NA NA NA 0.00247930848565658 -0.0316371745593479 -0.0410440745251061 0.0230020016626952 -0.04100684780207
"44" 2863 0.0505063208744186 0.0189420140013089 0.0686350682411499 -0.0131430342713675 -0.0208342560457549 0.0431371708114621 0.0155955261843727 0.0267494648771396 -0.0134025681442901 0.0397646460596854
"45" 2875 NA NA NA NA NA 0.0223888925813146 0.0543630077875537 -0.0259036802953924 0.0370549928984076 -0.0313472560063751
"46" 2954 NA NA NA NA NA 0.00210082454291464 -0.00271770388325518 0.031299013819453 -0.0230184312840136 -0.0228580218746409
