"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 33 -0.00139362891891499 -0.0146531145630556 -0.0188479179801005 0.0586067167687813 -0.0358144179908278 -0.00100584208644642 -0.0124013871715625 0.00306905823961065 0.0105943638974809 -0.00860287290115026
"2" 147 NA NA NA NA NA 0.0346479204247347 0.00694058932580818 0.0235455139375466 -0.0508861985414865 -0.0187042486018258
"3" 158 -0.0997684143567165 -0.0417447772493015 0.0100079449846408 -0.0201312238224787 0.0791042174807492 -0.0838354752806648 -0.0364548721351898 -0.0360259683186051 0.0485786135970578 0.00503324958778239
"4" 250 -0.032258545898406 0.028460718409797 -0.0270272221100921 -0.0327576927757898 0.0028835018918083 -0.0275996006209765 0.0236765902720208 -0.0075460174115924 -0.0168110797564547 -0.028983338026977
"5" 389 -0.0809647502802558 -0.0430709461798877 -0.0193859225811948 -0.0479543795869099 -0.0284714090046642 -0.067926776587203 -0.0373549557626802 -0.0190263719460965 0.0148789192634283 -0.0150484056630616
"6" 415 0.0244559034998167 0.0206067331674018 0.0485214955310252 0.0830390679964751 -0.0238866031753685 0.0451715136778537 -0.00719627298619435 -0.0370643646253849 -0.0012666347400648 -0.0296663107741001
"7" 415 0.0244559034998167 0.0206067331674018 0.0485214955310252 0.0830390679964751 -0.0238866031753685 0.0204284919183463 0.0177042931956434 0.0170509225371078 -0.0518924422796864 -0.0262856874311457
"8" 415 0.0533152761701428 -0.00925488334922463 0.0187195704493395 -0.0401397315932859 0.0628521325752496 0.0451715136778537 -0.00719627298619435 -0.0370643646253849 -0.0012666347400648 -0.0296663107741001
"9" 415 0.0533152761701428 -0.00925488334922463 0.0187195704493395 -0.0401397315932859 0.0628521325752496 0.0204284919183463 0.0177042931956434 0.0170509225371078 -0.0518924422796864 -0.0262856874311457
"10" 486 NA NA NA NA NA -0.081149233576001 -0.046755860614697 -0.0136571215637789 0.0232068760898592 -0.00155944727697941
"11" 530 0.0269228322976624 -0.00316259565222294 -0.0851586821971193 0.0572564626531164 0.0501559725522331 0.0227927009421181 -0.00235691351768014 0.0206913338619535 0.0216895536723572 0.0263702816908085
"12" 560 NA NA NA NA NA 0.0936693822810078 0.0238885429886316 0.0130360499708858 0.012840379010418 0.00129275223315967
"13" 609 0.0935920129635676 0.00481253952445982 -0.0432147145367666 -0.0535745185567296 0.0327080419951438 0.0790487915573657 0.00516668739036267 0.00301495495589363 -0.00247895975790678 1.26978583854002e-05
"14" 672 NA NA NA NA NA 0.111410872244923 0.0128501711458864 0.0167102323047725 0.018440034368149 -0.0107738397995159
"15" 682 -0.000651934327553159 -0.028146523223132 -0.0787560239201489 -0.0315076002901885 0.0441177196880834 -0.000220496794636607 -0.0237974990400862 6.3805594634894e-05 0.0220651673281038 0.0124468581606551
"16" 762 NA NA NA NA NA 0.00417652465372934 0.00738220469035481 0.00927938928713903 0.00149705101117569 0.0490193116457509
"17" 1097 NA NA NA NA NA 0.00544115708927964 -0.00588656462301603 0.0303651163126151 -0.00238624001036576 0.0123242019870982
