"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 42 NA NA NA NA NA 0.0390193277388942 0.042253949488011 0.00580344746082723 0.0443081631198881 0.0217952416925207
"2" 171 -0.000251872150845786 0.0258938404935374 -0.0669444674595345 0.00134843403506295 0.00621629659778748 -2.24454018638264e-05 0.0218750304458643 0.0133037227025451 -0.0554781128389472 0.00593126071029035
"3" 179 NA NA NA NA NA 0.0068688345861305 0.00805420140358663 0.0255733119759708 -0.00659202545597747 0.016318335997578
"4" 185 -0.00488284016486301 0.00553507871366726 0.00233035791707543 -0.0285933839373908 0.010945331864619 -0.00408397574323349 0.00471150881836383 0.0174909046898589 -0.00708991651357956 0.00630310262892195
"5" 207 0.0549041241944786 0.0619426104561332 -0.0049716140988518 -0.00706034160767778 0.103821323363861 0.0468341689762735 0.051920942828758 0.0231385084990837 -0.0279053571665191 0.0851867655006223
"6" 282 0.0396212112670019 -0.0373928475562038 0.0244902473233774 -0.0630724829934811 -0.00348515304124517 0.03319420103649 -0.0318778923411401 0.0640609092359906 -0.00397816859366903 0.00600257222791835
"7" 420 -0.025954495797218 0.0665587470046577 0.0325618485348061 0.0526746576117726 0.0714876253324588 -0.0214352155990029 0.0564146130543715 -0.0616514033267926 0.0235371010032576 0.0566235993869863
"8" 504 NA NA NA NA NA 0.0125022094072923 0.012965031180224 0.00589001961487031 -0.0259133451121111 -0.0310811200452019
"9" 526 NA NA NA NA NA 0.022916057231979 0.00859255413911269 -0.0138745747646828 -0.000186692950125896 -0.028600512706452
"10" 619 NA NA NA NA NA -0.00409217473309852 -0.0193919420319191 -0.040039305259094 -0.0454966903460538 0.0362986268464173
"11" 661 NA NA NA NA NA 0.0466078024561423 0.000452053221331186 0.0290387243427961 0.0133130796691156 -0.0272768517519393
"12" 674 NA NA NA NA NA 0.0199970595254084 0.00721799784262374 0.0266211887218132 -0.0162401218280884 0.00884235945226065
"13" 716 -0.0516562782891463 0.0149723949678295 -0.00292068223907334 0.0458600143980346 -0.0645674371391461 -0.0435253135223312 0.0130272280105325 0.0155998359460725 0.010289984302862 -0.0480664904548141
"14" 777 0.0235194236982839 -0.0762866146164013 0.00934643514510528 0.00396884857689966 -0.00991462331033728 0.0193067499362937 -0.0646140902690616 0.00803930593319206 0.0114747643870561 -0.00389191086431912
"15" 835 -0.0246764947313067 0.0023347018869693 0.00731831625368395 -0.015796953271751 -0.0231970739023031 -0.0208276967398911 0.0021535514520517 -0.0154381241895917 -0.011307686476835 -0.0207408368782327
"16" 1069 NA NA NA NA NA 0.0109409297061865 -0.00368619911882762 0.080736278129563 -0.0166991976010595 -0.0211793877468001
"17" 1206 0.0672278669786178 -0.0660900804064383 -0.134734600390913 -0.0687327322621495 0.0640770200731939 0.0563033163740765 -0.0563220740596505 -0.00106862301618787 -0.0729779941896192 0.0266998232124156
"18" 1295 NA NA NA NA NA 0.00752289795963518 -0.0173473602812768 0.0636567582133606 0.0124543088034027 -0.0114038337256069
"19" 1297 -0.0296439137209912 -0.0225360343491486 0.00875012297672838 0.0462069455768325 -0.00722777001551076 -0.0252065982915488 -0.0188188757502786 -0.0216801437090381 0.04594952062859 -0.00224336970329488
"20" 1479 -0.0728266789560139 0.0151846554123145 0.00659134602101735 0.0347004762532604 -0.0524245860337558 -0.0614069240535073 0.0133621302527297 0.00734122438091724 0.0150393255827985 -0.0279223552545457
